epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7
11,0.4414177426998628,0.41193208293380024,0.8539719626168224,0.9912870740007074,0.8966424719170053,0.8054708018860469,0.8281204151698565,0.9285714285714286,0.8885630498533724,0.879746835443038,0.625866050808314,0.9381443298969072,0.9888888888888889,0.9757785467128027,0.9475806451612904,0.4262295081967213,0.9711538461538461,0.896774193548387,0.9344827586206896,0.7459016393442623,0.6223776223776224,0.8468468468468469,1.0,0.5842696629213483,0.9280245022970903,0.8881789137380192,0.7496542185338866,0.8310502283105022,0.7639484978540773,0.9067524115755627,0.9730848861283644,0.9926435715022167,0.994908424908425,0.9954088714856941,0.9675202483146612,0.9968605010825858,0.9912509415377484,0.9918250375103167,0.9998789956640113
12,0.4246713044470485,0.2418500609765543,0.9164719626168224,0.9964838933810292,0.9093091237904336,0.9151780082199128,0.9062950877320678,0.9469026548672567,0.9447852760736196,0.9710144927536232,0.971830985915493,0.7289156626506024,0.8486842105263158,0.9371428571428572,0.9251968503937008,0.8770491803278688,0.9871794871794872,0.864516129032258,0.7137931034482758,0.9918032786885246,0.9020979020979021,0.984984984984985,1.0,0.9106382978723404,0.9655172413793104,0.9146757679180887,0.8230616302186878,0.8402777777777778,0.8745762711864407,0.9604685212298683,0.9611451942740287,0.9985307763686978,0.9988988095238095,0.9975925580624443,0.9872981230903536,0.9983194143726157,0.99290448238823,0.9983471506314145,0.9999798326106685
13,0.4006201030915593,0.4375549104308414,0.8335280373831776,0.9906233263512576,0.8653446616370201,0.7905381716545964,0.7918390132521416,0.6820809248554913,0.7238979118329466,0.8805031446540881,0.788,0.9827586206896551,0.9807692307692307,0.9137931034482759,0.970954356846473,0.9672131147540983,1.0,0.9032258064516129,0.6793103448275862,0.4672131147540984,0.35664335664335667,0.954954954954955,0.9957446808510638,0.8,0.8398384925975774,0.89171974522293,0.7296296296296296,0.6333333333333333,0.5230769230769231,0.933920704845815,0.9831932773109243,0.9958810186617177,0.9974748168498169,0.9948784884082291,0.9615524516222901,0.9968398804000412,0.9818155076281272,0.9965963062409764,0.999948140998862
14,0.3874047364900138,0.2742512214963681,0.9123831775700935,0.9934157593241582,0.9342529222063904,0.8912120222799528,0.9060445270062649,0.9897959183673469,0.9603960396039604,0.9794520547945206,0.7443181818181818,0.928,0.9789473684210527,0.9340974212034384,0.9590163934426229,0.7950819672131147,0.9326923076923077,0.9225806451612903,0.903448275862069,0.9508196721311475,0.6503496503496503,0.978978978978979,0.9957446808510638,0.8818181818181818,0.9463414634146341,0.9501661129568106,0.8161993769470405,0.9392712550607287,0.7815126050420168,0.9560117302052786,0.9770354906054279,0.9952830188679246,0.995643315018315,0.9980152070772992,0.9711697948494108,0.9974894319001959,0.992980251106446,0.9972953373968603,0.9994497183768132
15,0.3772260081919438,0.3126432544020849,0.9047897196261683,0.9942218641560333,0.9184654006645026,0.9047937998062405,0.9051345722732463,0.9652173913043478,0.9923664122137404,0.9426751592356688,0.8695652173913043,0.7721518987341772,0.9904761904761905,0.8152709359605911,1.0,0.9098360655737705,0.8333333333333334,0.9548387096774194,0.8275862068965517,1.0,0.7272727272727273,0.993993993993994,0.9914893617021276,0.9367088607594937,0.9059233449477352,0.9487179487179487,0.8480565371024735,0.8714285714285714,0.8387096774193549,0.8958051420838972,0.9957264957264957,0.9968192597174967,0.9908608058608059,0.9990593987610583,0.9807847131286678,0.997943086916177,0.9914113929410296,0.9969164233123624,0.9999798326106686
16,0.3831256909823832,0.3981644316950691,0.8656542056074766,0.9918561190157154,0.9015531211335677,0.8365839118570906,0.8515634405607049,0.8320610687022901,0.6797385620915033,0.9210526315789473,0.8648648648648649,0.9578947368421052,0.9852941176470589,0.9715189873417721,1.0,0.8934426229508197,1.0,0.9032258064516129,0.7724137931034483,0.7459016393442623,0.46853146853146854,0.9219219219219219,0.9872340425531915,0.8616600790513834,0.8093385214007782,0.9120521172638436,0.8160291438979964,0.8387096774193549,0.6350710900473934,0.9460708782742681,0.9935760171306209,0.9885349005052068,0.9980196886446886,0.9958688130606832,0.9779887482419127,0.9963140529951542,0.9820472707662,0.9961215748017779,0.9999539031100995
17,0.3633817804748202,0.3129219348742583,0.9007009345794392,0.9947649750384036,0.9052883736427406,0.8993315232089164,0.8975915429915936,0.9900990099009901,0.9856115107913669,0.7254901960784313,0.8144654088050315,0.9,0.9354838709677419,0.9735099337748344,0.9176470588235294,0.819672131147541,0.8782051282051282,0.9548387096774194,0.8931034482758621,0.9590163934426229,0.8111888111888111,0.8828828828828829,0.9957446808510638,0.8968609865470852,0.9288135593220339,0.8245125348189415,0.8519736842105263,0.9285714285714286,0.8689138576779026,0.925984251968504,0.9551020408163265,0.9989328796783173,0.9967925824175824,0.994459983011167,0.9807556137543044,0.9975976904835551,0.9947496735259642,0.9969316669824284,0.9978997104539102
18,0.3529161443226637,0.5945237691157332,0.8148364485981309,0.9916563764861792,0.8216749757293009,0.8166151559635781,0.776822494434903,0.6882352941176471,0.9365079365079365,0.9298245614035088,0.9836065573770492,0.7692307692307693,0.6517412935323383,0.9230769230769231,0.6911764705882353,0.9590163934426229,0.9455128205128205,0.3419354838709677,0.41379310344827586,0.9836065573770492,0.916083916083916,0.972972972972973,1.0,0.8013698630136986,0.9409888357256778,0.5,0.5825242718446602,0.8633093525179856,0.7616279069767442,0.9473684210526315,0.8173913043478261,0.9924012784823177,0.9973145604395605,0.9818302359790334,0.978805955671953,0.9973605526342922,0.9876229570302228,0.9979442822082416,0.9999711894438121
19,0.2984966292409575,0.1798242409931165,0.9485981308411215,0.997243739661101,0.9493064344142889,0.9507363634567195,0.949188538171434,0.9583333333333334,0.9801980198019802,0.9058823529411765,0.9325842696629213,0.9375,0.9699248120300752,0.9185393258426966,0.9914893617021276,0.9426229508196722,0.9519230769230769,0.9935483870967742,0.8586206896551725,0.9836065573770492,0.9020979020979021,0.9819819819819819,0.9914893617021276,0.9504132231404959,0.9658536585365853,0.9476923076923077,0.8940754039497307,0.96,0.9347826086956522,0.9492017416545718,0.9914893617021276,0.9982833281781627,0.9987362637362637,0.999361882859925,0.9889737620641156,0.9986132590988762,0.9958951182660553,0.9981468052534043,0.9999394978320056
20,0.28087602530850125,0.2524735141441087,0.9170560747663551,0.9952531683565989,0.9321157430692288,0.9068206257550291,0.915749963523283,0.9435483870967742,0.9928571428571429,0.9079754601226994,0.8372093023255814,0.9629629629629629,0.9722222222222222,0.8443877551020408,0.9957627118644068,0.9590163934426229,0.8910256410256411,0.9548387096774194,0.8689655172413793,0.8524590163934426,0.7342657342657343,0.993993993993994,1.0,0.9512195121951219,0.9391891891891891,0.9308176100628931,0.8527918781725888,0.9043478260869565,0.8366533864541833,0.9131034482758621,0.9978768577494692,0.9978399835034539,0.997250457875458,0.9975262601777612,0.9816625442552986,0.9975306732652851,0.9917100108304697,0.9985082980006837,0.9999971189443811
