epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6
11,0.8830122355728933,0.8543223767053514,0.7088733798604188,0.8393247887059369,0.38587022987457065,0.2476137213842132,0.27022488662497673,0.5454545454545454,0.46153846153846156,0.36486486486486486,0.0,0.7502863688430699,0.5789473684210527,0.0,0.18181818181818182,0.23076923076923078,0.24545454545454545,0.0,0.9761549925484352,0.0990990990990991,0.0,0.2727272727272727,0.3076923076923077,0.29347826086956524,0.0,0.8484455958549223,0.16923076923076924,0.0,0.9364885973133396,0.8979009949041495,0.8193830805252978,0.9002690884628322,0.8705761944948197,0.7667757443542198,0.6838798208868987
12,0.8789524010055141,0.9328201498304095,0.6959122632103689,0.8368721419980055,0.3297196264902113,0.35588305506338286,0.3311108150101653,0.3157894736842105,0.29896907216494845,0.37681159420289856,0.0,0.8603268945022289,0.45614035087719296,0.0,0.36363636363636365,0.5576923076923077,0.4727272727272727,0.0,0.8628912071535022,0.23423423423423423,0.0,0.3380281690140845,0.38926174496644295,0.41935483870967744,0.0,0.8616071428571429,0.30952380952380953,0.0,0.9328022492970947,0.8872846396505703,0.8134480301333604,0.891439623276152,0.8773813585190239,0.7817638266068759,0.6739852665029612
13,0.8674337776828575,0.8632282529558454,0.7138584247258225,0.8433409897069648,0.3565103826942003,0.23776636153685335,0.25784329336800227,0.26666666666666666,0.45454545454545453,0.3972602739726027,0.0,0.7554786620530565,0.6216216216216216,0.0,0.12121212121212122,0.09615384615384616,0.2636363636363636,0.0,0.9761549925484352,0.2072072072072072,0.0,0.16666666666666666,0.15873015873015872,0.31693989071038253,0.0,0.8517555266579974,0.3108108108108108,0.0,0.9259606373008435,0.8914502952357842,0.8283314669652856,0.8625967036663302,0.8801240730432909,0.8064881024522279,0.708435649284992
14,0.8684282034771628,0.8844857367258223,0.6949152542372882,0.8423734285111878,0.3487933296185369,0.22643729037171662,0.22858660933595815,0.5,0.2857142857142857,0.4375,0.0,0.7383390216154722,0.48,0.0,0.030303030303030304,0.3076923076923077,0.06363636363636363,0.0,0.9672131147540983,0.21621621621621623,0.0,0.05714285714285714,0.2962962962962963,0.1111111111111111,0.0,0.8374193548387097,0.2981366459627329,0.0,0.9176194939081537,0.8959597185149235,0.8302148019953172,0.8786579212916247,0.864246853284973,0.8019128994465318,0.7080023111367904
15,0.8588788433162045,0.8403356037442646,0.7108673978065803,0.8455924841555575,0.4315229775965795,0.26846702256538324,0.26609627228929816,1.0,0.27586206896551724,0.4411764705882353,0.0,0.7851037851037851,0.5185185185185185,0.0,0.06060606060606061,0.46153846153846156,0.2727272727272727,0.0,0.9582712369597616,0.12612612612612611,0.0,0.11428571428571428,0.34532374100719426,0.33707865168539325,0.0,0.8630872483221477,0.2028985507246377,0.0,0.936269915651359,0.9067378468009383,0.8352030947775627,0.8740329633366969,0.8790602050526996,0.7895911606673939,0.6982522028022533
16,0.8604101140273216,0.8556471287258087,0.7108673978065803,0.8401381506347401,0.33091156460276644,0.2872147052474921,0.2852418820696225,0.21212121212121213,0.3448275862068966,0.38461538461538464,0.0,0.8192612137203166,0.5555555555555556,0.0,0.21212121212121213,0.19230769230769232,0.5454545454545454,0.0,0.9254843517138599,0.13513513513513514,0.0,0.21212121212121213,0.24691358024691357,0.45112781954887216,0.0,0.8691392582225332,0.21739130434782608,0.0,0.9236488597313339,0.9000849308420286,0.8390206657843836,0.8377060208543559,0.8741089544466989,0.8085787581303278,0.6978188646540517
17,0.8352341219170453,0.8572991386292472,0.7178464606181456,0.8554381030557423,0.3379456163769071,0.35628728825450134,0.33834306519347424,0.3,0.31313131313131315,0.4583333333333333,0.0,0.8693759071117562,0.4247787610619469,0.0,0.2727272727272727,0.5961538461538461,0.3,0.0,0.8926974664679582,0.43243243243243246,0.0,0.2857142857142857,0.4105960264900662,0.3626373626373626,0.0,0.8808823529411764,0.42857142857142855,0.0,0.9344267416432365,0.9153724824071827,0.8478570701415047,0.8823578876555668,0.8934920007900454,0.810891609097887,0.7036689296547739
18,0.8323559159557569,0.8117366593981546,0.7357926221335992,0.861021082421803,0.3976191984267238,0.30699216600855944,0.33457890445419064,0.42105263157894735,0.5142857142857142,0.46835443037974683,0.0,0.7878048780487805,0.5918367346938775,0.0,0.24242424242424243,0.34615384615384615,0.33636363636363636,0.0,0.96274217585693,0.26126126126126126,0.0,0.3076923076923077,0.41379310344827586,0.3915343915343915,0.0,0.8665325285043595,0.3625,0.0,0.9283348953452046,0.9148264984227129,0.8517560826631375,0.9060713084426506,0.8897303072199378,0.8221427705732638,0.7142857142857143
19,0.8343927947353554,0.8428736149318634,0.7038883349950149,0.8565034767825886,0.3744153405313354,0.23414906611627925,0.25602730919648237,0.5,0.3793103448275862,0.35714285714285715,0.0,0.7292817679558011,0.6551724137931034,0.0,0.18181818181818182,0.21153846153846154,0.09090909090909091,0.0,0.9836065573770492,0.17117117117117117,0.0,0.26666666666666666,0.2716049382716049,0.14492753623188406,0.0,0.8375634517766497,0.2714285714285714,0.0,0.9390815370196814,0.9046954622664402,0.8463198615494248,0.8708375378405651,0.89149444274864,0.8048317375671635,0.7382637584862054
20,0.8212733532740101,0.7999328128875248,0.7437686939182453,0.8641532527712127,0.38865420618467306,0.3643445020494201,0.36164632459753987,0.35714285714285715,0.4262295081967213,0.5,0.0,0.8274509803921568,0.6097560975609756,0.0,0.45454545454545453,0.5,0.42727272727272725,0.0,0.9433681073025335,0.22522522522522523,0.0,0.4,0.46017699115044247,0.46078431372549017,0.0,0.8816155988857939,0.32894736842105265,0.0,0.934989065916901,0.9192954784437435,0.8534256337167871,0.9129667003027244,0.8842852782216795,0.8242637256090171,0.7198468871876355
21,0.820910507549434,0.8009426442403642,0.7228315054835494,0.8616781180694602,0.36343175867344596,0.3513609710331022,0.3369965670529722,0.4444444444444444,0.32075471698113206,0.4634146341463415,0.0,0.8282290279627164,0.48717948717948717,0.0,0.36363636363636365,0.6538461538461539,0.17272727272727273,0.0,0.9269746646795827,0.34234234234234234,0.0,0.4,0.43037974683544306,0.25165562913907286,0.0,0.8748241912798875,0.4021164021164021,0.0,0.9362074351765074,0.9229353716735421,0.858688791611524,0.8782374705684494,0.891893954356921,0.8131034622066012,0.7306803408926765
22,0.8111405714870044,0.8196819926065112,0.7238285144566301,0.8659876380104595,0.4897856588552584,0.34779497566382805,0.34991772830404744,0.3023255813953488,0.373134328358209,0.48717948717948717,1.0,0.825,0.44086021505376344,0.0,0.3939393939393939,0.4807692307692308,0.17272727272727273,0.08333333333333333,0.9344262295081968,0.36936936936936937,0.0,0.34210526315789475,0.42016806722689076,0.2550335570469799,0.15384615384615385,0.8763102725366876,0.4019607843137255,0.0,0.9368009996875976,0.922611825608671,0.868889341341749,0.8690716448032291,0.8998752087335931,0.8275562558073769,0.737108190091001
23,0.8193662456453663,0.8325015930902391,0.7377866400797607,0.8566186100236124,0.381658090002525,0.37881162553293707,0.3768908719938273,0.42857142857142855,0.4461538461538462,0.46956521739130436,0.0,0.8467966573816156,0.4805194805194805,0.0,0.36363636363636365,0.5576923076923077,0.4909090909090909,0.0,0.9061102831594635,0.3333333333333333,0.0,0.39344262295081966,0.49572649572649574,0.48,0.0,0.8754499640028798,0.39361702127659576,0.0,0.9340830990315526,0.9169699911024832,0.8439478774305201,0.8693239152371341,0.8831495879194872,0.8228699551569506,0.7259858442871587
24,0.8076175754745257,0.8396741738395085,0.7278165503489531,0.8592683310425393,0.3564657822136626,0.3734479004970809,0.3601073439485562,0.3,0.4318181818181818,0.4397163120567376,0.0,0.8713450292397661,0.4523809523809524,0.0,0.45454545454545453,0.36538461538461536,0.5636363636363636,0.0,0.8882265275707899,0.34234234234234234,0.0,0.3614457831325301,0.3958333333333333,0.4940239043824701,0.0,0.8797047970479704,0.38974358974358975,0.0,0.9398937831927523,0.9264741567580684,0.8472462587804134,0.8633535149680457,0.8903048857127468,0.8081141679796389,0.7394915499061101
25,0.8112037641817031,0.8070632578834654,0.7168494516450648,0.8680354504333875,0.35752393627110973,0.30954389724881526,0.31228071031365706,0.391304347826087,0.3125,0.5294117647058824,0.0,0.7972292191435768,0.4722222222222222,0.0,0.2727272727272727,0.4807692307692308,0.16363636363636364,0.0,0.9433681073025335,0.3063063063063063,0.0,0.32142857142857145,0.3787878787878788,0.25,0.0,0.8641638225255973,0.37158469945355194,0.0,0.9390815370196813,0.9183450618781849,0.856795276392141,0.8779852001345442,0.8920959546082992,0.8232032480911404,0.7687418749097211
26,0.8106244164242592,0.798560104672871,0.7288135593220338,0.8719425293422925,0.3797760025306841,0.32638703048539114,0.3276524715782691,0.34285714285714286,0.3698630136986301,0.5909090909090909,0.0,0.7938271604938272,0.5609756097560976,0.0,0.36363636363636365,0.5192307692307693,0.23636363636363636,0.0,0.9582712369597616,0.2072072072072072,0.0,0.35294117647058826,0.432,0.33766233766233766,0.0,0.8683322079675895,0.3026315789473684,0.0,0.9336457357075914,0.917839521151824,0.8565407716583527,0.9143962327615204,0.8833268992512525,0.8245566193996687,0.7732919254658386
27,0.8110983486044897,0.8327109018961588,0.7128614157527418,0.8700330900180523,0.32112005083148654,0.2816149291559128,0.2808848897631037,0.38095238095238093,0.2857142857142857,0.35714285714285715,0.0,0.7967581047381546,0.42727272727272725,0.0,0.24242424242424243,0.3076923076923077,0.045454545454545456,0.0,0.9523099850968704,0.42342342342342343,0.0,0.2962962962962963,0.2962962962962963,0.08064516129032258,0.0,0.8676171079429735,0.4253393665158371,0.0,0.9430490471727584,0.9109641672733155,0.870039702738471,0.8863101244534141,0.8925987107895067,0.8113057003191533,0.7759641773797487
28,0.8051736066330514,0.8036695775531587,0.7248255234297108,0.8645315126714826,0.38971700295550427,0.2946651118782267,0.31248448981623067,0.47368421052631576,0.3620689655172414,0.5806451612903226,0.0,0.7731591448931117,0.5384615384615384,0.0,0.2727272727272727,0.40384615384615385,0.16363636363636364,0.0,0.970193740685544,0.25225225225225223,0.0,0.34615384615384615,0.38181818181818183,0.2553191489361702,0.0,0.8605419695968275,0.34355828220858897,0.0,0.9365198375507654,0.9192550351856346,0.8467576096915403,0.8708375378405651,0.8840743001813514,0.8246677170443987,0.7696085512061246
29,0.8094031839338067,0.7827630421471974,0.732801595214357,0.8681515226562698,0.379696278152896,0.3418193828029894,0.34373599636214625,0.3783783783783784,0.35294117647058826,0.6097560975609756,0.0,0.8099489795918368,0.5068493150684932,0.0,0.42424242424242425,0.46153846153846156,0.22727272727272727,0.0,0.9463487332339792,0.3333333333333333,0.0,0.4,0.4,0.33112582781456956,0.0,0.872852233676976,0.40217391304347827,0.0,0.9479537644486098,0.9273032435493003,0.8659676269978622,0.8779852001345442,0.8932271560160163,0.8227487577263363,0.7418749097212192
30,0.8103720345045333,0.8368118831089565,0.7318045862412762,0.8643008752534521,0.3629208821709215,0.4054080758998792,0.37621587718064925,0.3181818181818182,0.38596491228070173,0.47706422018348627,0.0,0.8796433878157504,0.47959183673469385,0.0,0.6363636363636364,0.4230769230769231,0.4727272727272727,0.0,0.8822652757078987,0.42342342342342343,0.0,0.42424242424242425,0.4036697247706422,0.4748858447488584,0.0,0.8809523809523809,0.44976076555023925,0.0,0.9450171821305842,0.9158578015044893,0.8614476229257864,0.8921123444332325,0.8872479485752249,0.813265058780754,0.7351581684240935
31,0.8001186812305014,0.847599468533955,0.7018943170488534,0.8591748568357874,0.3671313809746174,0.22364015396802284,0.23981312895067883,0.375,0.3142857142857143,0.5405405405405406,0.0,0.7289823008849557,0.6111111111111112,0.0,0.09090909090909091,0.21153846153846154,0.18181818181818182,0.0,0.9821162444113264,0.0990990990990991,0.0,0.14634146341463414,0.25287356321839083,0.272108843537415,0.0,0.8368253968253968,0.17054263565891473,0.0,0.9330834114339269,0.923582463803284,0.8424513895958465,0.8772283888328288,0.8820363420896702,0.8055892215085041,0.750252780586451
32,0.7975669157559468,0.7801719090295216,0.7288135593220338,0.8777845129603806,0.3890109423340569,0.32939002365231873,0.3260173880369601,0.5,0.3113207547169811,0.5897435897435898,0.0,0.8135376756066411,0.5084745762711864,0.0,0.24242424242424243,0.6346153846153846,0.20909090909090908,0.0,0.9493293591654247,0.2702702702702703,0.0,0.32653061224489793,0.4177215189873418,0.3087248322147651,0.0,0.8762035763411279,0.35294117647058826,0.0,0.9472664792252421,0.9187494944592737,0.8676575384302149,0.8865623948873191,0.8959429371734328,0.8342928129923646,0.7940199335548173
33,0.8083733280771943,0.785345853321136,0.7397806580259222,0.8772484336507691,0.3715990438767947,0.3774537307324192,0.36905558856104254,0.3,0.38333333333333336,0.5567010309278351,0.0,0.8476454293628809,0.5135135135135135,0.0,0.45454545454545453,0.4423076923076923,0.4909090909090909,0.0,0.9120715350223547,0.34234234234234234,0.0,0.3614457831325301,0.4107142857142857,0.5217391304347826,0.0,0.8786791098348887,0.41081081081081083,0.0,0.9452671040299907,0.9323990940710183,0.8636974447724729,0.9007736293306425,0.8954312032032752,0.830384195855048,0.7727863642929366
34,0.7948770928600607,0.7963442499675448,0.7467597208374875,0.8730560927152877,0.3787725023932405,0.3665564313105297,0.368404631296086,0.36,0.43548387096774194,0.4827586206896552,0.0,0.8526170798898072,0.5205479452054794,0.0,0.2727272727272727,0.5192307692307693,0.509090909090909,0.0,0.9225037257824144,0.34234234234234234,0.0,0.3103448275862069,0.47368421052631576,0.49557522123893805,0.0,0.886184681460272,0.41304347826086957,0.0,0.940424867228991,0.9255439618215643,0.8565509518477044,0.8985031954254962,0.8856633688255257,0.8199309174645497,0.7847753863931821
35,0.7963722927929604,0.7697654640863812,0.7427716849451645,0.8777136638388311,0.3848476634050044,0.3655336466811877,0.3622527692235093,0.26,0.4461538461538462,0.6379310344827587,0.0,0.8287220026350461,0.5211267605633803,0.0,0.3939393939393939,0.5576923076923077,0.33636363636363636,0.0,0.9374068554396423,0.3333333333333333,0.0,0.3132530120481928,0.49572649572649574,0.44047619047619047,0.0,0.8797202797202798,0.4065934065934066,0.0,0.9299281474539207,0.9274650165817357,0.8714445688689809,0.9045576858392197,0.8935548453126964,0.8347978022865915,0.7822475805286725
36,0.7910589993544365,0.8552355122944665,0.7367896311066799,0.8651462493452045,0.51328836434885,0.4171774540627,0.3927828080076306,0.2602739726027397,0.3448275862068966,0.5797101449275363,1.0,0.8801169590643275,0.5280898876404494,0.0,0.5757575757575758,0.5769230769230769,0.36363636363636365,0.08333333333333333,0.8971684053651267,0.42342342342342343,0.0,0.3584905660377358,0.4316546762589928,0.44692737430167595,0.15384615384615385,0.888560885608856,0.47,0.0,0.939800062480475,0.9242497775620804,0.8486816654789779,0.8669693911873528,0.8937792900364498,0.8075182806124509,0.7750252780586451
37,0.7901435551578051,0.777396731906467,0.7397806580259222,0.8691155513045448,0.38649526801700723,0.3561547889416742,0.3579149821160631,0.46153846153846156,0.3333333333333333,0.525,0.0,0.8300395256916996,0.5555555555555556,0.0,0.36363636363636365,0.5384615384615384,0.38181818181818183,0.0,0.9388971684053651,0.2702702702702703,0.0,0.4067796610169492,0.4117647058823529,0.4421052631578947,0.0,0.8811188811188811,0.36363636363636365,0.0,0.9385192127460169,0.9290625252770363,0.8648274457904916,0.8710057181298352,0.8904350636525236,0.8258392922070052,0.7641196013289037
38,0.7924974092609807,0.8997589633578346,0.7058823529411765,0.8630796504738635,0.49476087044159617,0.41401190007747385,0.3753517449869955,0.24742268041237114,0.4074074074074074,0.5333333333333333,1.0,0.8935837245696401,0.3815789473684211,0.0,0.7272727272727273,0.4230769230769231,0.2909090909090909,0.08333333333333333,0.8509687034277198,0.5225225225225225,0.0,0.36923076923076925,0.41509433962264153,0.3764705882352941,0.15384615384615385,0.8717557251908397,0.44106463878326996,0.0,0.9394876601062168,0.9141996279220254,0.8361600325766059,0.8754624957954927,0.8904844414917494,0.8074879812547973,0.7782753141701575
39,0.7828464901338429,0.7844846513536241,0.744765702891326,0.8744323550670158,0.52823409317809,0.40532897172241433,0.39379545688135076,0.2777777777777778,0.3939393939393939,0.6190476190476191,1.0,0.8528198074277854,0.5540540540540541,0.0,0.6060606060606061,0.5,0.35454545454545455,0.08333333333333333,0.9239940387481371,0.36936936936936937,0.0,0.38095238095238093,0.4406779661016949,0.4508670520231214,0.15384615384615385,0.8869814020028612,0.44324324324324327,0.0,0.9440174945329585,0.9314284558764053,0.8682276290339,0.8735284224688867,0.892742355412709,0.8237789358865593,0.7873031922576917
40,0.7861739924373148,0.7908988036806621,0.7427716849451645,0.8766858348721936,0.38403296031920103,0.3651659815594242,0.3710840410009717,0.41935483870967744,0.41509433962264153,0.48623853211009177,0.0,0.8389715832205683,0.5285714285714286,0.0,0.3939393939393939,0.4230769230769231,0.4818181818181818,0.0,0.9239940387481371,0.3333333333333333,0.0,0.40625,0.41904761904761906,0.4840182648401826,0.0,0.8794326241134752,0.4088397790055249,0.0,0.9442986566697906,0.9234813556580118,0.8774305202076758,0.8954759502186344,0.8878270159625087,0.8222841675756475,0.7860031778130868
41,0.7831098935375475,0.8311747369312105,0.7088733798604188,0.8753493001177223,0.3501359632033461,0.39971849889882677,0.358069163647235,0.2857142857142857,0.31958762886597936,0.5,0.0,0.8628912071535022,0.4827586206896552,0.0,0.6060606060606061,0.5961538461538461,0.35454545454545455,0.0,0.8628912071535022,0.3783783783783784,0.0,0.3883495145631068,0.4161073825503356,0.4148936170212766,0.0,0.8628912071535022,0.42424242424242425,0.0,0.943767572633552,0.923764458464774,0.8664053751399776,0.8898419105280861,0.8898784407376151,0.8342120147052883,0.7795753286147624
42,0.7791458758861507,0.7515252885364351,0.7597208374875374,0.8845367461249393,0.48094096572798406,0.38899105304257536,0.4030791039037647,0.35,0.46551724137931033,0.6363636363636364,0.0,0.8313725490196079,0.5833333333333334,0.5,0.42424242424242425,0.5192307692307693,0.38181818181818183,0.0,0.9478390461997019,0.3783783783783784,0.07142857142857142,0.3835616438356164,0.4909090909090909,0.4772727272727273,0.0,0.8857938718662952,0.45901639344262296,0.125,0.9450171821305842,0.9318126668284398,0.8854525094166752,0.8919441641439623,0.9008627655181082,0.8492202965297135,0.7874476383070923
43,0.764577587037326,0.7414546126411075,0.7517447657028913,0.8867393843992605,0.4068333798526356,0.3776123153172333,0.37922880179196977,0.38095238095238093,0.3880597014925373,0.640625,0.0,0.8252933507170795,0.6129032258064516,0.0,0.48484848484848486,0.5,0.37272727272727274,0.0,0.9433681073025335,0.34234234234234234,0.0,0.4266666666666667,0.4369747899159664,0.47126436781609193,0.0,0.8803894297635605,0.4393063583815029,0.0,0.9473289597000937,0.9374545013346275,0.8860633207777664,0.9102758156744029,0.8991973856678578,0.8377469397648769,0.7891087678751987
44,0.7646628595106134,0.7611986417619009,0.7347956131605184,0.8870110375693635,0.524194874247654,0.35683385437483794,0.3654981123754431,0.32653061224489793,0.41379310344827586,0.6222222222222222,1.0,0.8068181818181818,0.5,0.0,0.48484848484848486,0.46153846153846156,0.2545454545454545,0.08333333333333333,0.9523099850968704,0.26126126126126126,0.0,0.3902439024390244,0.43636363636363634,0.36129032258064514,0.15384615384615385,0.8735475051264525,0.3431952662721893,0.0,0.9428928459856295,0.9298107255520505,0.8842105263157894,0.910107635385133,0.8976711615463344,0.8401809881630509,0.8042033800375561
45,0.7617243084733345,0.7844120207287016,0.7467597208374875,0.8883427395987599,0.5234959916099299,0.42974321498911666,0.41251033733058234,0.30158730158730157,0.42028985507246375,0.5465116279069767,1.0,0.8812316715542522,0.5148514851485149,0.0,0.5757575757575758,0.5576923076923077,0.42727272727272725,0.08333333333333333,0.8956780923994039,0.46846846846846846,0.0,0.3958333333333333,0.4793388429752066,0.47959183673469385,0.15384615384615385,0.8883961566888396,0.49056603773584906,0.0,0.944736019993752,0.9313880126182965,0.8808408836404357,0.900100908173562,0.9011904548147882,0.8419282511210762,0.8182146468294093
46,0.7595659245366919,0.7760660648345947,0.744765702891326,0.8860577666706915,0.39026660597431917,0.3822792552300749,0.36678810435686776,0.3783783783783784,0.32038834951456313,0.6382978723404256,0.0,0.853625170998632,0.5411764705882353,0.0,0.42424242424242425,0.6346153846153846,0.2727272727272727,0.0,0.9299552906110283,0.4144144144144144,0.0,0.4,0.4258064516129032,0.3821656050955414,0.0,0.8901569186875892,0.46938775510204084,0.0,0.9466104342393002,0.9318126668284397,0.8751399776035835,0.8868146653212243,0.9003510315479504,0.835444188583202,0.8262314025711397
47,0.7613587930594405,0.7602565061478388,0.7377866400797607,0.8856094385783084,0.39190494171956897,0.3556651515667909,0.3568666141174588,0.4146341463414634,0.3968253968253968,0.5918367346938775,0.0,0.8055555555555556,0.5344827586206896,0.0,0.5151515151515151,0.4807692307692308,0.2636363636363636,0.0,0.9508196721311475,0.27927927927927926,0.0,0.4594594594594595,0.43478260869565216,0.36477987421383645,0.0,0.8721804511278195,0.3668639053254438,0.0,0.9446422992814745,0.9326215319906171,0.8790084495571618,0.9082576522031618,0.9000727200904961,0.837393447258918,0.7972699696663297
48,0.7668059711859107,0.7739516931866842,0.748753738783649,0.8867455634996037,0.39674579806158755,0.40057127188274727,0.37937991897949475,0.38636363636363635,0.3684210526315789,0.6666666666666666,0.0,0.8557692307692307,0.5,0.0,0.5151515151515151,0.6730769230769231,0.2909090909090909,0.0,0.9284649776453056,0.3963963963963964,0.0,0.44155844155844154,0.47619047619047616,0.4050632911392405,0.0,0.8906361686919227,0.44221105527638194,0.0,0.946641674476726,0.9387891288522203,0.8810241270487631,0.8941305079044737,0.902357567378306,0.8389892134286754,0.8052867254080601
