epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,rec_class_0,rec_class_1,f1_class_0,f1_class_1,auc_class_0,auc_class_1
33,0.40288029584017665,0.5297598044077555,0.73342175066313,0.8911136939983093,0.7210949909986233,0.7757554945054945,0.7151428007555893,0.5098591549295775,0.9323308270676691,0.8701923076923077,0.6813186813186813,0.6429840142095915,0.7873015873015873,0.8911136939983093,0.8911136939983093
34,0.4019667538729581,0.3956644833087921,0.8541114058355438,0.9051141166525782,0.8141353262616522,0.8442078754578755,0.8262352507374631,0.7008196721311475,0.9274509803921569,0.8221153846153846,0.8663003663003663,0.7566371681415929,0.8958333333333334,0.9051141166525782,0.9051141166525782
35,0.4026922948432691,0.2824723919232686,0.8885941644562334,0.9346250704423782,0.8593260460906496,0.8635531135531136,0.8613970588235295,0.7924528301886793,0.9261992619926199,0.8076923076923077,0.9194139194139194,0.8,0.9227941176470589,0.9346250704423782,0.9346250704423782
36,0.3713509617429791,0.27802791198094684,0.8938992042440318,0.9403044871794872,0.8631291065501592,0.8776327838827839,0.8698709927945809,0.7882882882882883,0.9379699248120301,0.8413461538461539,0.9139194139194139,0.813953488372093,0.9257884972170687,0.9403044871794872,0.9403044871794871
37,0.3768197883259166,0.26127686599890393,0.8992042440318302,0.9408592209072979,0.8893863139825219,0.8515338827838828,0.8676863114534556,0.8707865168539326,0.9079861111111112,0.7451923076923077,0.9578754578754579,0.8031088082901554,0.9322638146167558,0.9408592209072979,0.9408592209072978
38,0.3827355977260705,0.2562584231297175,0.8952254641909815,0.9459706959706959,0.8715689185177189,0.8636675824175823,0.8674812176439572,0.8208955223880597,0.9222423146473779,0.7932692307692307,0.9340659340659341,0.8068459657701712,0.9281164695177434,0.9459706959706959,0.945970695970696
39,0.3626899719238281,0.2893982877333959,0.870026525198939,0.9533363271344041,0.8858690418873375,0.7822802197802198,0.8147011324767035,0.9104477611940298,0.8612903225806452,0.5865384615384616,0.978021978021978,0.7134502923976608,0.9159519725557461,0.9533363271344041,0.9533363271344041
40,0.37410617452679257,0.278158962726593,0.8912466843501327,0.9432630670611442,0.8579980842911877,0.8817536630036631,0.8684286687095676,0.771551724137931,0.9444444444444444,0.8605769230769231,0.9029304029304029,0.8136363636363636,0.9232209737827716,0.9432630670611442,0.943263067061144
41,0.3655963030728427,0.28749677042166394,0.9005305039787799,0.9249964778810933,0.8905367986397863,0.853937728937729,0.8696485004391151,0.8715083798882681,0.9095652173913044,0.75,0.9578754578754579,0.8062015503875969,0.9330954504906334,0.9249964778810933,0.9249964778810933
42,0.36132074269381437,0.4248720904191335,0.8328912466843501,0.9193610876303184,0.7925419200294823,0.8355082417582418,0.8066005471956225,0.6529850746268657,0.9320987654320988,0.8413461538461539,0.8296703296703297,0.7352941176470589,0.877906976744186,0.9193610876303184,0.9193610876303184
43,0.35348242846402256,0.2582726751764615,0.9058355437665783,0.9446366934347705,0.8964691022340497,0.8620650183150182,0.8770156056523107,0.8784530386740331,0.9144851657940664,0.7644230769230769,0.9597069597069597,0.8174807197943444,0.936550491510277,0.9446366934347705,0.9446366934347704
44,0.39155358906948207,0.29633869727452594,0.8753315649867374,0.9474764018033248,0.8382063492063492,0.8752289377289377,0.8526180079018506,0.728,0.9484126984126984,0.875,0.8754578754578755,0.7947598253275109,0.9104761904761904,0.9474764018033248,0.9474764018033248
45,0.35119793053829307,0.25513947010040283,0.9058355437665783,0.9438970484643563,0.8810147242369494,0.8843864468864469,0.8826757485902637,0.8246445497630331,0.9373848987108656,0.8365384615384616,0.9322344322344323,0.8305489260143198,0.9348025711662076,0.9438970484643562,0.9438970484643563
46,0.34772261706265534,0.24260368446509042,0.9124668435013262,0.9504922161172161,0.8888550442108194,0.8934294871794872,0.8910976890756303,0.8349056603773585,0.9428044280442804,0.8509615384615384,0.9358974358974359,0.8428571428571429,0.9393382352941176,0.950492216117216,0.9504922161172162
47,0.3421704183925282,0.24903488407532373,0.9098143236074271,0.9487883910960834,0.8871336996336996,0.8871336996336996,0.8871336996336996,0.8365384615384616,0.9377289377289377,0.8365384615384616,0.9377289377289377,0.8365384615384616,0.9377289377289377,0.9487883910960834,0.9487883910960834
48,0.3454762906739206,0.2567775547504425,0.8978779840848806,0.9496557128768668,0.8687022575001067,0.8803800366300366,0.8742208944359351,0.7990867579908676,0.9383177570093458,0.8413461538461539,0.9194139194139194,0.819672131147541,0.9287696577243293,0.9496557128768668,0.9496557128768667
49,0.32684119108951454,0.2369975025455157,0.903183023872679,0.9562684911242604,0.8751376264242734,0.8870192307692308,0.8807548739457567,0.8082191780821918,0.9420560747663551,0.8509615384615384,0.9230769230769231,0.8290398126463701,0.9324699352451434,0.9562684911242604,0.9562684911242604
50,0.347025322191643,0.2250503127773603,0.9124668435013262,0.9606623344604115,0.9062814556716996,0.8696199633699634,0.8854841678939618,0.8944444444444445,0.9181184668989547,0.7740384615384616,0.9652014652014652,0.8298969072164949,0.9410714285714286,0.9606623344604114,0.9606623344604115
51,0.34649337494012084,0.2632381295164426,0.8938992042440318,0.9512186531417299,0.8611111111111112,0.88507326007326,0.8716377255703098,0.7758620689655172,0.946360153256705,0.8653846153846154,0.9047619047619048,0.8181818181818182,0.9250936329588015,0.95121865314173,0.9512186531417299
52,0.3318853587815256,0.23707925031582514,0.9137931034482759,0.9477713792617639,0.8953109677651525,0.8869047619047619,0.8909655588209775,0.8557213930348259,0.9349005424954792,0.8269230769230769,0.9468864468864469,0.8410757946210269,0.9408553230209281,0.9477713792617639,0.9477713792617639
53,0.3337910471540509,0.23036644607782364,0.9045092838196287,0.9625158495350803,0.9012826660273316,0.8537087912087913,0.8733482642777155,0.8953488372093024,0.9072164948453608,0.7403846153846154,0.967032967032967,0.8105263157894737,0.9361702127659575,0.9625158495350803,0.9625158495350803
54,0.327068271781459,0.2359395126501719,0.9177718832891246,0.9528740490278952,0.8998959678576552,0.8926282051282051,0.8961570927184681,0.8613861386138614,0.9384057971014492,0.8365384615384616,0.9487179487179487,0.848780487804878,0.9435336976320583,0.9528740490278952,0.9528740490278952
55,0.32719470009659274,0.22803289939959845,0.9058355437665783,0.9591390180332489,0.8810147242369494,0.8843864468864469,0.8826757485902637,0.8246445497630331,0.9373848987108656,0.8365384615384616,0.9322344322344323,0.8305489260143198,0.9348025711662076,0.9591390180332489,0.9591390180332489
56,0.31798044840494794,0.2195869560043017,0.9151193633952255,0.9603761622992392,0.8985448005232177,0.8863324175824175,0.8921441534871661,0.8636363636363636,0.9334532374100719,0.8221153846153846,0.9505494505494505,0.8423645320197044,0.941923774954628,0.9603761622992391,0.9603761622992393
57,0.3234941851009022,0.20969013373057047,0.9230769230769231,0.9643913778529164,0.915015788286595,0.8888507326007327,0.9006885400770293,0.898936170212766,0.931095406360424,0.8125,0.9652014652014652,0.8535353535353535,0.947841726618705,0.9643913778529164,0.9643913778529164
58,0.32041839614058987,0.22499009470144907,0.9137931034482759,0.9623001197520429,0.8873744619799139,0.9017857142857143,0.8941219423147134,0.8235294117647058,0.9512195121951219,0.875,0.9285714285714286,0.8484848484848485,0.9397590361445783,0.9623001197520429,0.9623001197520429
59,0.3181009234804096,0.2647175503273805,0.8925729442970822,0.9570257466892083,0.8581535438460857,0.8915979853479854,0.8718835678939054,0.7613168724279835,0.9549902152641878,0.8894230769230769,0.8937728937728938,0.8203991130820399,0.923368022705771,0.9570257466892084,0.9570257466892081
60,0.32259125673409667,0.271305317680041,0.8859416445623343,0.9538294237813469,0.8508187418936446,0.8810668498168499,0.8634518194070081,0.7541666666666667,0.9474708171206225,0.8701923076923077,0.891941391941392,0.8080357142857143,0.9188679245283019,0.9538294237813469,0.9538294237813468
61,0.321170348109621,0.2864547943075498,0.876657824933687,0.9579326923076923,0.8397349074994716,0.8820970695970696,0.8554170661553212,0.7237354085603113,0.9557344064386318,0.8942307692307693,0.86996336996337,0.8,0.9108341323106424,0.9579326923076923,0.9579326923076922
62,0.31329104791988027,0.3331946109731992,0.8687002652519894,0.939186214426599,0.8308802229720738,0.8721382783882784,0.8460891349395354,0.7120622568093385,0.9496981891348089,0.8798076923076923,0.8644688644688645,0.7870967741935484,0.9050814956855225,0.939186214426599,0.9391862144265991
63,0.3354302323225773,0.23415705561637878,0.9124668435013262,0.9555728726401804,0.8904532967032968,0.8904532967032968,0.8904532967032968,0.8413461538461539,0.9395604395604396,0.8413461538461539,0.9395604395604396,0.8413461538461539,0.9395604395604396,0.9555728726401804,0.9555728726401803
64,0.29841656504255354,0.2876421697437763,0.8885941644562334,0.9511614187094957,0.854594017094017,0.8799221611721613,0.8655777508001324,0.7649572649572649,0.9442307692307692,0.8605769230769231,0.8992673992673993,0.8099547511312217,0.9212007504690432,0.9511614187094956,0.9511614187094957
65,0.31660272063631,0.2522148850063483,0.896551724137931,0.958223267117498,0.8642241379310345,0.8883928571428572,0.8748467824310522,0.7801724137931034,0.9482758620689655,0.8701923076923077,0.9065934065934066,0.8227272727272728,0.9269662921348315,0.958223267117498,0.9582232671174981
66,0.3087665185783849,0.23030848801136017,0.903183023872679,0.9642372851507466,0.8722033224901293,0.8959478021978022,0.8827124321582984,0.7922077922077922,0.9521988527724665,0.8798076923076923,0.9120879120879121,0.8337129840546698,0.9317118802619271,0.9642372851507466,0.9642372851507467
67,0.30858998768257373,0.21792734786868095,0.9098143236074271,0.9625642786700479,0.8834982199096262,0.8945741758241759,0.8887645032239029,0.8211009174311926,0.9458955223880597,0.8605769230769231,0.9285714285714286,0.8403755868544601,0.9371534195933456,0.9625642786700479,0.9625642786700479
