epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,prec_class_8,prec_class_9,prec_class_10,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,rec_class_8,rec_class_9,rec_class_10,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9,f1_class_10,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7,auc_class_8,auc_class_9,auc_class_10
11,0.626740282665566,0.44379677876830104,0.8515886287625418,0.9891155910717199,0.8141680476392867,0.790997048800008,0.7774772310268119,1.0,0.532051282051282,0.5263157894736842,0.9390862944162437,0.6739130434782609,0.7527472527472527,0.8349705304518664,1.0,0.907859078590786,0.979381443298969,0.8095238095238095,0.9424083769633508,0.8137254901960784,0.10416666666666667,0.9158415841584159,0.9393939393939394,0.8726114649681529,0.9906759906759907,0.8933717579250721,0.9517045454545454,0.5307262569832403,0.7463414634146341,0.9703504043126685,0.6434108527131783,0.17391304347826086,0.9273182957393483,0.7848101265822784,0.8082595870206489,0.906183368869936,0.943683409436834,0.9292649098474342,0.6884057971014492,0.7766497461928934,0.9998358670856418,0.9809401489853583,0.9791349085365854,0.9984560784845607,0.9912375972110485,0.9969221562005728,0.9942122743956672,0.9999661788434574,0.9845184380570409,0.9732106117482524,0.9818372422407351
12,0.6054050755375852,0.5441268139580886,0.7867892976588629,0.9893454691766072,0.8203787759756885,0.6677692326068212,0.6482713790820319,1.0,0.8260869565217391,0.5645161290322581,0.993421052631579,0.8333333333333334,0.38106796116504854,0.7915129151291513,1.0,1.0,1.0,0.6342281879194631,0.93717277486911,0.18627450980392157,0.3645833333333333,0.7475247524752475,0.03787878787878788,1.0,1.0,1.0,0.9545454545454546,0.19553072625698323,0.9219512195121952,0.9675675675675676,0.304,0.4430379746835443,0.8531073446327684,0.07246376811594203,0.5518453427065027,0.8836251287332647,1.0,0.9767441860465116,0.32710280373831774,0.7514910536779325,0.9996598404818371,0.982331535234181,0.9783636396631823,0.9971675934716759,0.9723384285331188,0.993784465438379,0.9944711427136287,1.0,0.9950325868983958,0.9850300534929454,0.9846208750153345
13,0.586573093973385,0.3312854778766632,0.8900501672240803,0.9928514001990923,0.7944000644125547,0.8274369323388601,0.8023993332767083,1.0,0.5125628140703518,0.0,0.9886363636363636,0.8461538461538461,0.813953488372093,0.9069767441860465,0.9719101123595506,1.0,0.8580246913580247,0.8401826484018264,0.8952879581151832,1.0,0.0,0.8613861386138614,0.8333333333333334,0.89171974522293,1.0,0.9971181556195965,0.9488636363636364,0.776536312849162,0.8975609756097561,0.9447513812154696,0.6777408637873754,0.0,0.9206349206349206,0.8396946564885496,0.851063829787234,0.9512195121951219,0.984352773826458,0.9737609329446064,0.8152492668621701,0.8679245283018868,0.9995171162084822,0.9832519907526329,0.9829095891405343,0.999398706993987,0.9965372754089569,0.9932828908932871,0.999899065105382,0.9999055826046518,0.9880305815508021,0.9866734658329273,0.991959137698373
14,0.5770448788118568,0.5728919436534246,0.8131270903010034,0.9847936588244521,0.7551696943879725,0.7094036402211324,0.6984423872556372,1.0,0.6111111111111112,0.5,0.927461139896373,0.4782608695652174,0.5307262569832403,0.8262548262548263,0.9747191011235955,1.0,0.75,0.7083333333333334,0.8219895287958116,0.3235294117647059,0.020833333333333332,0.8861386138613861,0.9166666666666666,0.6050955414012739,0.9976689976689976,1.0,0.9488636363636364,0.5363128491620112,0.7463414634146341,0.9022988505747126,0.4230769230769231,0.04,0.9063291139240506,0.6285714285714286,0.5654761904761905,0.9039070749736009,0.9871977240398293,0.9737609329446064,0.6254071661237784,0.7268408551068883,0.9957848764602478,0.9820917886805377,0.9779008783391405,0.9971133414711334,0.9897961920085814,0.9812394021003435,0.9986866589006171,1.0,0.9885249554367201,0.9485139866759904,0.9730781669956617
15,0.5523555567890002,0.3360378188391527,0.9009197324414716,0.994643690345105,0.8912118681376063,0.8650340912126085,0.8553268825034016,1.0,0.5689655172413793,0.8888888888888888,0.9095022624434389,0.8928571428571429,0.8901734104046243,0.8861283643892339,0.9556962025316456,0.9939759036144579,0.96,0.8571428571428571,0.9424083769633508,0.9705882352941176,0.25,0.995049504950495,0.946969696969697,0.9808917197452229,0.9976689976689976,0.8703170028818443,0.9375,0.8044692737430168,0.8195121951219512,0.9703504043126685,0.717391304347826,0.3902439024390244,0.950354609929078,0.9191176470588235,0.9333333333333333,0.9385964912280702,0.9110105580693816,0.9649122807017544,0.8753799392097265,0.8379052369077307,0.9999928637863322,0.9909495675999658,0.9916430749128919,0.9997897734978978,0.9986558058460713,0.9990680972940624,0.9995333245460603,0.996636204138864,0.9829726492869876,0.9972205883466665,0.9846186445403549
16,0.5349070134534789,0.3854737436274687,0.8662207357859532,0.9920068030658323,0.7630916489555798,0.7884487675387004,0.7679263577149643,0.9791666666666666,0.0,0.4748201438848921,0.9834254143646409,0.5670731707317073,0.7823834196891192,0.8773006134969326,1.0,1.0,1.0,0.7298387096774194,0.9842931937172775,0.0,0.6875,0.8811881188118812,0.7045454545454546,0.9617834394904459,1.0,0.968299711815562,0.9431818181818182,0.659217877094972,0.8829268292682927,0.9817232375979112,0.0,0.5617021276595745,0.9295039164490861,0.6283783783783784,0.8628571428571429,0.934640522875817,0.9838945827232797,0.9707602339181286,0.7946127946127947,0.7991169977924945,0.9999476677664364,0.9819847589690899,0.9786131678281069,0.9992427324924273,0.9800013408420488,0.9966827683495063,0.9999786255517279,1.0,0.9885555926916221,0.9975714859123462,0.9894966933208427
17,0.5319773196237008,0.23656104654073715,0.9322742474916388,0.9973120705660489,0.9233798541204087,0.9094644441561875,0.9098310704647316,1.0,0.9701492537313433,0.7121212121212122,0.994475138121547,0.8333333333333334,0.9235668789808917,0.9127659574468086,0.9558011049723757,0.9970326409495549,0.9122807017543859,0.9456521739130435,0.9162303664921466,0.6372549019607843,0.9791666666666666,0.8910891089108911,0.9848484848484849,0.9235668789808917,1.0,0.9971181556195965,0.9545454545454546,0.8715083798882681,0.848780487804878,0.9562841530054644,0.7692307692307693,0.8245614035087719,0.9399477806788512,0.9027777777777778,0.9235668789808917,0.9543937708565072,0.9760225669957687,0.9753265602322206,0.8914285714285715,0.8946015424164524,0.9995123587327036,0.9950509461426492,0.9954540505226481,0.9996541434965415,0.9991116921426656,0.9987802619017085,0.9996033852376185,0.9999534959097539,0.9985238413547237,0.9873045765625671,0.9974840242229583
18,0.5155147806214199,0.5928848256667455,0.802257525083612,0.976265317634347,0.7846211486580187,0.6817477674991096,0.6617023944335002,0.9940476190476191,0.5625,1.0,0.9617224880382775,0.6666666666666666,0.4968152866242038,0.9449339207048458,0.9692737430167597,1.0,0.6141078838174274,0.4207650273224044,0.8743455497382199,0.5294117647058824,0.052083333333333336,0.995049504950495,0.030303030303030304,0.4968152866242038,1.0,1.0,0.9431818181818182,0.8268156424581006,0.751219512195122,0.9303621169916435,0.5454545454545454,0.09900990099009901,0.9781021897810219,0.057971014492753624,0.4968152866242038,0.9716874292185731,0.9843971631205674,0.9707602339181286,0.7047619047619048,0.5394045534150613,0.995256796648834,0.9835902046408084,0.9809541957026713,0.9998847144988472,0.9104552158755699,0.9596203992647373,0.9998278169444751,1.0,0.9956035539215686,0.9722487989962815,0.9414767974840242
19,0.5147846463318965,0.2486018885175387,0.9172240802675585,0.9957446940568508,0.8761931092750879,0.8678068722088912,0.8639841353575766,1.0,0.6153846153846154,0.7142857142857143,0.97,0.777027027027027,0.7878787878787878,0.9618834080717489,0.9971264367816092,1.0,0.9358974358974359,0.8786407766990292,0.9214659685863874,0.7843137254901961,0.3645833333333333,0.9603960396039604,0.8712121212121212,0.9936305732484076,1.0,1.0,0.9517045454545454,0.8156424581005587,0.8829268292682927,0.9591280653950953,0.6896551724137931,0.4827586206896552,0.9651741293532339,0.8214285714285714,0.8788732394366198,0.9805714285714285,0.9985611510791367,0.975254730713246,0.8716417910447761,0.8807785888077859,0.999942910290658,0.9891129377515198,0.9861489184088269,0.9994303539943036,0.9949986591579513,0.9993131848558685,0.9999964375919547,1.0,0.9904007909982174,0.9977128547157855,0.9961345868602719
20,0.4901842901761082,0.5200974347690741,0.8285953177257525,0.9918973859027553,0.8733589261352861,0.7846873973005489,0.799455636038281,0.9894179894179894,0.9052631578947369,0.8514851485148515,0.9696969696969697,0.6739130434782609,0.9753086419753086,0.6539634146341463,0.9942196531791907,1.0,0.9831932773109243,0.6104868913857678,0.9790575916230366,0.8431372549019608,0.8958333333333334,0.31683168316831684,0.7045454545454546,0.5031847133757962,1.0,0.9913544668587896,0.9488636363636364,0.6536312849162011,0.7951219512195122,0.9842105263157894,0.8730964467005076,0.8730964467005076,0.47761194029850745,0.6888888888888889,0.6638655462184874,0.7907834101382488,0.9927849927849928,0.9737609329446064,0.785234899328859,0.690677966101695,0.9999571827179935,0.9975896908981934,0.9966245644599303,0.9902301189023012,0.979642665593993,0.9940181535787059,0.9984527274389731,0.9999788617771609,0.995248440285205,0.990538387941241,0.968590451336612
