epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7
14,0.31632238079639363,0.20710868952430297,0.9334112149532711,0.9961823121303915,0.937822033335268,0.9341752129555949,0.935055451576136,0.9912280701754386,0.9926470588235294,0.9130434782608695,0.8461538461538461,0.9672131147540983,0.875,0.9340974212034384,0.9831932773109243,0.9262295081967213,0.8653846153846154,0.9483870967741935,0.9103448275862069,0.9672131147540983,0.8811188811188811,0.978978978978979,0.9957446808510638,0.9576271186440678,0.9246575342465754,0.930379746835443,0.8770764119601329,0.9672131147540983,0.8780487804878049,0.9560117302052786,0.9894291754756871,0.9984173626147026,0.9978525641025641,0.9962707439865748,0.9889058635239343,0.9990720692854933,0.9900386420462903,0.9989329430953796,0.9999683083881934
15,0.28841926914236365,0.21971805261395802,0.9322429906542056,0.9965514977441416,0.9517454467944884,0.9198377751496312,0.9295456918870736,0.9826086956521739,0.9930313588850174,0.937888198757764,0.7638888888888888,0.9833333333333333,1.0,0.9616519174041298,0.9915611814345991,0.9262295081967213,0.9134615384615384,0.9741935483870968,0.9482758620689655,0.9672131147540983,0.6503496503496503,0.978978978978979,1.0,0.9535864978902954,0.9515859766277128,0.9556962025316456,0.8461538461538461,0.9752066115702479,0.788135593220339,0.9702380952380952,0.9957627118644068,0.9981802247654398,0.9979510073260073,0.9975345474133466,0.9846985789805519,0.999546344984019,0.9955073607081255,0.9989939177756437,1.0
16,0.298190527839616,0.14888539666605888,0.9491822429906542,0.9974386426299596,0.9486278814445444,0.9473902181060864,0.9467163328751677,0.8333333333333334,0.987012987012987,0.9931506849315068,0.9163636363636364,0.9829059829059829,0.9696969696969697,0.9394812680115274,0.9670781893004116,0.9836065573770492,0.9743589743589743,0.9354838709677419,0.8689655172413793,0.9426229508196722,0.8951048951048951,0.978978978978979,1.0,0.9022556390977443,0.9806451612903225,0.9634551495016611,0.8920353982300885,0.9623430962343096,0.9309090909090909,0.9588235294117647,0.9832635983263598,0.9975152077533767,0.9994826007326008,0.9998011063459507,0.9887288423298899,0.9992061037220332,0.9958327204981124,0.998965608102664,0.9999769515550497
17,0.28842470391260033,0.1666739580926494,0.9427570093457944,0.996966175957699,0.9471399318884628,0.9351831382181566,0.9394413965660834,0.9007633587786259,0.9901639344262295,0.9151515151515152,0.8504983388704319,0.990909090909091,0.9915254237288136,0.9423631123919308,0.9957446808510638,0.9672131147540983,0.967948717948718,0.9741935483870968,0.8827586206896552,0.8934426229508197,0.8181818181818182,0.9819819819819819,0.9957446808510638,0.932806324110672,0.9789303079416531,0.94375,0.8663282571912013,0.9396551724137931,0.896551724137931,0.961764705882353,0.9957446808510638,0.9974327250231982,0.9995467032967033,0.999266579650693,0.9865221397739949,0.999443241571296,0.9950081785645839,0.9985213640035976,0.9999884757775249
18,0.2839896625734587,0.16248610845514547,0.9398364485981309,0.9978785985176766,0.9352442267595913,0.9438745049972348,0.9373723845327236,0.9090909090909091,0.9716981132075472,0.9864864864864865,0.9570815450643777,0.8840579710144928,0.8873239436619719,0.9111111111111111,0.975103734439834,0.9836065573770492,0.9903846153846154,0.9419354838709677,0.7689655172413793,1.0,0.8811188811188811,0.984984984984985,1.0,0.9448818897637795,0.9809523809523809,0.9636963696369637,0.8527724665391969,0.9384615384615385,0.8842105263157894,0.9466089466089466,0.9873949579831933,0.9989277245076812,0.9997184065934066,0.9994779041581204,0.9921092196517776,0.9992009485513971,0.9949279528629433,0.9986781560385621,0.9999884757775248
19,0.2797317114424578,0.16377675978936881,0.9485981308411215,0.9978242165404438,0.9441223265752328,0.9523065143196345,0.9472183511186081,0.9572649572649573,0.9746835443037974,0.961038961038961,0.891156462585034,0.8591549295774648,0.9444444444444444,0.9901315789473685,0.975103734439834,0.9180327868852459,0.9871794871794872,0.9548387096774194,0.903448275862069,1.0,0.951048951048951,0.9039039039039038,1.0,0.9372384937238494,0.9808917197452229,0.9579288025889967,0.8972602739726028,0.9242424242424242,0.9477351916376306,0.945054945054945,0.9873949579831933,0.9987524487060522,0.9996520146520147,0.9984751486522883,0.9891847325282507,0.9997628621507372,0.998007728409258,0.9987674403918059,0.9999913568331437
20,0.273607180827362,0.1694941036751337,0.9427570093457944,0.9980876439168642,0.9383772472534315,0.9487027115982445,0.9416357295385649,0.8955223880597015,0.9367469879518072,0.9371069182389937,0.9615384615384616,0.9242424242424242,0.9347826086956522,0.95,0.9670781893004116,0.9836065573770492,0.9967948717948718,0.9612903225806452,0.7758620689655172,1.0,0.9020979020979021,0.96996996996997,1.0,0.9375,0.9658385093167702,0.9490445859872612,0.8587786259541985,0.9606299212598425,0.9181494661921709,0.9598811292719168,0.9832635983263598,0.9989947417259512,0.9996611721611721,0.9990096753475459,0.9926960570347737,0.9994380864006599,0.9966260635476696,0.9982839982839983,0.9999913568331437
21,0.26817622408270836,0.15328179480873536,0.9503504672897196,0.9980893799883408,0.9566660296283314,0.9472589994333188,0.9510942612444778,1.0,0.899135446685879,0.9931506849315068,0.9514925373134329,0.975,0.8979591836734694,0.9695121951219512,0.9670781893004116,0.9262295081967213,1.0,0.9354838709677419,0.8793103448275862,0.9590163934426229,0.9230769230769231,0.954954954954955,1.0,0.9617021276595744,0.9468892261001517,0.9634551495016611,0.9139784946236559,0.9669421487603306,0.9103448275862069,0.962178517397882,0.9832635983263598,0.9973193112692031,0.9995764652014653,0.9992955849752418,0.9944614190794898,0.9996700690792866,0.9956187852937375,0.9987935723976333,0.9999798326106685
22,0.2599548911028367,0.15761370497329213,0.9509345794392523,0.997863992093974,0.9525174609647125,0.9473227639896207,0.9487877553037563,0.8955223880597015,0.9422492401215805,0.9724137931034482,0.9651162790697675,0.9824561403508771,0.9568345323741008,0.9344729344729344,0.9710743801652892,0.9836065573770492,0.9935897435897436,0.9096774193548387,0.8586206896551725,0.9180327868852459,0.9300699300699301,0.984984984984985,1.0,0.9375,0.9672386895475819,0.94,0.9087591240875912,0.9491525423728814,0.9432624113475178,0.9590643274853801,0.9853249475890985,0.9979533972574492,0.9995673076923077,0.9977624463919448,0.993673311023813,0.9993452933292092,0.9962293920228911,0.9984124806459832,0.9999683083881934
23,0.22469195206574896,0.11205790393820433,0.959696261682243,0.9986265184227052,0.9624065001997685,0.9553201970933307,0.9581795474466986,0.9906542056074766,0.9902597402597403,0.967948717948718,0.906896551724138,0.9457364341085271,0.9637681159420289,0.9507246376811594,0.9832635983263598,0.8688524590163934,0.9775641025641025,0.9741935483870968,0.906896551724138,1.0,0.9300699300699301,0.984984984984985,1.0,0.925764192139738,0.9838709677419355,0.9710610932475884,0.906896551724138,0.9721115537848606,0.9466192170818505,0.967551622418879,0.9915611814345991,0.9992215692339417,0.9997413003663004,0.9996767978121698,0.9941728502837189,0.9996391380554697,0.9972500412270966,0.999316212514182,0.9999942378887624
24,0.22931191859079555,0.1341510743042019,0.9608644859813084,0.9978193352699163,0.966740954763851,0.9597201839595483,0.9625682632970382,0.9754098360655737,0.9935483870967742,0.9803921568627451,0.9205776173285198,0.976,0.984251968503937,0.9245810055865922,0.9791666666666666,0.9754098360655737,0.9871794871794872,0.967741935483871,0.8793103448275862,1.0,0.8741258741258742,0.993993993993994,1.0,0.9754098360655737,0.9903536977491961,0.974025974025974,0.8994708994708994,0.9878542510121457,0.9259259259259259,0.9580318379160637,0.9894736842105263,0.9992988967934839,0.999702380952381,0.9992292870905588,0.9907439740045589,0.9993556036704815,0.9950839472828001,0.9991463544763036,0.9999942378887624
25,0.2211333579348928,0.1349133008690638,0.9550233644859814,0.9983759842053135,0.9556656494431279,0.952287089850685,0.9530871994930284,0.9907407407407407,0.9777777777777777,0.9011627906976745,0.9049295774647887,0.968,0.9558823529411765,0.9757575757575757,0.9710743801652892,0.8770491803278688,0.9871794871794872,1.0,0.8862068965517241,0.9918032786885246,0.9090909090909091,0.9669669669669669,1.0,0.9304347826086956,0.9824561403508771,0.9480122324159022,0.8954703832752613,0.979757085020243,0.931899641577061,0.971342383107089,0.9853249475890985,0.9990153624084958,0.9994162087912087,0.9997223776078895,0.9926039090159562,0.9995669656665636,0.9974060356469534,0.9992770145054409,1.0
26,0.21594094501355074,0.10743846493625195,0.9690420560747663,0.998678527135381,0.9723165445187554,0.9665310534906624,0.9691293818755955,0.990990990990991,0.9744408945686901,0.9870967741935484,0.9161073825503355,0.9758064516129032,0.958041958041958,0.9760479041916168,1.0,0.9016393442622951,0.9775641025641025,0.9870967741935484,0.9413793103448276,0.9918032786885246,0.958041958041958,0.978978978978979,0.9957446808510638,0.944206008583691,0.976,0.9870967741935484,0.9285714285714286,0.983739837398374,0.958041958041958,0.9775112443778111,0.997867803837953,0.9991545520156717,0.9988209706959706,0.9998549733772556,0.9950385566710316,0.9998092586864625,0.9973436378790107,0.9994120298688827,0.9999942378887624
27,0.2196704296520936,0.12047448420078954,0.9573598130841121,0.9981038338670809,0.9644345881153111,0.9542262812888507,0.9583789904168221,1.0,0.9837662337662337,0.95,0.8729641693811075,0.953125,1.0,0.9556213017751479,1.0,0.9180327868852459,0.9711538461538461,0.9806451612903225,0.9241379310344827,1.0,0.8741258741258742,0.96996996996997,0.9957446808510638,0.9572649572649573,0.9774193548387097,0.9650793650793651,0.897822445561139,0.976,0.9328358208955224,0.96274217585693,0.997867803837953,0.9990875347974018,0.9997069597069598,0.9984088507676052,0.9934332411853145,0.9992576554283947,0.9957123819456517,0.9992269281609383,0.9999971189443811
28,0.2078002517654456,0.10864122267638411,0.9643691588785047,0.9985035237887236,0.9694079066859264,0.9668438732598705,0.9675539315508292,0.9915966386554622,0.9778481012658228,0.9807692307692307,0.9613899613899614,0.9834710743801653,0.9452054794520548,0.9192200557103064,0.9957627118644068,0.9672131147540983,0.9903846153846154,0.9870967741935484,0.8586206896551725,0.9754098360655737,0.965034965034965,0.990990990990991,1.0,0.979253112033195,0.9840764331210191,0.9839228295819936,0.907103825136612,0.9794238683127572,0.9550173010380623,0.953757225433526,0.9978768577494692,0.9978966903804516,0.9997802197802198,0.9997223776078895,0.9949415587564867,0.9994123105474791,0.9969246814371098,0.9993532328557709,0.9999971189443811
29,0.20284603843415644,0.11184389937982381,0.9608644859813084,0.9986508341678968,0.962448822042026,0.9610475029389374,0.9612811778742841,1.0,0.9778481012658228,0.9430379746835443,0.9338235294117647,0.983739837398374,0.9205298013245033,0.9532163742690059,0.9873949579831933,0.9180327868852459,0.9903846153846154,0.9612903225806452,0.8758620689655172,0.9918032786885246,0.972027972027972,0.978978978978979,1.0,0.9572649572649573,0.9840764331210191,0.952076677316294,0.9039145907473309,0.9877551020408163,0.9455782312925171,0.965925925925926,0.9936575052854123,0.9991493968450356,0.9995375457875458,0.9994323243624008,0.9952204277608032,0.9996752242499227,0.9972188423431254,0.9989786741055777,0.9999942378887624
30,0.20056923626570958,0.13702266008775926,0.9567757009345794,0.9977682829029885,0.9614212352915078,0.9480859073895598,0.9534190346194933,1.0,0.9903846153846154,0.9166666666666666,0.903448275862069,0.9435483870967742,1.0,0.9373219373219374,1.0,0.8524590163934426,0.9903846153846154,0.9935483870967742,0.903448275862069,0.9590163934426229,0.9020979020979021,0.987987987987988,0.9957446808510638,0.9203539823008849,0.9903846153846154,0.9535603715170279,0.903448275862069,0.9512195121951219,0.9485294117647058,0.9619883040935673,0.997867803837953,0.997391483658109,0.999647435897436,0.9993991754200592,0.9919515980406421,0.998711207340963,0.9957792366970188,0.9992661261696795,1.0
31,0.20193259073122538,0.12000227078934696,0.959696261682243,0.998527733241276,0.9671978693891314,0.9556607959455385,0.9608250678962829,1.0,0.9685534591194969,0.9736842105263158,0.9411764705882353,0.9834710743801653,0.9708029197080292,0.924791086350975,0.975103734439834,0.9180327868852459,0.9871794871794872,0.9548387096774194,0.8827586206896552,0.9754098360655737,0.9300699300699301,0.996996996996997,1.0,0.9572649572649573,0.9777777777777777,0.9641693811074918,0.9110320284697508,0.9794238683127572,0.95,0.9595375722543352,0.9873949579831933,0.9990308279204042,0.9997641941391942,0.9996312180164502,0.9933604927494059,0.9995669656665636,0.997597685934206,0.999270481503984,1.0
32,0.20922732195831875,0.11933922461260145,0.959696261682243,0.9985475119815603,0.960748110440427,0.9567182920065335,0.9576528070210206,1.0,0.9747634069400631,0.9,0.9252669039145908,0.9312977099236641,1.0,0.9672619047619048,0.9873949579831933,0.9016393442622951,0.9903846153846154,0.9870967741935484,0.896551724137931,1.0,0.9020979020979021,0.975975975975976,1.0,0.9482758620689655,0.9825119236883942,0.9415384615384615,0.9106830122591943,0.9644268774703557,0.9485294117647058,0.9715994020926756,0.9936575052854123,0.9993710691823899,0.9997413003663004,0.9991837072948391,0.9942625733546728,0.9996391380554697,0.9969558803210812,0.999255237833918,0.9999711894438121
33,0.1709852202989679,0.09051867233258541,0.9702102803738317,0.9988867685056417,0.9753107135809485,0.9665185780415704,0.9705965038357585,1.0,0.9935691318327974,0.9741935483870968,0.9249146757679181,0.983739837398374,0.9851851851851852,0.9534883720930233,0.9873949579831933,0.9262295081967213,0.9903846153846154,0.9741935483870968,0.9344827586206896,0.9918032786885246,0.9300699300699301,0.984984984984985,1.0,0.9617021276595744,0.9919743178170144,0.9741935483870968,0.9296740994854202,0.9877551020408163,0.9568345323741008,0.9689807976366323,0.9936575052854123,0.9990256727497681,0.9997458791208792,0.9991381274991196,0.996040060138707,0.9996133622022889,0.9982394915473309,0.9992944358426592,0.9999971189443811
34,0.17981875012504225,0.09084419147154996,0.9707943925233645,0.9990083104895873,0.975535796358346,0.9686354013277484,0.9717022268487645,1.0,0.9903225806451613,0.9685534591194969,0.9249146757679181,0.976,0.9925925925925926,0.956140350877193,0.9957627118644068,0.9180327868852459,0.9839743589743589,0.9935483870967742,0.9344827586206896,1.0,0.9370629370629371,0.9819819819819819,1.0,0.9572649572649573,0.9871382636655949,0.9808917197452229,0.9296740994854202,0.9878542510121457,0.9640287769784173,0.9688888888888889,0.9978768577494692,0.9989380348489535,0.999727564102564,0.9996477924876209,0.996219506280615,0.9996958449324672,0.9982885183650002,0.9995492228994767,1.0
35,0.1779793284828451,0.09916705408385981,0.9667056074766355,0.9987672728821799,0.9707055267629987,0.9594360094571509,0.9646509820524806,0.9911504424778761,0.987220447284345,0.95625,0.9155405405405406,0.9827586206896551,0.9777777777777777,0.9591836734693877,0.9957627118644068,0.9180327868852459,0.9903846153846154,0.9870967741935484,0.9344827586206896,0.9344262295081968,0.9230769230769231,0.987987987987988,1.0,0.9531914893617022,0.9888,0.9714285714285714,0.9249146757679181,0.957983193277311,0.9496402877697842,0.9733727810650887,0.9978768577494692,0.9984843798329726,0.9997893772893772,0.9993163030642054,0.9958800135797081,0.9997370862975564,0.9976155138679039,0.9993183901813343,0.9999971189443811
36,0.1650050454001057,0.08742817477366635,0.9719626168224299,0.9989729511744401,0.9723794596887516,0.972257260031016,0.9722261537643418,0.975,0.9903536977491961,0.9503105590062112,0.9403508771929825,0.975609756097561,0.9856115107913669,0.9702380952380952,0.9915611814345991,0.9590163934426229,0.9871794871794872,0.9870967741935484,0.9241379310344827,0.9836065573770492,0.958041958041958,0.978978978978979,1.0,0.9669421487603306,0.9887640449438202,0.9683544303797469,0.9321739130434783,0.9795918367346939,0.9716312056737588,0.9745889387144993,0.9957627118644068,0.9990875347974019,0.9995970695970696,0.9990552551432655,0.9966123478345216,0.9997164656150118,0.9982172066302085,0.9995034918892787,0.9999942378887624
37,0.16978312881394503,0.08465675835576013,0.9737149532710281,0.9989720841976852,0.9767635370782481,0.9742215813822015,0.9753495885703264,0.9915966386554622,0.9872611464968153,0.9625,0.950530035335689,0.983739837398374,0.9854014598540146,0.9530791788856305,1.0,0.9672131147540983,0.9935897435897436,0.9935483870967742,0.9275862068965517,0.9918032786885246,0.9440559440559441,0.975975975975976,1.0,0.979253112033195,0.9904153354632588,0.9777777777777777,0.9389179755671903,0.9877551020408163,0.9642857142857143,0.9643916913946587,1.0,0.9986441901226931,0.9998511904761904,0.9996892286655479,0.9968960667345652,0.9995978966903805,0.9977492233706383,0.9993488775214664,1.0
38,0.18291313822734803,0.09879059581277526,0.9702102803738317,0.9985010959675763,0.9697433922941083,0.9734479379820743,0.9714680790907494,0.9596774193548387,0.987012987012987,0.9625,0.9432624113475178,0.9682539682539683,0.9784172661870504,0.9672619047619048,0.9915611814345991,0.9754098360655737,0.9743589743589743,0.9935483870967742,0.9172413793103448,1.0,0.951048951048951,0.975975975975976,1.0,0.967479674796748,0.9806451612903225,0.9777777777777777,0.9300699300699301,0.9838709677419355,0.9645390070921985,0.9715994020926756,0.9957627118644068,0.9987524487060522,0.9996520146520147,0.9996726541943771,0.995598719627528,0.9993891122796165,0.9956544411611334,0.9992922581755069,0.9999971189443811
39,0.1705361087034571,0.08902119044388566,0.9731308411214953,0.9988443124428013,0.9755842753522911,0.9736787775448104,0.9744304855512194,0.9916666666666667,0.9903846153846154,0.9565217391304348,0.9440559440559441,0.9838709677419355,0.9850746268656716,0.9615384615384616,0.9915611814345991,0.9754098360655737,0.9903846153846154,0.9935483870967742,0.9310344827586207,1.0,0.9230769230769231,0.975975975975976,1.0,0.9834710743801653,0.9903846153846154,0.9746835443037974,0.9375,0.991869918699187,0.9530685920577617,0.9687034277198212,0.9957627118644068,0.9986184142695124,0.999690934065934,0.9994903350114985,0.9965686987729764,0.9995566553252913,0.9974283205640758,0.9994011415331213,1.0
