epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4
29,1.2994507060331457,1.292099952697754,0.44166666666666665,0.6735608807555413,0.19861111111111113,0.2970370370370371,0.2146632566069906,0.7708333333333334,0.0,0.0,0.2222222222222222,0.0,0.6851851851851852,0.0,0.0,0.8,0.0,0.7254901960784313,0.0,0.0,0.34782608695652173,0.0,0.8010662177328844,0.6527777777777778,0.6933229813664596,0.649,0.5716374269005848
30,1.29545576432172,1.2808904647827148,0.425,0.6757847092845568,0.12578616352201258,0.2014814814814815,0.14750000000000002,0.46226415094339623,0.0,0.0,0.16666666666666666,0.0,0.9074074074074074,0.0,0.0,0.1,0.0,0.6125,0.0,0.0,0.125,0.0,0.7974186307519642,0.6712962962962963,0.6902173913043479,0.6234999999999999,0.5964912280701754
31,1.2968136282528149,1.3661003112792969,0.45,0.6301493285622194,0.19641943734015344,0.29444444444444445,0.21598715890850723,0.7647058823529411,0.0,0.0,0.21739130434782608,0.0,0.7222222222222222,0.0,0.0,0.75,0.0,0.7428571428571429,0.0,0.0,0.33707865168539325,0.0,0.7758136924803591,0.6188271604938271,0.74805900621118,0.606,0.402046783625731
32,1.2971232919132007,1.2916483879089355,0.4166666666666667,0.6578978832309879,0.2228723404255319,0.2075132275132275,0.16493038493038492,0.48936170212765956,0.0,0.5,0.125,0.0,0.8518518518518519,0.0,0.03571428571428571,0.15,0.0,0.6216216216216216,0.0,0.06666666666666667,0.13636363636363635,0.0,0.792648709315376,0.6388888888888888,0.7228260869565217,0.6015,0.5336257309941521
33,1.2933537539313822,1.2763047218322754,0.4666666666666667,0.6780858501839433,0.3346856725146199,0.28164021164021164,0.26687456687456684,0.5657894736842105,0.3333333333333333,0.5555555555555556,0.21875,0.0,0.7962962962962963,0.08333333333333333,0.17857142857142858,0.35,0.0,0.6615384615384615,0.13333333333333333,0.2702702702702703,0.2692307692307692,0.0,0.7948933782267116,0.6404320987654321,0.7080745341614907,0.6519999999999999,0.5950292397660819
34,1.2717282912310433,1.2951030731201172,0.4583333333333333,0.660530036297008,0.23938522777532065,0.27756613756613757,0.2441142426444857,0.6029411764705882,0.0,0.35714285714285715,0.23684210526315788,0.0,0.7592592592592593,0.0,0.17857142857142858,0.45,0.0,0.6721311475409836,0.0,0.23809523809523808,0.3103448275862069,0.0,0.7861952861952861,0.6558641975308642,0.7088509316770186,0.6225,0.5292397660818714
35,1.28302142199348,1.421767234802246,0.475,0.5912901281530573,0.22479474548440068,0.2546560846560847,0.22896584165581127,0.5287356321839081,0.0,0.42857142857142855,0.16666666666666666,0.0,0.8518518518518519,0.0,0.32142857142857145,0.1,0.0,0.6524822695035462,0.0,0.3673469387755102,0.125,0.0,0.7522446689113356,0.6682098765432098,0.6781832298136646,0.466,0.391812865497076
36,1.2853100720573873,1.272047519683838,0.4583333333333333,0.66784898855982,0.16337078651685394,0.23465608465608465,0.19074029418857003,0.5168539325842697,0.0,0.3,0.0,0.0,0.8518518518518519,0.0,0.32142857142857145,0.0,0.0,0.6433566433566433,0.0,0.3103448275862069,0.0,0.0,0.787878787878788,0.6473765432098766,0.6999223602484472,0.6105,0.5935672514619883
37,1.2770186873043285,1.2823009490966797,0.425,0.6614189562619768,0.20948275862068969,0.24100529100529097,0.22256339302344147,0.625,0.0,0.25,0.1724137931034483,0.0,0.7407407407407407,0.0,0.21428571428571427,0.25,0.0,0.6779661016949152,0.0,0.23076923076923078,0.20408163265306123,0.0,0.7954545454545454,0.650462962962963,0.6979813664596273,0.6515,0.5116959064327485
38,1.2840338875265682,1.4492039680480957,0.4,0.589259654809693,0.39741924558655434,0.3252910052910053,0.28455077522509375,0.9565217391304348,0.2,0.6153846153846154,0.21518987341772153,0.0,0.4074074074074074,0.08333333333333333,0.2857142857142857,0.85,0.0,0.5714285714285714,0.11764705882352941,0.3902439024390244,0.3434343434343434,0.0,0.7216610549943884,0.6496913580246914,0.7426242236024845,0.5369999999999999,0.29532163742690054
39,1.2936696164748247,1.2878987789154053,0.4583333333333333,0.6534522474756647,0.22976430976430975,0.2626984126984127,0.24203706245710363,0.6,0.0,0.36363636363636365,0.18518518518518517,0.0,0.7777777777777778,0.0,0.2857142857142857,0.25,0.0,0.6774193548387096,0.0,0.32,0.2127659574468085,0.0,0.7884399551066218,0.6697530864197532,0.7034161490683231,0.6114999999999999,0.49415204678362573
40,1.2731265180251177,1.246617317199707,0.43333333333333335,0.6837141127595742,0.20936626097916422,0.24529100529100528,0.2257720335833821,0.6349206349206349,0.0,0.25806451612903225,0.15384615384615385,0.0,0.7407407407407407,0.0,0.2857142857142857,0.2,0.0,0.6837606837606838,0.0,0.2711864406779661,0.17391304347826086,0.0,0.7934904601571268,0.6643518518518519,0.7170031055900621,0.637,0.6067251461988304
41,1.2854864176581888,1.2752399444580078,0.475,0.6739245553497272,0.17727272727272728,0.2523809523809524,0.20676056338028168,0.5113636363636364,0.0,0.375,0.0,0.0,0.8333333333333334,0.0,0.42857142857142855,0.0,0.0,0.6338028169014085,0.0,0.4,0.0,0.0,0.7839506172839505,0.6697530864197531,0.7034161490683231,0.5780000000000001,0.6345029239766082
42,1.267199151656207,1.2659780979156494,0.45,0.6793711258456492,0.23562542720437457,0.2502116402116402,0.2330260441645641,0.5657894736842105,0.2,0.32142857142857145,0.09090909090909091,0.0,0.7962962962962963,0.08333333333333333,0.32142857142857145,0.05,0.0,0.6615384615384615,0.11764705882352941,0.32142857142857145,0.06451612903225806,0.0,0.7937710437710438,0.6975308641975309,0.6770186335403727,0.6144999999999999,0.6140350877192983
43,1.2668915916891659,1.2511613368988037,0.44166666666666665,0.6818821523505734,0.19211993193686555,0.24042328042328043,0.2121212121212121,0.5942028985507246,0.0,0.2894736842105263,0.07692307692307693,0.0,0.7592592592592593,0.0,0.39285714285714285,0.05,0.0,0.6666666666666666,0.0,0.3333333333333333,0.06060606060606061,0.0,0.7915263748597082,0.6743827160493827,0.6964285714285714,0.6345000000000001,0.6125730994152047
44,1.2738832866444307,1.2732586860656738,0.45,0.6740164812191509,0.19568359280275477,0.23724867724867726,0.20928182525278713,0.5569620253164557,0.0,0.3103448275862069,0.1111111111111111,0.0,0.8148148148148148,0.0,0.32142857142857145,0.05,0.0,0.6616541353383458,0.0,0.3157894736842105,0.06896551724137931,0.0,0.808641975308642,0.6805555555555555,0.6979813664596273,0.6214999999999999,0.5614035087719298
45,1.261498114641975,1.2516825199127197,0.44166666666666665,0.6770731828840143,0.24610983981693363,0.25793650793650796,0.24462037495189398,0.5833333333333334,0.16666666666666666,0.2631578947368421,0.21739130434782608,0.0,0.7777777777777778,0.08333333333333333,0.17857142857142858,0.25,0.0,0.6666666666666666,0.1111111111111111,0.2127659574468085,0.23255813953488372,0.0,0.8066778900112233,0.6805555555555556,0.6820652173913043,0.6225,0.5935672514619883
46,1.2683365485247444,1.2671821117401123,0.4583333333333333,0.673070903433375,0.3141976124399806,0.3253968253968254,0.2870757664001694,0.8297872340425532,0.19047619047619047,0.3333333333333333,0.21739130434782608,0.0,0.7222222222222222,0.3333333333333333,0.07142857142857142,0.5,0.0,0.7722772277227723,0.24242424242424243,0.11764705882352941,0.30303030303030304,0.0,0.8005050505050505,0.6689814814814815,0.704192546583851,0.6214999999999999,0.5701754385964912
47,1.281195696662454,1.2645330429077148,0.4083333333333333,0.671405487074442,0.2019732550554468,0.22365079365079366,0.2076387137715951,0.5753424657534246,0.125,0.16666666666666666,0.14285714285714285,0.0,0.7777777777777778,0.08333333333333333,0.10714285714285714,0.15,0.0,0.6614173228346457,0.1,0.13043478260869565,0.14634146341463414,0.0,0.7974186307519641,0.6736111111111112,0.7003105590062112,0.5774999999999999,0.6081871345029239
48,1.25627223183127,1.2745161056518555,0.475,0.6761860874188104,0.30148470148470147,0.3143386243386243,0.30019652905849525,0.7692307692307693,0.2222222222222222,0.2727272727272727,0.24324324324324326,0.0,0.7407407407407407,0.16666666666666666,0.21428571428571427,0.45,0.0,0.7547169811320755,0.19047619047619047,0.24,0.3157894736842105,0.0,0.8052749719416386,0.6751543209876543,0.6983695652173914,0.6495,0.5526315789473684
49,1.279697810902315,1.2659111022949219,0.4583333333333333,0.677878195562101,0.23650468883205455,0.24015873015873015,0.21417351598173515,0.5217391304347826,0.16666666666666666,0.29411764705882354,0.2,0.0,0.8888888888888888,0.08333333333333333,0.17857142857142858,0.05,0.0,0.6575342465753424,0.1111111111111111,0.2222222222222222,0.08,0.0,0.7951739618406286,0.6828703703703703,0.6750776397515528,0.612,0.6242690058479532
50,1.267358527464025,1.2567059993743896,0.45,0.6812107838766878,0.25555230288836844,0.2662433862433862,0.2572876163544244,0.6557377049180327,0.16666666666666666,0.3125,0.14285714285714285,0.0,0.7407407407407407,0.08333333333333333,0.35714285714285715,0.15,0.0,0.6956521739130435,0.1111111111111111,0.3333333333333333,0.14634146341463414,0.0,0.7951739618406286,0.6751543209876543,0.6921583850931676,0.6499999999999999,0.5935672514619883
