epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6
11,0.8860535296403109,0.8299671014149984,0.7168494516450648,0.8411766058832476,0.3810341489227543,0.2551014854293543,0.28230339201607885,0.4117647058823529,0.4782608695652174,0.3877551020408163,0.0,0.7505694760820045,0.6388888888888888,0.0,0.21212121212121213,0.21153846153846154,0.17272727272727273,0.0,0.9821162444113264,0.2072072072072072,0.0,0.28,0.29333333333333333,0.2389937106918239,0.0,0.8508715300193673,0.3129251700680272,0.0,0.9323648859731334,0.9072433875272992,0.8193729003359462,0.9059872182980154,0.8810442964106798,0.8247889144750132,0.6174346381626462
12,0.8791992811307515,0.8503019204215397,0.7288135593220338,0.8498322298833865,0.37026848863528045,0.34613757236708054,0.33615009202644985,0.3055555555555556,0.3225806451612903,0.47560975609756095,0.0,0.830238726790451,0.6578947368421053,0.0,0.3333333333333333,0.5769230769230769,0.35454545454545455,0.0,0.9329359165424739,0.22522522522522523,0.0,0.3188405797101449,0.41379310344827586,0.40625,0.0,0.8785964912280702,0.33557046979865773,0.0,0.9388940955951266,0.906171641187414,0.8295021887407106,0.863773965691221,0.8847655899305118,0.8384438249909102,0.6872743030478116
13,0.8722511920482601,0.8021990079728384,0.7347956131605184,0.8508513863990194,0.3977780415180107,0.3302785310982032,0.3362214051981817,0.3448275862068966,0.391304347826087,0.4430379746835443,0.0,0.8052763819095478,0.8,0.0,0.30303030303030304,0.5192307692307693,0.3181818181818182,0.0,0.9552906110283159,0.21621621621621623,0.0,0.3225806451612903,0.4462809917355372,0.37037037037037035,0.0,0.8738922972051807,0.3404255319148936,0.0,0.9410184317400812,0.9182237321038583,0.8369337269673217,0.865539858728557,0.8904215969690984,0.8313537752999636,0.6724685829842554
14,0.8708816649026523,0.8190645036243257,0.715852442671984,0.8601471097250007,0.37751736282909043,0.2561997299702218,0.27078463671295033,0.6,0.3333333333333333,0.41509433962264153,0.0,0.7678780773739742,0.5263157894736842,0.0,0.09090909090909091,0.34615384615384615,0.2,0.0,0.9761549925484352,0.18018018018018017,0.0,0.15789473684210525,0.33962264150943394,0.26993865030674846,0.0,0.8595800524934383,0.2684563758389262,0.0,0.9436426116838488,0.900145595729192,0.836628321286776,0.9124621594349143,0.8887921282746485,0.8135175534278674,0.7258413982377582
15,0.8590891049604982,0.814210331629193,0.7268195413758723,0.8519721836418622,0.3656676733284261,0.305921305101633,0.3160201009910787,0.42857142857142855,0.35714285714285715,0.4189189189189189,0.0,0.8040201005025126,0.5510204081632653,0.0,0.18181818181818182,0.4807692307692308,0.2818181818181818,0.0,0.9538002980625931,0.24324324324324326,0.0,0.2553191489361702,0.4098360655737705,0.33695652173913043,0.0,0.8725289706884799,0.3375,0.0,0.9385192127460169,0.9091037774003073,0.8339203909192712,0.8776488395560039,0.8889627062647012,0.8230315517311032,0.6926188068756319
16,0.8557042112089184,0.9313194184076219,0.6959122632103689,0.8396186272305769,0.3417997918428953,0.38813005042513243,0.3214516784384905,0.225,0.29545454545454547,0.53125,0.0,0.8696296296296296,0.47126436781609193,0.0,0.8181818181818182,0.5,0.15454545454545454,0.0,0.8748137108792846,0.36936936936936937,0.0,0.35294117647058826,0.37142857142857144,0.23943661971830985,0.0,0.8722139673105498,0.41414141414141414,0.0,0.9404561074664166,0.9254226320472376,0.8064542400488649,0.8461150353178608,0.8863636363636362,0.7988223649658628,0.6736963744041601
17,0.8522815015762364,0.8136006461249458,0.7138584247258225,0.8447292862183157,0.3430642195528518,0.2965508424524818,0.303459240400758,0.3111111111111111,0.4,0.4222222222222222,0.0,0.7828220858895706,0.4852941176470588,0.0,0.42424242424242425,0.23076923076923078,0.17272727272727273,0.0,0.9508196721311475,0.2972972972972973,0.0,0.358974358974359,0.2926829268292683,0.24516129032258063,0.0,0.8586810228802153,0.3687150837988827,0.0,0.9451733833177132,0.9195381379923967,0.8354677797007025,0.8626807938109654,0.8850618569658665,0.8007312244980405,0.6644518272425248
18,0.8559092411167546,0.8030907085963658,0.7387836490528414,0.8466137197327445,0.3811610057918727,0.33034038771743685,0.34357769323433757,0.41025641025641024,0.4666666666666667,0.4918032786885246,0.0,0.80625,0.4931506849315068,0.0,0.48484848484848486,0.2692307692307692,0.2727272727272727,0.0,0.9612518628912071,0.32432432432432434,0.0,0.4444444444444444,0.34146341463414637,0.3508771929824561,0.0,0.8769544527532291,0.391304347826087,0.0,0.9486098094345518,0.9176373048612796,0.8332586786114222,0.8818533467877565,0.8816592749537644,0.795792429200501,0.6674851942799365
19,0.8457613153272567,0.8108904929388137,0.7288135593220338,0.8459163192661959,0.38066811806307604,0.3335309794326187,0.33241634331783637,0.2692307692307692,0.42857142857142855,0.48484848484848486,0.0,0.8055555555555556,0.6764705882352942,0.0,0.42424242424242425,0.46153846153846156,0.2909090909090909,0.0,0.9508196721311475,0.2072072072072072,0.0,0.32941176470588235,0.4444444444444444,0.36363636363636365,0.0,0.8721804511278195,0.31724137931034485,0.0,0.9363636363636363,0.9283952115182399,0.8405884149445181,0.855112680793811,0.8894205735011582,0.8153153153153152,0.6562184024266936
20,0.829112025564664,0.8108032052479093,0.7367896311066799,0.855506041324994,0.3846341172832038,0.33627852726213375,0.34481006741911086,0.34615384615384615,0.38571428571428573,0.5068493150684932,0.0,0.8078880407124682,0.6458333333333334,0.0,0.2727272727272727,0.5192307692307693,0.33636363636363636,0.0,0.9463487332339792,0.27927927927927926,0.0,0.3050847457627119,0.4426229508196721,0.40437158469945356,0.0,0.8716540837336993,0.389937106918239,0.0,0.9393314589190878,0.9128447787753782,0.8377481421154432,0.8637739656912211,0.8874095487763274,0.8280208459580657,0.7194135490394338
21,0.8106427558753044,0.7892313192761133,0.7357926221335992,0.8608146696237293,0.3730799590947746,0.337369276713539,0.3391787560289225,0.36363636363636365,0.35294117647058826,0.5230769230769231,0.0,0.8201811125485123,0.5517241379310345,0.0,0.24242424242424243,0.5769230769230769,0.3090909090909091,0.0,0.9448584202682563,0.2882882882882883,0.0,0.2909090909090909,0.43795620437956206,0.38857142857142857,0.0,0.8781163434903048,0.378698224852071,0.0,0.9523273976882224,0.9299118336973227,0.8461976992772066,0.8872351160443996,0.8938825346093764,0.8248293136185514,0.691318792431027
22,0.8099812721008579,0.8135164995042105,0.7278165503489531,0.8564836064676936,0.42641249236608736,0.2727426981525342,0.30362625054164194,0.42105263157894735,0.75,0.41333333333333333,0.0,0.7663551401869159,0.6341463414634146,0.0,0.24242424242424243,0.17307692307692307,0.2818181818181818,0.0,0.977645305514158,0.23423423423423423,0.0,0.3076923076923077,0.28125,0.33513513513513515,0.0,0.8592010478061559,0.34210526315789475,0.0,0.9388940955951266,0.9259888376607619,0.839967423394075,0.8678102926337034,0.8909378198337314,0.8163454934755383,0.7154412826809187
23,0.802424314223468,0.8087101928771488,0.7377866400797607,0.8568614902370831,0.3911840977233821,0.3544890421939602,0.347914356001496,0.3548387096774194,0.33,0.5636363636363636,0.0,0.823146944083225,0.6666666666666666,0.0,0.3333333333333333,0.6346153846153846,0.2818181818181818,0.0,0.9433681073025335,0.2882882882882883,0.0,0.34375,0.4342105263157895,0.37575757575757573,0.0,0.8791666666666667,0.4025157232704403,0.0,0.9485785691971259,0.9333090673784681,0.839672197902881,0.8821897073662966,0.8894430179735334,0.8096190360764353,0.6952188357648418
24,0.8074704901268493,0.8306179198007735,0.7218344965104686,0.8487899598889904,0.38224017036545765,0.3349900726949907,0.31456117778084364,0.45454545454545453,0.2926829268292683,0.5882352941176471,0.0,0.8178294573643411,0.5223880597014925,0.0,0.30303030303030304,0.6923076923076923,0.09090909090909091,0.0,0.9433681073025335,0.3153153153153153,0.0,0.36363636363636365,0.4114285714285714,0.15748031496062992,0.0,0.8761245674740484,0.39325842696629215,0.0,0.9482974070602936,0.9298713904392137,0.8239438053547796,0.8490581903800876,0.8884419945055931,0.8225871611521837,0.6793297703307815
25,0.8049069457946847,0.8027170082879445,0.7437686939182453,0.854821918268108,0.39472870752539946,0.3649158624568461,0.3589486405615498,0.4117647058823529,0.38372093023255816,0.559322033898305,0.0,0.8213367609254498,0.5869565217391305,0.0,0.42424242424242425,0.6346153846153846,0.3,0.0,0.9523099850968704,0.24324324324324326,0.0,0.417910447761194,0.4782608695652174,0.3905325443786982,0.0,0.8819875776397516,0.34394904458598724,0.0,0.936269915651359,0.9357963277521637,0.8465234653364554,0.8661284897410023,0.887844971540409,0.8112047024603078,0.69998555539506
26,0.8006209812752189,0.7834428529890757,0.7268195413758723,0.8711826919842631,0.3765541841772851,0.2988074176598767,0.3081328623962873,0.5,0.391304347826087,0.46875,0.0,0.7845968712394705,0.49122807017543857,0.0,0.21212121212121213,0.5192307692307693,0.13636363636363635,0.0,0.9716840536512668,0.25225225225225223,0.0,0.2978723404255319,0.4462809917355372,0.2112676056338028,0.0,0.8681757656458056,0.3333333333333333,0.0,0.9447360199937519,0.9332281808622503,0.8586989718008755,0.901698620921628,0.9013385883324655,0.8356259847291236,0.7229524772497472
27,0.8028894555350962,0.8348199904911102,0.7238285144566301,0.8601506624542631,0.3692131588593989,0.3538039718367587,0.33588797136805165,0.35294117647058826,0.2857142857142857,0.5777777777777777,0.0,0.8358008075370121,0.532258064516129,0.0,0.36363636363636365,0.6538461538461539,0.23636363636363636,0.0,0.9254843517138599,0.2972972972972973,0.0,0.3582089552238806,0.39766081871345027,0.33548387096774196,0.0,0.8783592644978784,0.3815028901734104,0.0,0.9388316151202749,0.92534174553102,0.8446808510638298,0.8856374032963337,0.8887068392796222,0.8037813598351715,0.7340748230535894
28,0.8002473511244064,0.8593527021862212,0.7198404785643071,0.8625585971065366,0.37747643140755927,0.3891274727340301,0.34693646280755347,0.36363636363636365,0.31932773109243695,0.6923076923076923,0.0,0.8733624454148472,0.3937007874015748,0.0,0.48484848484848486,0.7307692307692307,0.16363636363636364,0.0,0.8941877794336811,0.45045045045045046,0.0,0.4155844155844156,0.4444444444444444,0.2647058823529412,0.0,0.8836524300441826,0.42016806722689076,0.0,0.9435176507341456,0.9366658578015046,0.8299501170721776,0.9027077026572485,0.8908794642055555,0.8044479457035512,0.7297414415715731
29,0.7893232299040441,0.7874550024668375,0.7258225324027916,0.8644988054299588,0.5158845637156128,0.3201371807929185,0.3464566349401514,0.40625,0.48717948717948717,0.45454545454545453,1.0,0.7804583835946924,0.4827586206896552,0.0,0.3939393939393939,0.36538461538461536,0.18181818181818182,0.08333333333333333,0.9642324888226528,0.25225225225225223,0.0,0.4,0.4175824175824176,0.2597402597402597,0.15384615384615385,0.8626666666666667,0.33136094674556216,0.0,0.9480787253983131,0.9321564345223652,0.854575995113509,0.8908509922637068,0.8938870235038514,0.8115177958227286,0.7204246713852376
30,0.7896683837997315,0.8181742335122729,0.732801595214357,0.8669067068163955,0.3727591732452128,0.36730234025315994,0.35108240949760094,0.3877551020408163,0.41818181818181815,0.5625,0.0,0.8455284552845529,0.3953488372093023,0.0,0.5757575757575758,0.4423076923076923,0.16363636363636364,0.0,0.9299552906110283,0.4594594594594595,0.0,0.4634146341463415,0.42990654205607476,0.2535211267605634,0.0,0.8857345635202271,0.425,0.0,0.94407997500781,0.9322170994095283,0.8407716583528453,0.9089303733602422,0.8914271093315139,0.8170625782733406,0.7338581539794887
31,0.7895003230604407,0.7964704225933741,0.7347956131605184,0.8674721604234602,0.37348057148794034,0.3355876511614216,0.3362117066538058,0.375,0.5192307692307693,0.4838709677419355,0.0,0.8014796547472256,0.43478260869565216,0.0,0.45454545454545453,0.5192307692307693,0.13636363636363635,0.0,0.9687034277198212,0.2702702702702703,0.0,0.410958904109589,0.5192307692307693,0.2127659574468085,0.0,0.8771929824561403,0.3333333333333333,0.0,0.9344579818806623,0.9443500768421904,0.8598086124401914,0.8803397241843256,0.8947174689817392,0.806861794529956,0.7517694641051568
32,0.7944684943107709,0.8133432751610166,0.7377866400797607,0.8650120464381883,0.382390462436956,0.30172965418867065,0.3269671826266523,0.2857142857142857,0.6206896551724138,0.45454545454545453,0.0,0.8014981273408239,0.5142857142857142,0.0,0.12121212121212122,0.34615384615384615,0.36363636363636365,0.0,0.9567809239940388,0.32432432432432434,0.0,0.1702127659574468,0.4444444444444444,0.40404040404040403,0.0,0.8722826086956522,0.39779005524861877,0.0,0.9284910965323336,0.9147051686483864,0.8524992364857987,0.8681466532122435,0.8915123983265401,0.8291823213347876,0.7705474505272281
33,0.7663574002376975,0.7811541481623574,0.7298105682951147,0.8712380069824809,0.38449854000053346,0.3480414873857497,0.3361185344411916,0.38636363636363635,0.3333333333333333,0.6818181818181818,0.0,0.8180645161290323,0.47191011235955055,0.0,0.5151515151515151,0.46153846153846156,0.13636363636363635,0.0,0.9448584202682563,0.3783783783783784,0.0,0.44155844155844154,0.3870967741935484,0.22727272727272727,0.0,0.8769017980636238,0.42,0.0,0.9479537644486098,0.9338146081048289,0.8490888730530388,0.9044735956945846,0.8935099563679457,0.8188502403749042,0.7509750108334537
34,0.7691098991866525,0.779879819779169,0.7507477567298105,0.8747994979458984,0.38612670175626584,0.367417156761419,0.36937036972898135,0.35294117647058826,0.43283582089552236,0.5606060606060606,0.0,0.8375165125495376,0.5189873417721519,0.0,0.36363636363636365,0.5576923076923077,0.33636363636363636,0.0,0.9448584202682563,0.36936936936936937,0.0,0.3582089552238806,0.48739495798319327,0.42045454545454547,0.0,0.8879551820728291,0.43157894736842106,0.0,0.9355513901905655,0.9366254145433957,0.8608877125114527,0.8854692230070635,0.9010647657694864,0.8331616369732961,0.7708363426260292
35,0.7653082773837869,0.7803028046138702,0.7367896311066799,0.8722162133290562,0.4376709788102193,0.3922625668527308,0.3779530556667469,0.36538461538461536,0.35294117647058826,0.6470588235294118,0.3333333333333333,0.8333333333333334,0.5316455696202531,0.0,0.5757575757575758,0.5769230769230769,0.2,0.08333333333333333,0.9314456035767511,0.3783783783783784,0.0,0.4470588235294118,0.43795620437956206,0.3055555555555556,0.13333333333333333,0.8796622097114708,0.4421052631578947,0.0,0.9422055607622618,0.9401035347407588,0.8511147307339917,0.8938782374705684,0.8990312965722801,0.8209105966953502,0.7582695363281814
36,0.7710036295189705,0.7802600519997733,0.7407776669990029,0.8725869433431672,0.46413149302394885,0.383843264990806,0.3802194124105472,0.42857142857142855,0.3595505617977528,0.6060606060606061,0.5,0.832010582010582,0.5227272727272727,0.0,0.45454545454545453,0.6153846153846154,0.18181818181818182,0.08333333333333333,0.9374068554396423,0.4144144144144144,0.0,0.4411764705882353,0.45390070921985815,0.27972027972027974,0.14285714285714285,0.8815697266993693,0.4623115577889447,0.0,0.9475164011246485,0.9400833131117042,0.8462689606026671,0.889673730238816,0.897509561345232,0.8159314022542722,0.7711252347248302
37,0.7544627797930208,0.7845566159202939,0.7308075772681955,0.8792738950522873,0.5400413061449642,0.3560342552145831,0.3550687067117742,0.42424242424242425,0.367816091954023,0.6842105263157895,1.0,0.8040201005025126,0.5,0.0,0.42424242424242425,0.6153846153846154,0.11818181818181818,0.08333333333333333,0.9538002980625931,0.2972972972972973,0.0,0.42424242424242425,0.460431654676259,0.20155038759689922,0.15384615384615385,0.8725289706884799,0.3728813559322034,0.0,0.9465479537644486,0.941458383887406,0.8548304998472971,0.9199461823074335,0.8967374714955201,0.8224659637215691,0.7729308103423371
38,0.7563397755769834,0.7744976263197642,0.7298105682951147,0.8767098955664545,0.3769282200806101,0.3351717843521122,0.3287123937101443,0.3870967741935484,0.3488372093023256,0.6071428571428571,0.0,0.810126582278481,0.4852941176470588,0.0,0.36363636363636365,0.5769230769230769,0.15454545454545454,0.0,0.9538002980625931,0.2972972972972973,0.0,0.375,0.43478260869565216,0.2463768115942029,0.0,0.8761122518822724,0.3687150837988827,0.0,0.9461418306779131,0.9438445361158296,0.8610404153517256,0.9059031281533804,0.9016572998401953,0.8215569829919606,0.7568250758341759
39,0.7495230945277976,0.7988550095331102,0.7397806580259222,0.8711473160107113,0.46051724934025223,0.3932643194938276,0.377199829688778,0.425,0.36666666666666664,0.625,0.5,0.8482384823848238,0.45871559633027525,0.0,0.5151515151515151,0.6346153846153846,0.13636363636363635,0.08333333333333333,0.9329359165424739,0.45045045045045046,0.0,0.4657534246575342,0.4647887323943662,0.22388059701492538,0.14285714285714285,0.8885734563520227,0.45454545454545453,0.0,0.9431427678850359,0.9435209900509585,0.8559095999185584,0.8542717793474605,0.903717702404252,0.8273542600896859,0.7701141123790264
40,0.76169019556481,0.7684203443073091,0.7427716849451645,0.8826603477463192,0.3875811544777062,0.374135560201134,0.35960245281014247,0.4,0.41333333333333333,0.6,0.0,0.8381962864721485,0.46153846153846156,0.0,0.48484848484848486,0.5961538461538461,0.16363636363636364,0.0,0.9418777943368107,0.43243243243243246,0.0,0.4383561643835616,0.4881889763779528,0.2571428571428571,0.0,0.8870175438596491,0.44651162790697674,0.0,0.9459856294907841,0.9465744560381786,0.8608571719433981,0.9224688866464851,0.905356148887652,0.83001050377732,0.767369637440416
41,0.7526970904439552,0.7566807156517392,0.7557328015952144,0.8762486645826763,0.5514560431620222,0.37897013634718546,0.3998090776438498,0.41025641025641024,0.5319148936170213,0.5901639344262295,1.0,0.8206106870229007,0.5072463768115942,0.0,0.48484848484848486,0.4807692307692308,0.32727272727272727,0.08333333333333333,0.9612518628912071,0.3153153153153153,0.0,0.4444444444444444,0.5050505050505051,0.42105263157894735,0.15384615384615385,0.8853809196980096,0.3888888888888889,0.0,0.9405498281786941,0.9437029847124484,0.8644507787844854,0.8866464850319542,0.9067387283859731,0.825798893063467,0.7658529539217104
42,0.7507248243240461,0.7861218868740021,0.7298105682951147,0.8780188924922232,0.5002272213812289,0.38463436578190674,0.35368515761948294,0.3392857142857143,0.3541666666666667,0.47058823529411764,1.0,0.8375499334221038,0.5,0.0,0.5757575757575758,0.6538461538461539,0.07272727272727272,0.08333333333333333,0.9374068554396423,0.36936936936936937,0.0,0.42696629213483145,0.4594594594594595,0.12598425196850394,0.15384615384615385,0.8846694796061885,0.42487046632124353,0.0,0.943767572633552,0.9451993852624767,0.8491295938104448,0.9010258997645476,0.9093422871815129,0.8300812022785118,0.7675863065145168
43,0.7446217888702541,0.7849452987549796,0.7318045862412762,0.8809409620904088,0.5210467537598364,0.40751120095382387,0.39120827481454423,0.3695652173913043,0.39325842696629215,0.6,1.0,0.8559322033898306,0.42857142857142855,0.0,0.5151515151515151,0.6730769230769231,0.24545454545454545,0.08333333333333333,0.9031296572280179,0.43243243243243246,0.0,0.43037974683544306,0.49645390070921985,0.34838709677419355,0.15384615384615385,0.8788977519941987,0.4304932735426009,0.0,0.9465479537644486,0.941741486694168,0.8528453629237503,0.9129667003027245,0.9021825004937783,0.8206884014058903,0.7896143290481006
44,0.7441949510955375,0.7646318087502132,0.7457627118644068,0.8795776978473633,0.5257880999331492,0.3771060648109828,0.3875487106276975,0.38235294117647056,0.44776119402985076,0.5344827586206896,1.0,0.83399209486166,0.4819277108433735,0.0,0.3939393939393939,0.5769230769230769,0.2818181818181818,0.08333333333333333,0.9433681073025335,0.36036036036036034,0.0,0.3880597014925373,0.5042016806722689,0.36904761904761907,0.15384615384615385,0.8853146853146853,0.41237113402061853,0.0,0.9485160887222743,0.9392744479495267,0.8620482540975262,0.893289606458123,0.9003779649148007,0.8175675675675677,0.7959699552217248
45,0.7466547920551474,0.7726428281693232,0.7567298105682951,0.8856504505739925,0.5663972690891725,0.40033520607291095,0.3926620765511886,0.4186046511627907,0.43037974683544306,0.7727272727272727,1.0,0.8374512353706112,0.5056179775280899,0.0,0.5454545454545454,0.6538461538461539,0.15454545454545454,0.08333333333333333,0.9597615499254843,0.40540540540540543,0.0,0.47368421052631576,0.5190839694656488,0.25757575757575757,0.15384615384615385,0.8944444444444445,0.45,0.0,0.9381443298969072,0.9497694734287794,0.8644711391631884,0.9127144298688195,0.9091806869804104,0.8245364198278998,0.8007366748519427
46,0.7433416382090686,0.7790838650294712,0.7397806580259222,0.8784161148444023,0.46858226054782726,0.35363981757424373,0.36683058266453844,0.34146341463414637,0.5370370370370371,0.5588235294117647,0.5,0.7972972972972973,0.5454545454545454,0.0,0.42424242424242425,0.5576923076923077,0.17272727272727273,0.08333333333333333,0.9672131147540983,0.2702702702702703,0.0,0.3783783783783784,0.5471698113207547,0.2638888888888889,0.14285714285714285,0.8740740740740741,0.3614457831325301,0.0,0.9361449547016558,0.94275256814689,0.8625267229970477,0.9222166162125799,0.8959070260176323,0.8146285298751668,0.774736385959844
47,0.7443565648712523,0.7590715090433756,0.7577268195413759,0.8824218229339186,0.40553076178731345,0.40286862745879143,0.3979064011014123,0.3953488372093023,0.46875,0.5822784810126582,0.0,0.8468834688346883,0.5454545454545454,0.0,0.5151515151515151,0.5769230769230769,0.41818181818181815,0.0,0.9314456035767511,0.3783783783783784,0.0,0.4473684210526316,0.5172413793103449,0.48677248677248675,0.0,0.8871540099361249,0.44680851063829785,0.0,0.9462043111527647,0.9396384372725066,0.869398350809325,0.9354187689202825,0.9017964555689225,0.812648971841797,0.7718474649718331
