epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4
11,1.3048776738783892,1.30999755859375,0.5083333333333333,0.7099723820237169,0.4615045523833065,0.33661375661375664,0.33655556266393705,0.6612903225806451,1.0,0.37037037037037035,0.27586206896551724,0.0,0.7592592592592593,0.16666666666666666,0.35714285714285715,0.4,0.0,0.7068965517241379,0.2857142857142857,0.36363636363636365,0.32653061224489793,0.0,0.744107744107744,0.7006172839506173,0.6614906832298136,0.7184999999999999,0.7251461988304093
12,1.3312568664550781,1.328598976135254,0.45,0.7076765297814879,0.14148094895758448,0.21888888888888886,0.16307171089779784,0.4766355140186916,0.0,0.0,0.23076923076923078,0.0,0.9444444444444444,0.0,0.0,0.15,0.0,0.6335403726708074,0.0,0.0,0.18181818181818182,0.0,0.7609427609427609,0.7229938271604938,0.6750776397515528,0.682,0.6973684210526316
13,1.3005895334131576,1.3512163162231445,0.45,0.6986768610517657,0.09,0.2,0.12413793103448276,0.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.7528058361391694,0.712962962962963,0.7014751552795031,0.62,0.706140350877193
14,1.306419148164637,1.288407325744629,0.48333333333333334,0.7232224006436822,0.454507992007992,0.28941798941798946,0.2940100833537986,0.5054945054945055,1.0,0.3125,0.45454545454545453,0.0,0.8518518518518519,0.16666666666666666,0.17857142857142858,0.25,0.0,0.6344827586206897,0.2857142857142857,0.22727272727272727,0.3225806451612903,0.0,0.7741301907968574,0.7330246913580247,0.6968167701863354,0.7060000000000001,0.706140350877193
15,1.300262030433206,1.2522306442260742,0.475,0.7343257532280416,0.25604597701149423,0.27640211640211637,0.2550401978973408,0.5733333333333334,0.0,0.5,0.20689655172413793,0.0,0.7962962962962963,0.0,0.2857142857142857,0.3,0.0,0.6666666666666666,0.0,0.36363636363636365,0.24489795918367346,0.0,0.7803030303030303,0.7337962962962963,0.7449534161490683,0.6655000000000001,0.7470760233918129
16,1.2831444459802963,1.3236026763916016,0.5166666666666667,0.7205514948988634,0.38793410852713184,0.3575132275132275,0.3507161925803185,0.7708333333333334,0.5,0.3488372093023256,0.32,0.0,0.6851851851851852,0.16666666666666666,0.5357142857142857,0.4,0.0,0.7254901960784313,0.25,0.4225352112676056,0.35555555555555557,0.0,0.808361391694725,0.7368827160493827,0.6964285714285714,0.7105,0.6505847953216375
17,1.2861197976505054,1.4201278686523438,0.44166666666666665,0.7143076560894258,0.35706605222734256,0.32068783068783063,0.28995934959349595,0.8095238095238095,0.5,0.25,0.22580645161290322,0.0,0.6296296296296297,0.16666666666666666,0.10714285714285714,0.7,0.0,0.7083333333333334,0.25,0.15,0.34146341463414637,0.0,0.7890011223344556,0.7638888888888888,0.6863354037267082,0.6905,0.6418128654970761
18,1.2793940095340504,1.2421636581420898,0.48333333333333334,0.7321581025099713,0.24561920645386498,0.2875661375661376,0.2643716439970813,0.6949152542372882,0.0,0.3157894736842105,0.21739130434782608,0.0,0.7592592592592593,0.0,0.42857142857142855,0.25,0.0,0.7256637168141593,0.0,0.36363636363636365,0.23255813953488372,0.0,0.7881593714927049,0.7770061728395061,0.7010869565217391,0.646,0.7485380116959064
19,1.278079257291906,1.2530136108398438,0.5083333333333333,0.7418578690541315,0.37066492829204695,0.3377777777777778,0.3347930816342137,0.6610169491525424,0.5,0.358974358974359,0.3333333333333333,0.0,0.7222222222222222,0.16666666666666666,0.5,0.3,0.0,0.6902654867256637,0.25,0.417910447761194,0.3157894736842105,0.0,0.8002244668911336,0.7523148148148149,0.7228260869565217,0.681,0.7529239766081871
20,1.264277177698472,1.309133529663086,0.45,0.745335124041989,0.23055198973042362,0.3196296296296296,0.2266837169650469,0.9210526315789473,0.0,0.0,0.23170731707317074,0.0,0.6481481481481481,0.0,0.0,0.95,0.0,0.7608695652173914,0.0,0.0,0.37254901960784315,0.0,0.7932098765432098,0.7692901234567902,0.7795031055900621,0.6990000000000001,0.685672514619883
21,1.267799223170561,1.2250628471374512,0.49166666666666664,0.7445668875379783,0.36904761904761907,0.33550264550264547,0.3293906093906094,0.6785714285714286,0.5,0.4166666666666667,0.25,0.0,0.7037037037037037,0.16666666666666666,0.35714285714285715,0.45,0.0,0.6909090909090909,0.25,0.38461538461538464,0.32142857142857145,0.0,0.8007856341189673,0.8626543209876543,0.733695652173913,0.6795,0.6461988304093567
22,1.273151257458855,1.2665033340454102,0.4583333333333333,0.7115204746238308,0.27825396825396825,0.2823280423280423,0.2759017892124853,0.5857142857142857,0.25,0.3333333333333333,0.2222222222222222,0.0,0.7592592592592593,0.16666666666666666,0.2857142857142857,0.2,0.0,0.6612903225806451,0.2,0.3076923076923077,0.21052631578947367,0.0,0.7881593714927048,0.7469135802469136,0.7170031055900621,0.595,0.7105263157894738
23,1.27509105906767,1.3588171005249023,0.4666666666666667,0.7036272970157791,0.35173705013521944,0.35333333333333333,0.3253333333333333,0.782608695652174,0.15789473684210525,0.5,0.3181818181818182,0.0,0.6666666666666666,0.5,0.25,0.35,0.0,0.72,0.24,0.3333333333333333,0.3333333333333333,0.0,0.7730078563411896,0.6983024691358025,0.7096273291925466,0.691,0.6461988304093567
24,1.2801821091595817,1.300445556640625,0.525,0.7201036246743341,0.2792780748663102,0.32671957671957674,0.2955798869850053,0.7272727272727273,0.0,0.375,0.29411764705882354,0.0,0.7407407407407407,0.0,0.6428571428571429,0.25,0.0,0.7339449541284404,0.0,0.47368421052631576,0.2702702702702703,0.0,0.7766554433221099,0.8047839506172839,0.7270962732919255,0.599,0.6929824561403509
25,1.2601201113532572,1.2628593444824219,0.525,0.7469721173817283,0.36082949308755763,0.34613756613756613,0.3343951833607006,0.6612903225806451,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.0,0.7592592592592593,0.25,0.5714285714285714,0.15,0.0,0.7068965517241379,0.2857142857142857,0.45714285714285713,0.2222222222222222,0.0,0.7948933782267116,0.8294753086419753,0.7216614906832298,0.69,0.6988304093567251
26,1.2581449396470015,1.2592735290527344,0.55,0.7766274132483897,0.36824028461959496,0.39174603174603173,0.37619047619047613,0.7241379310344828,0.2777777777777778,0.4642857142857143,0.375,0.0,0.7777777777777778,0.4166666666666667,0.4642857142857143,0.3,0.0,0.75,0.3333333333333333,0.4642857142857143,0.3333333333333333,0.0,0.819304152637486,0.8047839506172839,0.7290372670807453,0.742,0.7880116959064327
27,1.2452102548935835,1.2774600982666016,0.4583333333333333,0.7378501606820448,0.31915966386554623,0.28994708994708995,0.2585091641174471,0.6029411764705882,0.14285714285714285,0.6,0.25,0.0,0.7592592592592593,0.08333333333333333,0.10714285714285714,0.5,0.0,0.6721311475409836,0.10526315789473684,0.18181818181818182,0.3333333333333333,0.0,0.7800224466891134,0.7137345679012346,0.7534937888198758,0.692,0.75
28,1.2552275517407585,1.2701969146728516,0.44166666666666665,0.7146153145269849,0.30944444444444447,0.2705291005291005,0.25833797648032364,0.625,0.2,0.5555555555555556,0.16666666666666666,0.0,0.7407407407407407,0.08333333333333333,0.17857142857142858,0.35,0.0,0.6779661016949152,0.11764705882352941,0.2702702702702703,0.22580645161290322,0.0,0.7797418630751964,0.7415123456790125,0.6805124223602484,0.614,0.7573099415204678
29,1.2626907124238855,1.213144302368164,0.44166666666666665,0.7149194068101009,0.2202424242424242,0.24899470899470902,0.23259958071278825,0.6212121212121212,0.0,0.32,0.16,0.0,0.7592592592592593,0.0,0.2857142857142857,0.2,0.0,0.6833333333333333,0.0,0.3018867924528302,0.17777777777777778,0.0,0.7777777777777777,0.7353395061728395,0.7104037267080745,0.604,0.7470760233918129
30,1.236632459303912,1.2150211334228516,0.4583333333333333,0.7187748145066223,0.3012303485987696,0.2794708994708995,0.27780997618837305,0.5324675324675324,0.3333333333333333,0.47368421052631576,0.16666666666666666,0.0,0.7592592592592593,0.16666666666666666,0.32142857142857145,0.15,0.0,0.6259541984732825,0.2222222222222222,0.3829787234042553,0.15789473684210525,0.0,0.7707631874298541,0.7330246913580247,0.7146739130434783,0.6605,0.7149122807017545
31,1.2379326820373535,1.237114429473877,0.5,0.7289253607595332,0.35910808767951624,0.3312169312169312,0.3274347484873801,0.7037037037037037,0.2857142857142857,0.30612244897959184,0.5,0.0,0.7037037037037037,0.16666666666666666,0.5357142857142857,0.25,0.0,0.7037037037037037,0.21052631578947367,0.38961038961038963,0.3333333333333333,0.0,0.7923681257014591,0.7453703703703703,0.6680900621118012,0.7195,0.7192982456140351
32,1.2587875478407915,1.241093635559082,0.49166666666666664,0.7314294738823344,0.33544953231886077,0.33873015873015877,0.33326365266868696,0.6842105263157895,0.375,0.3103448275862069,0.3076923076923077,0.0,0.7222222222222222,0.25,0.32142857142857145,0.4,0.0,0.7027027027027027,0.3,0.3157894736842105,0.34782608695652173,0.0,0.7833894500561167,0.7746913580246914,0.687888198757764,0.7065,0.7046783625730995
33,1.2526265172397388,1.2161693572998047,0.43333333333333335,0.718399332249523,0.25638629283489095,0.23111111111111113,0.20002388915432395,0.4485981308411215,0.5,0.0,0.3333333333333333,0.0,0.8888888888888888,0.16666666666666666,0.0,0.1,0.0,0.5962732919254659,0.25,0.0,0.15384615384615385,0.0,0.7749719416386083,0.7646604938271605,0.6684782608695652,0.6295,0.7543859649122807
34,1.2477211531470804,1.1951160430908203,0.5166666666666667,0.7356484909756458,0.3883922007911226,0.38301587301587303,0.33701574231408793,0.7959183673469388,0.2727272727272727,0.5714285714285714,0.3018867924528302,0.0,0.7222222222222222,0.25,0.14285714285714285,0.8,0.0,0.7572815533980582,0.2608695652173913,0.22857142857142856,0.4383561643835616,0.0,0.8089225589225589,0.7785493827160495,0.6948757763975155,0.738,0.6578947368421053
35,1.2555043136372286,1.2107048034667969,0.48333333333333334,0.731367677538158,0.3320797720797721,0.2934391534391534,0.2919073083778966,0.5641025641025641,0.4,0.2962962962962963,0.4,0.0,0.8148148148148148,0.16666666666666666,0.2857142857142857,0.2,0.0,0.6666666666666666,0.23529411764705882,0.2909090909090909,0.26666666666666666,0.0,0.7979797979797979,0.7476851851851851,0.6820652173913043,0.7025,0.7266081871345029
36,1.2319830165189856,1.2106523513793945,0.4583333333333333,0.7381920293707479,0.30668677727501265,0.32005291005291003,0.30345952564843126,0.5555555555555556,0.29411764705882354,0.2222222222222222,0.46153846153846156,0.0,0.7407407407407407,0.4166666666666667,0.14285714285714285,0.3,0.0,0.6349206349206349,0.3448275862068966,0.17391304347826086,0.36363636363636365,0.0,0.7996632996632996,0.7569444444444444,0.6603260869565217,0.7635000000000001,0.7105263157894737
37,1.2467280976912554,1.1923272609710693,0.4666666666666667,0.7271570079862223,0.29487394957983193,0.3047089947089947,0.29610252121772856,0.5857142857142857,0.25,0.2857142857142857,0.35294117647058826,0.0,0.7592592592592593,0.25,0.21428571428571427,0.3,0.0,0.6612903225806451,0.25,0.24489795918367346,0.32432432432432434,0.0,0.7881593714927049,0.7330246913580247,0.6537267080745341,0.7445,0.716374269005848
38,1.2472337764852188,1.2433300018310547,0.43333333333333335,0.7146956154109472,0.2837757514353259,0.2572486772486772,0.23953043953043954,0.46808510638297873,0.3,0.2222222222222222,0.42857142857142855,0.0,0.8148148148148148,0.25,0.07142857142857142,0.15,0.0,0.5945945945945946,0.2727272727272727,0.10810810810810811,0.2222222222222222,0.0,0.7845117845117845,0.7569444444444444,0.6867236024844721,0.626,0.7192982456140351
39,1.2336584820466883,1.2011637687683105,0.4583333333333333,0.7133339724659329,0.30790631469979296,0.2924338624338624,0.28452574525745256,0.5797101449275363,0.25,0.28125,0.42857142857142855,0.0,0.7407407407407407,0.25,0.32142857142857145,0.15,0.0,0.6504065040650406,0.25,0.3,0.2222222222222222,0.0,0.7831088664421998,0.7469135802469136,0.6851708074534161,0.6775,0.6739766081871346
40,1.235646598479327,1.2160422801971436,0.5,0.7051242512297431,0.345,0.349100529100529,0.3426599662292583,0.625,0.26666666666666666,0.3333333333333333,0.5,0.0,0.7407407407407407,0.3333333333333333,0.32142857142857145,0.35,0.0,0.6779661016949152,0.2962962962962963,0.32727272727272727,0.4117647058823529,0.0,0.7934904601571268,0.7145061728395061,0.6700310559006211,0.7935,0.554093567251462
41,1.2361247960258932,1.21445894241333,0.5166666666666667,0.7400842179743019,0.35444535311642034,0.3601587301587301,0.3550081517371237,0.7358490566037735,0.25,0.3157894736842105,0.47058823529411764,0.0,0.7222222222222222,0.25,0.42857142857142855,0.4,0.0,0.7289719626168224,0.25,0.36363636363636365,0.43243243243243246,0.0,0.8089225589225588,0.8063271604938271,0.6766304347826086,0.7755,0.6330409356725146
42,1.2245074861189897,1.1788898706436157,0.5,0.7512103141032204,0.3240399385560676,0.33291005291005293,0.3261962678502789,0.6666666666666666,0.25,0.3225806451612903,0.38095238095238093,0.0,0.7407407407407407,0.16666666666666666,0.35714285714285715,0.4,0.0,0.7017543859649122,0.2,0.3389830508474576,0.3902439024390244,0.0,0.8167789001122334,0.8040123456790125,0.702251552795031,0.7795000000000001,0.6535087719298245
43,1.2343572167789234,1.2317495346069336,0.475,0.7423992592005559,0.311231884057971,0.3495767195767196,0.3091109240892449,0.625,0.25,0.3333333333333333,0.34782608695652173,0.0,0.7407407407407407,0.5,0.10714285714285714,0.4,0.0,0.6779661016949152,0.3333333333333333,0.16216216216216217,0.37209302325581395,0.0,0.8120089786756454,0.7615740740740741,0.6688664596273292,0.8175000000000001,0.652046783625731
44,1.2201440194073845,1.2301459312438965,0.49166666666666664,0.755698033658293,0.3308155446086481,0.3358730158730158,0.33015873015873015,0.7222222222222222,0.3333333333333333,0.35714285714285715,0.2413793103448276,0.0,0.7222222222222222,0.25,0.35714285714285715,0.35,0.0,0.7222222222222222,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.0,0.8005050505050506,0.7816358024691358,0.7212732919254659,0.728,0.7470760233918129
45,1.2205187292659985,1.1804695129394531,0.475,0.741034796073774,0.302597268921979,0.3248148148148148,0.3121260908871528,0.6779661016949152,0.25,0.2692307692307692,0.3157894736842105,0.0,0.7407407407407407,0.3333333333333333,0.25,0.3,0.0,0.7079646017699115,0.2857142857142857,0.25925925925925924,0.3076923076923077,0.0,0.8063973063973064,0.7654320987654321,0.6762422360248448,0.7494999999999999,0.7076023391812865
46,1.2360693426693188,1.1797821521759033,0.4666666666666667,0.7631499135776787,0.32760504201680674,0.2883068783068783,0.28508554500937067,0.5058823529411764,0.4,0.35714285714285715,0.375,0.0,0.7962962962962963,0.16666666666666666,0.17857142857142858,0.3,0.0,0.6187050359712231,0.23529411764705882,0.23809523809523808,0.3333333333333333,0.0,0.8094837261503929,0.783179012345679,0.6929347826086957,0.786,0.7441520467836258
47,1.2193587667801802,1.2107675075531006,0.43333333333333335,0.7377470153938499,0.3757864357864358,0.24751322751322755,0.21490013254719137,0.46464646464646464,0.21428571428571427,0.2,1.0,0.0,0.8518518518518519,0.25,0.03571428571428571,0.1,0.0,0.6013071895424836,0.23076923076923078,0.06060606060606061,0.18181818181818182,0.0,0.803872053872054,0.7623456790123456,0.6925465838509317,0.7749999999999999,0.6549707602339181
48,1.2096447173286886,1.1934409141540527,0.49166666666666664,0.7664861177977883,0.3756784434203789,0.29597883597883595,0.29172263499994594,0.5053763440860215,0.5,0.4444444444444444,0.42857142857142855,0.0,0.8703703703703703,0.16666666666666666,0.14285714285714285,0.3,0.0,0.6394557823129252,0.25,0.21621621621621623,0.35294117647058826,0.0,0.8190235690235691,0.8078703703703705,0.7162267080745341,0.732,0.7573099415204678
49,1.2091931174783146,1.1568446159362793,0.49166666666666664,0.7659885223599182,0.31792156862745097,0.3223280423280423,0.3171093524097903,0.6029411764705882,0.2222222222222222,0.32,0.4444444444444444,0.0,0.7592592592592593,0.16666666666666666,0.2857142857142857,0.4,0.0,0.6721311475409836,0.19047619047619047,0.3018867924528302,0.42105263157894735,0.0,0.8282828282828283,0.7986111111111112,0.7193322981366459,0.7805,0.7032163742690059
50,1.201648193247178,1.186936855316162,0.49166666666666664,0.7562352848524474,0.33585081585081583,0.3062962962962963,0.3052587991718426,0.5641025641025641,0.18181818181818182,0.3333333333333333,0.6,0.0,0.8148148148148148,0.16666666666666666,0.25,0.3,0.0,0.6666666666666666,0.17391304347826086,0.2857142857142857,0.4,0.0,0.8274410774410774,0.8032407407407408,0.6987577639751552,0.8069999999999999,0.6447368421052632
51,1.2061094256008373,1.164978265762329,0.525,0.7517374488042681,0.3499826958105646,0.37317460317460316,0.35912426677851317,0.6885245901639344,0.3125,0.36,0.3888888888888889,0.0,0.7777777777777778,0.4166666666666667,0.32142857142857145,0.35,0.0,0.7304347826086957,0.35714285714285715,0.33962264150943394,0.3684210526315789,0.0,0.8131313131313131,0.7824074074074073,0.7026397515527951,0.8069999999999999,0.6535087719298246
52,1.2172966283910416,1.1982388496398926,0.5,0.7605141890372249,0.3361111111111111,0.3197354497354497,0.31887973137973136,0.5972222222222222,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.0,0.7962962962962963,0.16666666666666666,0.2857142857142857,0.35,0.0,0.6825396825396826,0.16666666666666666,0.3076923076923077,0.4375,0.0,0.8120089786756453,0.7777777777777777,0.6789596273291926,0.8540000000000001,0.6798245614035088
53,1.2199806185329662,1.2043557167053223,0.475,0.7545864811714544,0.3032900432900433,0.30232804232804233,0.29879095211752416,0.6212121212121212,0.2,0.26666666666666666,0.42857142857142855,0.0,0.7592592592592593,0.16666666666666666,0.2857142857142857,0.3,0.0,0.6833333333333333,0.18181818181818182,0.27586206896551724,0.35294117647058826,0.0,0.8044332210998878,0.8063271604938271,0.6828416149068323,0.7805,0.6988304093567251
54,1.202865853029139,1.1987011432647705,0.5333333333333333,0.7612791828788779,0.3602380952380952,0.3828042328042328,0.36991065322259165,0.6833333333333333,0.26666666666666666,0.375,0.47619047619047616,0.0,0.7592592592592593,0.3333333333333333,0.32142857142857145,0.5,0.0,0.7192982456140351,0.2962962962962963,0.34615384615384615,0.4878048780487805,0.0,0.8176206509539843,0.8094135802469137,0.6929347826086957,0.849,0.6374269005847953
55,1.1980381152209114,1.1787991523742676,0.5166666666666667,0.7572271392138669,0.34748533724340175,0.3723280423280423,0.35680788177339906,0.6612903225806451,0.3125,0.36363636363636365,0.4,0.0,0.7592592592592593,0.4166666666666667,0.2857142857142857,0.4,0.0,0.7068965517241379,0.35714285714285715,0.32,0.4,0.0,0.8100448933782267,0.7762345679012346,0.6828416149068323,0.8445,0.672514619883041
56,1.196307575001436,1.1674436330795288,0.5166666666666667,0.766153710876518,0.327866473149492,0.3671957671957672,0.3310725867749212,0.7547169811320755,0.16666666666666666,0.3333333333333333,0.38461538461538464,0.0,0.7407407407407407,0.16666666666666666,0.17857142857142858,0.75,0.0,0.7476635514018691,0.16666666666666666,0.23255813953488372,0.5084745762711864,0.0,0.8254769921436588,0.7986111111111112,0.7142857142857143,0.8345,0.6578947368421053
57,1.1951954645269058,1.1522495746612549,0.525,0.7665304434780407,0.3372431756296428,0.3629100529100529,0.3468385100706457,0.7547169811320755,0.18181818181818182,0.37037037037037035,0.3793103448275862,0.0,0.7407407407407407,0.16666666666666666,0.35714285714285715,0.55,0.0,0.7476635514018691,0.17391304347826086,0.36363636363636365,0.4489795918367347,0.0,0.8237934904601572,0.8070987654320987,0.7057453416149069,0.8235,0.672514619883041
58,1.198261864045087,1.168745994567871,0.4666666666666667,0.7597493067319154,0.275123339658444,0.3037566137566138,0.2833367733058135,0.6833333333333333,0.16666666666666666,0.23529411764705882,0.2903225806451613,0.0,0.7592592592592593,0.16666666666666666,0.14285714285714285,0.45,0.0,0.7192982456140351,0.16666666666666666,0.17777777777777778,0.35294117647058826,0.0,0.8226711560044894,0.7739197530864197,0.6937111801242236,0.8140000000000001,0.6944444444444444
59,1.195999776615816,1.1553676128387451,0.5416666666666666,0.7689330131800002,0.3575551782682513,0.3743386243386243,0.363188828273574,0.7017543859649122,0.25,0.41935483870967744,0.4166666666666667,0.0,0.7407407407407407,0.16666666666666666,0.4642857142857143,0.5,0.0,0.7207207207207207,0.2,0.4406779661016949,0.45454545454545453,0.0,0.8195847362514029,0.7993827160493827,0.6898291925465838,0.8385,0.6973684210526316
60,1.1938086117015165,1.1594805717468262,0.475,0.7725606688731783,0.2967678395559137,0.30174603174603176,0.2926343417599116,0.5753424657534246,0.16666666666666666,0.35294117647058826,0.3888888888888889,0.0,0.7777777777777778,0.16666666666666666,0.21428571428571427,0.35,0.0,0.6614173228346457,0.16666666666666666,0.26666666666666666,0.3684210526315789,0.0,0.8195847362514029,0.8125,0.687888198757764,0.844,0.6988304093567251
61,1.1679881320280188,1.1720995903015137,0.49166666666666664,0.7637106097845991,0.3071031918489545,0.32291005291005287,0.3146128760080843,0.6779661016949152,0.15384615384615385,0.37037037037037035,0.3333333333333333,0.0,0.7407407407407407,0.16666666666666666,0.35714285714285715,0.35,0.0,0.7079646017699115,0.16,0.36363636363636365,0.34146341463414637,0.0,0.8190235690235691,0.7932098765432098,0.6820652173913043,0.8225,0.7017543859649122
62,1.1858415603637695,1.2183587551116943,0.44166666666666665,0.7488321984877288,0.2549260935143288,0.2646031746031746,0.25239128829826507,0.56,0.15384615384615385,0.29411764705882354,0.26666666666666666,0.0,0.7777777777777778,0.16666666666666666,0.17857142857142858,0.2,0.0,0.6511627906976745,0.16,0.2222222222222222,0.22857142857142856,0.0,0.8019079685746352,0.7847222222222223,0.6537267080745341,0.7655000000000001,0.7383040935672515
63,1.1750329522525562,1.1749259233474731,0.5333333333333333,0.762265225316255,0.3584032634032634,0.38338624338624333,0.36934791338461065,0.7272727272727273,0.26666666666666666,0.4230769230769231,0.375,0.0,0.7407407407407407,0.3333333333333333,0.39285714285714285,0.45,0.0,0.7339449541284404,0.2962962962962963,0.4074074074074074,0.4090909090909091,0.0,0.8201459034792368,0.8016975308641975,0.6758540372670807,0.8455,0.6681286549707601
64,1.177504216923433,1.1792231798171997,0.5416666666666666,0.7633952032401308,0.3681778309409888,0.39661375661375664,0.38036230300381246,0.7192982456140351,0.3125,0.4,0.4090909090909091,0.0,0.7592592592592593,0.4166666666666667,0.35714285714285715,0.45,0.0,0.7387387387387387,0.35714285714285715,0.37735849056603776,0.42857142857142855,0.0,0.8232323232323233,0.8070987654320987,0.6684782608695652,0.8514999999999999,0.6666666666666667
65,1.1796518774593578,1.164698839187622,0.5416666666666666,0.7714021476249546,0.3508549788966185,0.3829100529100529,0.3630625666673731,0.7547169811320755,0.16666666666666666,0.38461538461538464,0.4482758620689655,0.0,0.7407407407407407,0.16666666666666666,0.35714285714285715,0.65,0.0,0.7476635514018691,0.16666666666666666,0.37037037037037035,0.5306122448979592,0.0,0.8249158249158249,0.8132716049382716,0.6964285714285714,0.8645,0.6578947368421052
66,1.1967301088220932,1.17044198513031,0.5333333333333333,0.7563977479931713,0.34723301943498297,0.3671957671957672,0.35619736983552513,0.7142857142857143,0.2,0.3870967741935484,0.43478260869565216,0.0,0.7407407407407407,0.16666666666666666,0.42857142857142855,0.5,0.0,0.7272727272727273,0.18181818181818182,0.4067796610169492,0.46511627906976744,0.0,0.8086419753086419,0.7955246913580247,0.6708074534161491,0.8345,0.672514619883041
