epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6
11,0.8748344836169726,0.8327617910173204,0.7098703888334995,0.8423681290273324,0.3785985892753687,0.27886440099554854,0.27460830999084673,0.2909090909090909,0.4230769230769231,0.40384615384615385,0.0,0.7631271878646441,0.7692307692307693,0.0,0.48484848484848486,0.21153846153846154,0.19090909090909092,0.0,0.9746646795827124,0.09009009009009009,0.0,0.36363636363636365,0.28205128205128205,0.25925925925925924,0.0,0.856020942408377,0.16129032258064516,0.0,0.9359887535145266,0.9093262153199061,0.8284536292375039,0.9014463504877229,0.8770446914333938,0.8114268977497676,0.632890365448505
12,0.8775605934939973,0.8286414751930843,0.7188434695912264,0.8422856760000947,0.3673592460777816,0.2724351929269962,0.2849384415626265,0.5,0.40350877192982454,0.36363636363636365,0.0,0.7673325499412456,0.5370370370370371,0.0,0.12121212121212122,0.4423076923076923,0.10909090909090909,0.0,0.9731743666169895,0.26126126126126126,0.0,0.1951219512195122,0.42201834862385323,0.16783216783216784,0.0,0.8580814717477004,0.3515151515151515,0.0,0.9268666041861918,0.9087802313354364,0.8218670467270691,0.8679784729229734,0.8799445172642881,0.829505514483093,0.6610573450816121
13,0.8682787717749539,0.8110487801688058,0.7268195413758723,0.8498719861882427,0.3722965456583469,0.3059269633040125,0.3102704068646557,0.25925925925925924,0.32432432432432434,0.44,0.0,0.8012422360248447,0.78125,0.0,0.42424242424242425,0.23076923076923078,0.3,0.0,0.9612518628912071,0.22522522522522523,0.0,0.3218390804597701,0.2696629213483146,0.3567567567567568,0.0,0.8739837398373984,0.34965034965034963,0.0,0.9399562636676039,0.9110046105314245,0.8339814720553802,0.8990918264379415,0.883400966010091,0.8070334908899931,0.6746352737252637
14,0.8655895042365,0.834028130485898,0.7178464606181456,0.838959106602739,0.3750712905646275,0.26979498864744766,0.2914732297462454,0.3888888888888889,0.32608695652173914,0.45098039215686275,0.0,0.7625730994152047,0.696969696969697,0.0,0.21212121212121213,0.28846153846153844,0.20909090909090908,0.0,0.9716840536512668,0.2072072072072072,0.0,0.27450980392156865,0.30612244897959184,0.2857142857142857,0.0,0.854521625163827,0.3194444444444444,0.0,0.9390815370196813,0.8965057024993934,0.8282296650717704,0.877480659266734,0.8751548668593899,0.8039429564093241,0.6523183590928787
15,0.8657222244565346,0.843851301405165,0.7058823529411765,0.8533319828491355,0.41850036418039727,0.2218217537889669,0.23659032555750217,0.5,0.45,0.3170731707317073,0.0,0.7457627118644068,0.9166666666666666,0.0,0.06060606060606061,0.17307692307692307,0.23636363636363636,0.0,0.9836065573770492,0.0990990990990991,0.0,0.10810810810810811,0.25,0.2708333333333333,0.0,0.8483290488431876,0.17886178861788618,0.0,0.9328647297719462,0.9026126344738332,0.8280260612847399,0.9027917928018836,0.8826513206327544,0.818325051508908,0.706052289469883
16,0.8595296366301846,0.8006594824412513,0.7387836490528414,0.8557427437610917,0.3725783332158752,0.3288533649189387,0.3395506732997826,0.28,0.46808510638297873,0.42857142857142855,0.0,0.8272251308900523,0.6041666666666666,0.0,0.21212121212121213,0.4230769230769231,0.4636363636363636,0.0,0.9418777943368107,0.26126126126126126,0.0,0.2413793103448276,0.4444444444444444,0.44541484716157204,0.0,0.8808362369337979,0.36477987421383645,0.0,0.9449547016557326,0.9136132006794467,0.8449760765550239,0.894635048772284,0.8863726141525865,0.8242233264654789,0.6814242380470894
17,0.8597556809856467,0.8202340186588348,0.7168494516450648,0.8537563685592319,0.3649308500678482,0.24965641359083982,0.2558834178299419,0.25,0.5,0.3787878787878788,0.0,0.7828709288299156,0.6428571428571429,0.0,0.09090909090909091,0.15384615384615385,0.45454545454545453,0.0,0.9672131147540983,0.08108108108108109,0.0,0.13333333333333333,0.23529411764705882,0.4132231404958678,0.0,0.8653333333333333,0.144,0.0,0.9341143392689785,0.916403785488959,0.8298483151786622,0.9075008409014463,0.879275671987503,0.8052660283601987,0.7038855987288748
18,0.8499716802002633,0.8070094547574482,0.715852442671984,0.8543705902690777,0.38170372013539716,0.25139568008420465,0.26662698091731285,0.4,0.4523809523809524,0.3188405797101449,0.0,0.7615740740740741,0.7391304347826086,0.0,0.06060606060606061,0.36538461538461536,0.2,0.0,0.9806259314456036,0.15315315315315314,0.0,0.10526315789473684,0.40425531914893614,0.24581005586592178,0.0,0.857328990228013,0.2537313432835821,0.0,0.9357075913776945,0.9313273477311332,0.8385829176422681,0.8864783047426842,0.8886305280735459,0.807104189391185,0.6927632529250325
19,0.8465582292918201,0.8388925052824474,0.7058823529411765,0.843163239245878,0.32814727586404485,0.3112037792365661,0.30195300533108754,0.2962962962962963,0.30526315789473685,0.3815789473684211,0.0,0.8138925294888598,0.5,0.0,0.24242424242424243,0.5576923076923077,0.2636363636363636,0.0,0.9254843517138599,0.1891891891891892,0.0,0.26666666666666666,0.3945578231292517,0.3118279569892473,0.0,0.8661087866108786,0.27450980392156865,0.0,0.9388316151202749,0.930437596052738,0.8211544334724625,0.8784897410023544,0.8832393658089885,0.7895103623803176,0.6604795608840098
20,0.8477057700287806,0.8509978264097183,0.7198404785643071,0.8382420625141332,0.365968822156941,0.2685851661261497,0.29012888966417466,0.3333333333333333,0.6,0.3888888888888889,0.0,0.7908415841584159,0.44871794871794873,0.0,0.12121212121212122,0.17307692307692307,0.3181818181818182,0.0,0.9523099850968704,0.3153153153153153,0.0,0.17777777777777778,0.26865671641791045,0.35,0.0,0.8640973630831643,0.37037037037037035,0.0,0.9319275226491722,0.9028552940224865,0.8375139977603584,0.8374537504204507,0.8843705672167059,0.8102048236577384,0.6633684818720209
21,0.8376366425322616,0.8012866216992575,0.7288135593220338,0.8505965121470773,0.38217943274399335,0.3242498234301513,0.327387669461242,0.28846153846153844,0.425,0.43902439024390244,0.0,0.8040201005025126,0.71875,0.0,0.45454545454545453,0.3269230769230769,0.32727272727272727,0.0,0.9538002980625931,0.2072072072072072,0.0,0.35294117647058826,0.3695652173913043,0.375,0.0,0.8725289706884799,0.32167832167832167,0.0,0.9398625429553265,0.9192550351856346,0.8458719332179578,0.877648839556004,0.8870908372685976,0.8083666626267524,0.676079734219269
22,0.8300718633823743,0.8418771652948289,0.7367896311066799,0.8571821134249564,0.42939421575819153,0.3395158157453239,0.3305280362648078,0.75,0.40229885057471265,0.4152542372881356,0.0,0.833555259653795,0.6046511627906976,0.0,0.09090909090909091,0.6730769230769231,0.44545454545454544,0.0,0.9329359165424739,0.23423423423423423,0.0,0.16216216216216217,0.5035971223021583,0.4298245614035088,0.0,0.8804500703234881,0.33766233766233766,0.0,0.9366760387378944,0.9151298228585295,0.8459635549221216,0.9160780356542213,0.8781938484190113,0.8200925140387024,0.6881409793442149
23,0.8127108417689528,0.7808001911829389,0.7377866400797607,0.8603992566826852,0.44296025502475256,0.3576068887544297,0.36849724357018143,0.34615384615384615,0.42028985507246375,0.42424242424242425,0.5,0.833112582781457,0.5769230769230769,0.0,0.2727272727272727,0.5576923076923077,0.38181818181818183,0.08333333333333333,0.9374068554396423,0.2702702702702703,0.0,0.3050847457627119,0.4793388429752066,0.4019138755980861,0.14285714285714285,0.8821879382889201,0.36809815950920244,0.0,0.937550765385817,0.9350481274771496,0.8516848213376769,0.901782711066263,0.893927423554127,0.8251323071950876,0.6776686407626752
