epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,prec_class_8,prec_class_9,prec_class_10,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,rec_class_8,rec_class_9,rec_class_10,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9,f1_class_10,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7,auc_class_8,auc_class_9,auc_class_10
14,0.4826249270694176,0.2651201166212559,0.9042642140468228,0.9957952454663581,0.8848696326232985,0.8563903861214688,0.8624871973641901,0.9890710382513661,0.7209302325581395,0.6571428571428571,1.0,0.9083333333333333,0.95,0.9512195121951219,1.0,0.9939759036144579,0.9245283018867925,0.6383647798742138,0.9476439790575916,0.6078431372549019,0.71875,0.995049504950495,0.8257575757575758,0.6050955414012739,1.0,0.9711815561959655,0.9375,0.8212290502793296,0.9902439024390244,0.9679144385026738,0.6595744680851063,0.6865671641791045,0.9975186104218362,0.8650793650793651,0.7392996108949417,0.975,0.9853801169590644,0.9649122807017544,0.8698224852071006,0.7762906309751434,0.9997835348520782,0.987426149499101,0.9887258638211381,0.9999977394999774,0.9957428264950389,0.9929466079596461,0.9998978776360334,1.0,0.9941872771836007,0.9971877705887253,0.9978520525946
15,0.47533704512253055,0.24661565979321798,0.9134615384615384,0.9962246854011909,0.891214384346766,0.8662684852822218,0.8659007226338516,0.9842931937172775,0.6111111111111112,0.7659574468085106,1.0,0.8322147651006712,0.9210526315789473,0.89375,1.0,1.0,1.0,0.7949790794979079,0.9842931937172775,0.8627450980392157,0.375,0.9603960396039604,0.9393939393939394,0.89171974522293,1.0,1.0,0.9517045454545454,0.6368715083798883,0.926829268292683,0.9842931937172775,0.7154471544715447,0.5034965034965035,0.9797979797979798,0.8825622775800712,0.9061488673139159,0.9438943894389439,1.0,0.975254730713246,0.7781569965870307,0.8558558558558559,0.9999262591254332,0.9891429060707253,0.9894517639372822,0.999902798499028,0.9982971305980155,0.9987232647943116,0.9997150073563725,1.0,0.999777183600713,0.9899299971978683,0.9936052282333523
16,0.4719003428109036,0.2154200273255507,0.9147157190635451,0.9961608810687729,0.8735727376067757,0.8624591568531508,0.8604472361792639,0.9728260869565217,0.5735294117647058,0.6444444444444445,0.9181818181818182,0.9833333333333333,0.8709677419354839,0.9590909090909091,0.980225988700565,1.0,0.8571428571428571,0.8495575221238938,0.93717277486911,0.7647058823529411,0.3020833333333333,1.0,0.8939393939393939,0.8598726114649682,0.9836829836829837,1.0,0.9375,0.8715083798882681,0.9365853658536586,0.9546666666666667,0.6554621848739496,0.41134751773049644,0.957345971563981,0.9365079365079365,0.8653846153846154,0.9712313003452244,0.9900142653352354,0.967741935483871,0.8642659279778393,0.8909512761020881,0.9995409035873746,0.9867368781573764,0.9839485336817655,0.9998937564989376,0.9997821131670689,0.9955969734535972,0.9994252648353514,1.0,0.9993566176470589,0.9966046242745382,0.9968840264534332
17,0.44877056910687396,0.2779689409335454,0.9134615384615384,0.9972201312092025,0.9091903292159667,0.8744148489866894,0.8854234455730768,0.9518716577540107,0.7766990291262136,0.8513513513513513,0.9941176470588236,0.9910714285714286,1.0,0.8827160493827161,1.0,1.0,0.7579908675799086,0.7952755905511811,0.9319371727748691,0.7843137254901961,0.65625,0.8366336633663366,0.8409090909090909,0.732484076433121,1.0,1.0,0.9232954545454546,0.9273743016759777,0.9853658536585366,0.9417989417989417,0.7804878048780488,0.7411764705882353,0.9086021505376344,0.9098360655737705,0.8455882352941176,0.9377049180327869,1.0,0.9601181683899557,0.8341708542713567,0.8801742919389978,0.9990009300865147,0.9915746211148214,0.9913028092334494,0.9991590939915909,0.9988535800482703,0.9976659684521011,0.9999833754291217,1.0,0.9985433377896613,0.9940827057988978,0.999255021356798
18,0.4455823874245737,0.16084641680121423,0.947324414715719,0.9981202640964036,0.9178409341004374,0.9082930755798645,0.8976874281217347,0.9637305699481865,0.5886075949367089,0.8181818181818182,0.9665071770334929,0.9084507042253521,0.9382716049382716,0.9976635514018691,1.0,1.0,0.9664804469273743,0.9483568075117371,0.9738219895287958,0.9117647058823529,0.28125,1.0,0.9772727272727273,0.9681528662420382,0.9953379953379954,0.9971181556195965,0.9346590909090909,0.9664804469273743,0.9853658536585366,0.96875,0.7153846153846154,0.4186046511627907,0.9829683698296837,0.9416058394160584,0.9529780564263323,0.9964994165694282,0.9985569985569985,0.9662261380323054,0.9664804469273743,0.9665071770334929,0.9998025647551921,0.9917201815223906,0.9916340011614402,1.0,0.9993698042370609,0.9995639721284144,0.9999964375919547,0.9999985907851441,0.9980684603386809,0.9995859913613563,0.999582901178806
19,0.4532674468879194,0.2654806133608023,0.8959030100334449,0.99670218116927,0.809504549209392,0.8389288095491547,0.8127423846297815,1.0,0.0,0.48,0.9656862745098039,0.8164556962025317,0.9714285714285714,0.8562874251497006,1.0,1.0,0.9225352112676056,0.8921568627450981,0.8324607329842932,0.0,1.0,0.9752475247524752,0.9772727272727273,0.8662420382165605,1.0,0.9971181556195965,0.9602272727272727,0.7318435754189944,0.8878048780487805,0.9085714285714286,0.0,0.6486486486486487,0.9704433497536946,0.8896551724137931,0.9158249158249159,0.9225806451612903,0.9985569985569985,0.9797101449275363,0.8161993769470405,0.8899755501222494,0.9997811561141889,0.9945157975854096,0.9946283391405343,0.9997988154979882,0.9991318047733977,0.9988116103107768,0.9994917631188645,1.0,0.9994972704991086,0.9828161170533692,0.9952513187683317
20,0.43260512941054147,0.18165680115421612,0.9381270903010034,0.9979234094364015,0.9158931398114555,0.9009669185620442,0.9042454838729038,0.900497512437811,0.8354430379746836,0.7281553398058253,0.9852941176470589,0.972972972972973,1.0,0.9906976744186047,0.9971264367816092,1.0,0.7901785714285714,0.8744588744588745,0.9476439790575916,0.6470588235294118,0.78125,0.995049504950495,0.8181818181818182,0.802547770700637,0.993006993006993,1.0,0.9517045454545454,0.9888268156424581,0.9853658536585366,0.923469387755102,0.7292817679558011,0.7537688442211056,0.9901477832512315,0.8888888888888888,0.8904593639575972,0.9918509895227008,0.9985611510791367,0.975254730713246,0.8784119106699751,0.926605504587156,0.9989057805709447,0.992007021149071,0.9911530923344948,0.9999773949997739,0.9980792437650845,0.9989655025007481,0.9999501262873652,1.0,0.9996072860962566,0.9991745071656313,0.9993375489310449
21,0.4334081414393373,0.17097891390323638,0.9456521739130435,0.9984913484489223,0.9364406458029438,0.9221627174504922,0.9265223908817244,1.0,0.7580645161290323,0.8904109589041096,0.99,0.9538461538461539,0.9333333333333333,0.8918918918918919,1.0,1.0,0.9503105590062112,0.9329896907216495,0.9581151832460733,0.9215686274509803,0.6770833333333334,0.9801980198019802,0.9393939393939394,0.9808917197452229,1.0,1.0,0.9488636363636364,0.8547486033519553,0.8829268292682927,0.9786096256684492,0.831858407079646,0.7692307692307693,0.9850746268656716,0.9465648854961832,0.9565217391304348,0.9428571428571428,1.0,0.9737609329446064,0.9,0.9072681704260651,0.9998691694160913,0.9969303878756742,0.9963069831591173,0.999914100999141,0.9996916063287744,0.9997093147522764,0.9998313793525205,1.0,0.9997075534759359,0.9961729445354647,0.9952713930431485
22,0.4369936016848731,0.1957946863770485,0.9418896321070234,0.9981601449813624,0.9430254990548999,0.923635040245826,0.9262968513037099,1.0,1.0,0.732824427480916,0.9948186528497409,0.8733333333333333,0.9866666666666667,0.8755102040816326,0.9941002949852508,0.9744318181818182,0.96,0.9815950920245399,0.9528795811518325,0.6568627450980392,1.0,0.9504950495049505,0.9924242424242424,0.9426751592356688,1.0,0.9711815561959655,0.9744318181818182,0.9385474860335196,0.7804878048780488,0.9758713136729222,0.7928994082840237,0.8458149779735683,0.9721518987341772,0.9290780141843972,0.9641693811074918,0.9336235038084875,0.9825072886297376,0.9744318181818182,0.9491525423728814,0.8695652173913043,0.9995599334904887,0.998625738505009,0.9986026422764228,0.999891495998915,0.9996882542236525,0.9994585274797304,0.9997304444579025,0.9999224931829231,0.9995669006238859,0.9988942940016712,0.9858208705543845
23,0.41285857446170177,0.14417307073871294,0.9648829431438127,0.9988526364685636,0.9499221075419126,0.945007013069953,0.9453199442786707,0.9789473684210527,0.8303571428571429,0.9583333333333334,0.9950738916256158,0.8680555555555556,0.9620253164556962,0.9930555555555556,1.0,1.0,0.9655172413793104,0.8977777777777778,0.9738219895287958,0.9117647058823529,0.71875,1.0,0.946969696969697,0.9681528662420382,1.0,1.0,0.9517045454545454,0.9385474860335196,0.9853658536585366,0.9763779527559056,0.8691588785046729,0.8214285714285714,0.9975308641975309,0.9057971014492754,0.9650793650793651,0.9965156794425087,1.0,0.975254730713246,0.9518413597733711,0.9395348837209302,0.9998215946583062,0.995872934326569,0.9956718205574913,0.9999909579999096,0.9987630732099759,0.9997207141737557,0.9999810004904248,1.0,0.9992298908199644,0.9993284981836633,0.9989985167341385
24,0.4147990103696189,0.18231216942270598,0.9339464882943144,0.9983260175023395,0.9234845439471697,0.8891644784087002,0.8642369833363527,0.9945652173913043,1.0,0.5106382978723404,0.9950738916256158,0.8397435897435898,0.9605263157894737,0.9976580796252927,1.0,0.9911242603550295,0.9874213836477987,0.881578947368421,0.9581151832460733,0.09803921568627451,1.0,1.0,0.9924242424242424,0.9299363057324841,0.993006993006993,1.0,0.9517045454545454,0.8770949720670391,0.9804878048780488,0.976,0.17857142857142858,0.676056338028169,0.9975308641975309,0.9097222222222222,0.9449838187702265,0.9953271028037384,1.0,0.9710144927536232,0.9289940828402367,0.9284064665127021,0.9996907640743974,0.9956246253960099,0.9955084930313588,0.9999932184999322,0.9997418879056047,0.9996722666324684,0.9999869378371671,1.0,0.9936009915329769,0.9991164449785044,0.9986505626373137
25,0.4074269113223885,0.15291962151726088,0.9548494983277592,0.9990234424224572,0.9412395546405303,0.9400937121700091,0.9352796683361695,0.973404255319149,0.753731343283582,0.9846153846153847,0.9395348837209302,0.9090909090909091,1.0,1.0,1.0,1.0,0.8446601941747572,0.9485981308411215,0.9581151832460733,0.9901960784313726,0.6666666666666666,1.0,0.9848484848484849,0.8789808917197452,0.951048951048951,1.0,0.9488636363636364,0.9720670391061452,0.9902439024390244,0.9656992084432717,0.8559322033898306,0.7950310559006211,0.9688249400479616,0.9454545454545454,0.9355932203389831,0.974910394265233,1.0,0.9737609329446064,0.9038961038961039,0.9689737470167065,0.9996645979576158,0.9971316037331963,0.9967878919860628,0.9999344454993445,0.9992290158219362,0.9997207141737556,0.9996675085824347,1.0,0.9985140931372549,0.9987150585544534,0.9998929372009769
26,0.4044794116155434,0.18186851516366004,0.9498327759197325,0.9980459944786427,0.9352797691389377,0.9199716521189,0.920293424852576,0.9583333333333334,1.0,0.7435897435897436,1.0,0.9548872180451128,0.9066666666666666,0.988479262672811,1.0,1.0,0.8795811518324608,0.8565400843881856,0.9633507853403142,0.5490196078431373,0.90625,0.995049504950495,0.9621212121212122,0.8662420382165605,1.0,1.0,0.9488636363636364,0.9385474860335196,0.9902439024390244,0.9608355091383812,0.7088607594936709,0.8169014084507042,0.9975186104218362,0.9584905660377359,0.8859934853420195,0.9942062572421785,1.0,0.9737609329446064,0.9081081081081082,0.918552036199095,0.9995076012569251,0.9967505779604419,0.9953633130081301,1.0,0.9993228747653526,0.9975063765513901,1.0,1.0,0.992858734402852,0.9981243389115106,0.9990721224084669
27,0.38568878664408895,0.15600722447037696,0.9669732441471572,0.9988827604793233,0.958258703313896,0.9540329884447555,0.9541847380803365,1.0,1.0,0.8504672897196262,0.9901477832512315,0.959349593495935,0.96875,0.9884526558891455,1.0,1.0,0.885,0.8986784140969163,0.9528795811518325,0.803921568627451,0.9479166666666666,0.995049504950495,0.8939393939393939,0.9872611464968153,0.9976689976689976,0.9971181556195965,0.9346590909090909,0.9888268156424581,0.9951219512195122,0.9758713136729222,0.8913043478260869,0.896551724137931,0.9925925925925926,0.9254901960784314,0.9779179810725552,0.9930394431554525,0.9985569985569985,0.9662261380323054,0.9340369393139841,0.9444444444444444,0.9997240664048469,0.9980777463823958,0.9982714503484321,0.9999954789999548,0.9995340573880397,0.9998974052066857,0.9999715007356372,1.0,0.9929102606951872,0.9997298846077143,0.9995985145036635
28,0.39027567237211364,0.12209141746163368,0.9698996655518395,0.9993884642798861,0.9580814663915652,0.9570072973627781,0.9553707122083487,1.0,0.8048780487804879,0.9615384615384616,1.0,0.984375,0.9022988505747126,0.9930555555555556,1.0,1.0,0.9820359281437125,0.9107142857142857,0.9633507853403142,0.9705882352941176,0.78125,1.0,0.9545454545454546,1.0,1.0,1.0,0.9460227272727273,0.9162011173184358,0.9951219512195122,0.9813333333333333,0.88,0.8620689655172413,1.0,0.9692307692307692,0.9486404833836858,0.9965156794425087,1.0,0.9722627737226277,0.9479768786127167,0.951048951048951,0.9999619401937719,0.9988397979279048,0.9988022648083623,1.0,0.9994536068651113,0.9998119095455905,0.9999964375919547,1.0,0.997897170231729,0.9990609072342961,0.9994490726800271
29,0.3836713301617326,0.14296864146987598,0.9602842809364549,0.9991204478614023,0.9579603071323571,0.9524026662379029,0.9542554188209899,0.9740932642487047,0.989247311827957,0.9047619047619048,0.98989898989899,0.9154929577464789,0.9659863945578231,0.9265658747300216,0.9971264367816092,1.0,0.9817073170731707,0.8926829268292683,0.9842931937172775,0.9019607843137255,0.9895833333333334,0.9702970297029703,0.9848484848484849,0.9044585987261147,1.0,1.0,0.9488636363636364,0.8994413407821229,0.8926829268292683,0.9791666666666666,0.9435897435897436,0.945273631840796,0.98,0.948905109489051,0.9342105263157895,0.9618834080717489,0.9985611510791367,0.9737609329446064,0.9387755102040817,0.8926829268292683,0.99990485048443,0.9996660673002826,0.9996642711962834,0.9999118404991184,0.999621212121212,0.9994414283475113,0.9997945678027187,1.0,0.9973554478609626,0.9994395736720799,0.9955256671908282
30,0.3777950164734509,0.23487198283274968,0.9268394648829431,0.9980073671540786,0.9443693277766393,0.9236113357501851,0.9317780959192329,0.9731182795698925,0.9690721649484536,0.9468085106382979,0.9804878048780488,0.9763779527559056,0.9517241379310345,0.7985074626865671,1.0,1.0,0.9269662921348315,0.865,0.9476439790575916,0.9215686274509803,0.9270833333333334,0.995049504950495,0.9393939393939394,0.8789808917197452,0.9976689976689976,0.9798270893371758,0.8068181818181818,0.9217877094972067,0.8439024390243902,0.9602122015915119,0.9447236180904522,0.9368421052631579,0.9877149877149877,0.9575289575289575,0.9139072847682119,0.8870466321243523,0.9898107714701602,0.8930817610062893,0.9243697478991597,0.854320987654321,0.9996051295103844,0.9984973028512715,0.998820412311266,0.9999751344997514,0.9996379726468222,0.9975633736587868,0.9991319599062849,1.0,0.999313446969697,0.998763022969906,0.9867732833706938
31,0.37990592986014565,0.1264660508930683,0.9636287625418061,0.9992517999808577,0.9564930739297469,0.9440728281639011,0.9465880223144226,0.9444444444444444,0.8333333333333334,1.0,1.0,0.9911504424778761,0.9570552147239264,0.9816933638443935,1.0,1.0,0.9447513812154696,0.868995633187773,0.9790575916230366,0.9803921568627451,0.7083333333333334,1.0,0.8484848484848485,0.9936305732484076,1.0,1.0,0.9488636363636364,0.9553072625698324,0.9707317073170731,0.961439588688946,0.9009009009009009,0.8292682926829268,1.0,0.9142857142857143,0.975,0.9907621247113164,1.0,0.9737609329446064,0.95,0.9170506912442397,0.9995123587327035,0.998981077147016,0.9995780705574913,1.0,0.9994636631804773,0.999697915330797,0.9999703132662888,1.0,0.9968290441176471,0.9993789870420345,0.9983583704149799
