epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4
14,1.3273606861338896,1.347330093383789,0.525,0.692232678754418,0.22038862292312028,0.30899470899470904,0.24590260698475158,0.7735849056603774,0.0,0.3283582089552239,0.0,0.0,0.7592592592592593,0.0,0.7857142857142857,0.0,0.0,0.7663551401869159,0.0,0.4631578947368421,0.0,0.0,0.7803030303030303,0.6898148148148148,0.6618788819875776,0.6625,0.6666666666666667
15,1.3054092351128073,1.45062255859375,0.39166666666666666,0.6602587930079921,0.20222222222222222,0.26005291005291004,0.18950766747376918,0.7333333333333333,0.0,0.2777777777777778,0.0,0.0,0.4074074074074074,0.0,0.8928571428571429,0.0,0.0,0.5238095238095238,0.0,0.423728813559322,0.0,0.0,0.7331649831649831,0.6388888888888888,0.6281055900621119,0.6140000000000001,0.6871345029239766
16,1.2989911892834831,1.336501121520996,0.525,0.6845712525714813,0.25269230769230766,0.3118518518518519,0.26445724087233524,0.7884615384615384,0.0,0.35,0.125,0.0,0.7592592592592593,0.0,0.75,0.05,0.0,0.7735849056603774,0.0,0.4772727272727273,0.07142857142857142,0.0,0.7814253647586981,0.6396604938271605,0.6521739130434783,0.661,0.6885964912280702
17,1.2906892439898323,1.308091163635254,0.5416666666666666,0.6897942141622538,0.2336878413337166,0.32671957671957674,0.25634990683534375,0.8163265306122449,0.0,0.352112676056338,0.0,0.0,0.7407407407407407,0.0,0.8928571428571429,0.0,0.0,0.7766990291262136,0.0,0.5050505050505051,0.0,0.0,0.7875982042648709,0.6651234567901235,0.6541149068322981,0.655,0.6871345029239766
18,1.301409454906688,1.46478271484375,0.35833333333333334,0.6693957367800998,0.20173976078289235,0.2725925925925926,0.18370210469508905,0.8064516129032258,0.0,0.0,0.20224719101123595,0.0,0.46296296296296297,0.0,0.0,0.9,0.0,0.5882352941176471,0.0,0.0,0.3302752293577982,0.0,0.7553310886644221,0.6589506172839505,0.6490683229813664,0.6154999999999999,0.6681286549707602
19,1.3188091726864086,1.3742027282714844,0.5,0.6797893542229164,0.2090678682061391,0.29788359788359786,0.23468765371372355,0.7169811320754716,0.0,0.3283582089552239,0.0,0.0,0.7037037037037037,0.0,0.7857142857142857,0.0,0.0,0.7102803738317757,0.0,0.4631578947368421,0.0,0.0,0.7716049382716049,0.625,0.6432453416149068,0.6705,0.6885964912280702
20,1.2967138851390165,1.3034610748291016,0.4666666666666667,0.6783657044822569,0.167886915549112,0.24179894179894182,0.1964679388408202,0.5168539325842697,0.0,0.3225806451612903,0.0,0.0,0.8518518518518519,0.0,0.35714285714285715,0.0,0.0,0.6433566433566433,0.0,0.3389830508474576,0.0,0.0,0.7845117845117844,0.6265432098765432,0.7096273291925466,0.546,0.7251461988304093
21,1.2762429293464213,1.4416618347167969,0.475,0.6721021899647377,0.21938870021611612,0.29708994708994707,0.22819478603049678,0.7804878048780488,0.0,0.31645569620253167,0.0,0.0,0.5925925925925926,0.0,0.8928571428571429,0.0,0.0,0.6736842105263158,0.0,0.4672897196261682,0.0,0.0,0.7514029180695847,0.6489197530864198,0.6358695652173914,0.6635000000000001,0.6608187134502924
22,1.2860573635381811,1.2577848434448242,0.45,0.6991975741212201,0.15992402659069324,0.23439153439153437,0.1900718629076838,0.5432098765432098,0.0,0.2564102564102564,0.0,0.0,0.8148148148148148,0.0,0.35714285714285715,0.0,0.0,0.6518518518518519,0.0,0.29850746268656714,0.0,0.0,0.8013468013468013,0.6705246913580247,0.6680900621118012,0.6455,0.7105263157894737
23,1.3019738057080437,1.4236927032470703,0.4666666666666667,0.6496883582473971,0.2145106514356283,0.2933862433862434,0.22398425971470734,0.7560975609756098,0.0,0.31645569620253167,0.0,0.0,0.5740740740740741,0.0,0.8928571428571429,0.0,0.0,0.6526315789473685,0.0,0.4672897196261682,0.0,0.0,0.7396184062850729,0.6959876543209875,0.6269409937888198,0.528,0.6578947368421053
24,1.281035437303431,1.3769123554229736,0.4,0.685248720945975,0.12468285610728524,0.20296296296296296,0.15444947209653093,0.4943820224719101,0.0,0.0,0.12903225806451613,0.0,0.8148148148148148,0.0,0.0,0.2,0.0,0.6153846153846154,0.0,0.0,0.1568627450980392,0.0,0.7699214365881032,0.66820987654321,0.6917701863354038,0.5595000000000001,0.7368421052631579
25,1.2954226101146025,1.3584413528442383,0.45,0.6830446226090772,0.262864250177683,0.28280423280423284,0.24728322182867638,0.6119402985074627,0.16666666666666666,0.2857142857142857,0.25,0.0,0.7592592592592593,0.08333333333333333,0.07142857142857142,0.5,0.0,0.6776859504132231,0.1111111111111111,0.11428571428571428,0.3333333333333333,0.0,0.7780583613916947,0.6496913580246914,0.6152950310559007,0.6675,0.7046783625730995
26,1.2931697789360495,1.4855232238769531,0.35,0.6245764356726979,0.21914529914529912,0.27518518518518514,0.18409090909090908,0.8846153846153846,0.0,0.0,0.2111111111111111,0.0,0.42592592592592593,0.0,0.0,0.95,0.0,0.575,0.0,0.0,0.34545454545454546,0.0,0.7774971941638609,0.6944444444444444,0.5531832298136646,0.5115,0.5862573099415205
27,1.2747123942655676,1.281972885131836,0.48333333333333334,0.7204400808051457,0.18235125035929864,0.26640211640211636,0.21552207792207795,0.6056338028169014,0.0,0.30612244897959184,0.0,0.0,0.7962962962962963,0.0,0.5357142857142857,0.0,0.0,0.688,0.0,0.38961038961038963,0.0,0.0,0.7912457912457913,0.7145061728395062,0.6490683229813664,0.7120000000000001,0.7353801169590644
28,1.2818161319283878,1.348128318786621,0.475,0.6963980512692947,0.24381023348236464,0.2827513227513228,0.247842238018803,0.8409090909090909,0.0,0.3114754098360656,0.06666666666666667,0.0,0.6851851851851852,0.0,0.6785714285714286,0.05,0.0,0.7551020408163265,0.0,0.42696629213483145,0.05714285714285714,0.0,0.8058361391694726,0.7152777777777778,0.6863354037267081,0.6415,0.6330409356725146
29,1.286667641471414,1.2633190155029297,0.5166666666666667,0.7138539452495974,0.2761212121212121,0.3494708994708995,0.30072636341986186,0.82,0.22727272727272727,0.3333333333333333,0.0,0.0,0.7592592592592593,0.4166666666666667,0.5714285714285714,0.0,0.0,0.7884615384615384,0.29411764705882354,0.42105263157894735,0.0,0.0,0.8055555555555556,0.6990740740740741,0.6711956521739131,0.6990000000000001,0.6944444444444444
30,1.2626905160791733,1.2632310390472412,0.4666666666666667,0.7232520965347053,0.16992899042914478,0.24867724867724866,0.20189604445897352,0.5569620253164557,0.0,0.2926829268292683,0.0,0.0,0.8148148148148148,0.0,0.42857142857142855,0.0,0.0,0.6616541353383458,0.0,0.34782608695652173,0.0,0.0,0.8038720538720538,0.7060185185185186,0.6669254658385093,0.745,0.6944444444444444
31,1.2666194859672995,1.2411606311798096,0.5,0.7091833009914629,0.2562675070028011,0.2995767195767195,0.2711229292744055,0.7843137254901961,0.0,0.3541666666666667,0.14285714285714285,0.0,0.7407407407407407,0.0,0.6071428571428571,0.15,0.0,0.7619047619047619,0.0,0.4473684210526316,0.14634146341463414,0.0,0.80331088664422,0.7121913580246914,0.671583850931677,0.6599999999999999,0.6988304093567252
32,1.2613824816311108,1.201692819595337,0.4666666666666667,0.7203141595387973,0.22503052503052504,0.26756613756613756,0.24339167858413732,0.6507936507936508,0.0,0.3076923076923077,0.16666666666666666,0.0,0.7592592592592593,0.0,0.42857142857142855,0.15,0.0,0.7008547008547008,0.0,0.3582089552238806,0.15789473684210525,0.0,0.8094837261503929,0.6967592592592593,0.6906055900621119,0.6825,0.7222222222222222
33,1.2512510734445907,1.2232136726379395,0.4666666666666667,0.7129001255517654,0.22435897435897437,0.26010582010582006,0.23703703703703702,0.5641025641025641,0.0,0.3076923076923077,0.25,0.0,0.8148148148148148,0.0,0.2857142857142857,0.2,0.0,0.6666666666666666,0.0,0.2962962962962963,0.2222222222222222,0.0,0.8080808080808081,0.6813271604938271,0.6649844720496894,0.6835,0.7266081871345029
34,1.25517341669868,1.3396081924438477,0.475,0.6815507161990763,0.1766966966966967,0.25582010582010584,0.2087328767123288,0.5945945945945946,0.0,0.28888888888888886,0.0,0.0,0.8148148148148148,0.0,0.4642857142857143,0.0,0.0,0.6875,0.0,0.3561643835616438,0.0,0.0,0.7957351290684624,0.6875,0.6475155279503106,0.6425,0.6345029239766082
35,1.267554844126982,1.2301526069641113,0.5,0.7139411945909275,0.3039403158047226,0.32756613756613756,0.2769645751946637,0.6949152542372882,0.0,0.5555555555555556,0.2692307692307692,0.0,0.7592592592592593,0.0,0.17857142857142858,0.7,0.0,0.7256637168141593,0.0,0.2702702702702703,0.3888888888888889,0.0,0.8052749719416386,0.6998456790123457,0.6855590062111802,0.6685,0.7105263157894737
36,1.253474656273337,1.2281594276428223,0.4666666666666667,0.7132974880107603,0.27318840579710146,0.2584126984126984,0.22178542178542177,0.5833333333333334,0.0,0.2826086956521739,0.5,0.0,0.7777777777777778,0.0,0.4642857142857143,0.05,0.0,0.6666666666666666,0.0,0.35135135135135137,0.09090909090909091,0.0,0.812850729517396,0.7052469135802469,0.6475155279503105,0.6845,0.716374269005848
37,1.242469798116123,1.2144975662231445,0.45,0.7375616352402012,0.22609108159392788,0.271005291005291,0.24334413989586406,0.6451612903225806,0.0,0.25,0.23529411764705882,0.0,0.7407407407407407,0.0,0.21428571428571427,0.4,0.0,0.6896551724137931,0.0,0.23076923076923078,0.2962962962962963,0.0,0.8229517396184063,0.7507716049382716,0.6809006211180124,0.7095,0.7236842105263158
38,1.2607977250043083,1.2058703899383545,0.5166666666666667,0.7357151036719305,0.27152024660221385,0.31328042328042327,0.28424422906852925,0.6721311475409836,0.0,0.37777777777777777,0.3076923076923077,0.0,0.7592592592592593,0.0,0.6071428571428571,0.2,0.0,0.7130434782608696,0.0,0.4657534246575342,0.24242424242424243,0.0,0.7948933782267116,0.7152777777777778,0.6886645962732919,0.7005,0.7792397660818713
39,1.2370747748543234,1.2198901176452637,0.5083333333333333,0.7426035712176063,0.3036700847992629,0.33931216931216934,0.3055358044287515,0.8837209302325582,0.0,0.3793103448275862,0.2553191489361702,0.0,0.7037037037037037,0.0,0.39285714285714285,0.6,0.0,0.7835051546391752,0.0,0.38596491228070173,0.3582089552238806,0.0,0.8164983164983166,0.7561728395061729,0.6964285714285714,0.71,0.7339181286549707
40,1.2216346544377945,1.2242767810821533,0.5083333333333333,0.7367422381161511,0.33113378684807254,0.3421693121693122,0.32714115949410066,0.8444444444444444,0.25,0.3469387755102041,0.21428571428571427,0.0,0.7037037037037037,0.25,0.6071428571428571,0.15,0.0,0.7676767676767676,0.25,0.44155844155844154,0.17647058823529413,0.0,0.8198653198653199,0.7523148148148149,0.6700310559006211,0.6915,0.75
41,1.2343923204085405,1.2374086380004883,0.4666666666666667,0.7172900304853776,0.259418371848383,0.28015873015873016,0.26491856732843094,0.8297872340425532,0.0,0.3157894736842105,0.15151515151515152,0.0,0.7222222222222222,0.0,0.42857142857142855,0.25,0.0,0.7722772277227723,0.0,0.36363636363636365,0.18867924528301888,0.0,0.8170594837261504,0.7152777777777778,0.6766304347826086,0.6845,0.6929824561403508
42,1.236097952898811,1.2410376071929932,0.49166666666666664,0.7242164598658114,0.32058714508117725,0.34121693121693125,0.30411823791074755,0.8085106382978723,0.17857142857142858,0.36585365853658536,0.25,0.0,0.7037037037037037,0.4166666666666667,0.5357142857142857,0.05,0.0,0.7524752475247525,0.25,0.43478260869565216,0.08333333333333333,0.0,0.8080808080808081,0.7299382716049383,0.6700310559006211,0.6835,0.72953216374269
