epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,rec_class_0,rec_class_1,f1_class_0,f1_class_1,auc_class_0,auc_class_1
19,0.16643787319377318,0.14258272753971996,0.9541984732824428,0.9872607826335332,0.9321444818487854,0.9522231743311436,0.9415178571428571,0.8827586206896552,0.9815303430079155,0.9481481481481482,0.9562982005141388,0.9142857142857143,0.96875,0.9872607826335332,0.9872607826335332
20,0.17114008927749375,0.2427175324974638,0.9217557251908397,0.9910311339617252,0.883786997885835,0.9424640578882224,0.9055594385613244,0.7732558139534884,0.9943181818181818,0.9851851851851852,0.8997429305912596,0.8664495114006515,0.9446693657219973,0.9910311339617253,0.991031133961725
21,0.1671675895230245,0.2448713251135566,0.9255725190839694,0.9859278301437684,0.8889917210742411,0.9401980386556221,0.9091115291731711,0.7891566265060241,0.9888268156424581,0.9703703703703703,0.910025706940874,0.8704318936877077,0.9477911646586346,0.9859278301437684,0.9859278301437684
22,0.15081201776609582,0.10615646116661304,0.9580152671755725,0.9939255450823574,0.9355455710135513,0.9596305817385509,0.9466325944854915,0.8843537414965986,0.986737400530504,0.9629629629629629,0.9562982005141388,0.9219858156028369,0.9712793733681462,0.9939255450823574,0.9939255450823573
23,0.14611051557427746,0.1956110799854452,0.9370229007633588,0.9934685328001522,0.902710027100271,0.9527468342378368,0.9227866810150435,0.8109756097560976,0.9944444444444445,0.9851851851851852,0.9203084832904884,0.8896321070234113,0.9559412550066756,0.9934685328001522,0.9934685328001523
24,0.14521376687591359,0.19686449793252078,0.9408396946564885,0.9934685328001522,0.9077313962212673,0.9553175283252404,0.9271723000085184,0.8209876543209876,0.994475138121547,0.9851851851851852,0.9254498714652957,0.8956228956228957,0.9587217043941412,0.9934685328001523,0.9934685328001522
25,0.1413255918581607,0.23775070318669983,0.9217557251908397,0.9951061601447206,0.8835227272727273,0.9473007712082262,0.906268133172198,0.7670454545454546,1.0,1.0,0.8946015424164524,0.8681672025723473,0.9443690637720489,0.9951061601447206,0.9951061601447205
26,0.14712842642250706,0.11825149077357668,0.9599236641221374,0.994782443111492,0.9348118279569892,0.9681709987622584,0.9496169994551458,0.875,0.9946236559139785,0.9851851851851852,0.9511568123393316,0.926829268292683,0.9724047306176085,0.994782443111492,0.9947824431114919
27,0.14327663258980897,0.17731359510710745,0.9370229007633588,0.9952013710368466,0.9022178097866326,0.9551651908978387,0.923094370838837,0.8072289156626506,0.9972067039106145,0.9925925925925926,0.9177377892030848,0.8903654485049833,0.9558232931726908,0.9952013710368466,0.9952013710368466
28,0.14606116941924824,0.12621241062879562,0.9522900763358778,0.9947348376654289,0.9245173745173745,0.9606112539274493,0.9402783666361221,0.8571428571428571,0.9918918918918919,0.9777777777777777,0.9434447300771208,0.9134948096885813,0.9670619235836627,0.9947348376654289,0.9947348376654289
29,0.1403676170161215,0.14078755541281265,0.9580152671755725,0.996401028277635,0.9309030509659935,0.9693040083785585,0.9475570921663179,0.864516129032258,0.997289972899729,0.9925925925925926,0.9460154241645244,0.9241379310344827,0.9709762532981531,0.996401028277635,0.9964010282776349
30,0.13277370601387348,0.17438023830905106,0.9561068702290076,0.996353422831572,0.9272151898734178,0.9704370179948586,0.9455190651628507,0.8544303797468354,1.0,1.0,0.9408740359897172,0.9215017064846417,0.9695364238410596,0.996353422831572,0.9963534228315719
31,0.1279448986811153,0.15994684917457175,0.9522900763358778,0.9962296486718081,0.921875,0.967866323907455,0.9410268530398181,0.84375,1.0,1.0,0.9357326478149101,0.9152542372881356,0.9667994687915007,0.996229648671808,0.9962296486718081
32,0.13538325211759342,0.1803523405934825,0.9408396946564885,0.9971055888793678,0.9066265060240963,0.9601542416452442,0.9277553180607258,0.8132530120481928,1.0,1.0,0.9203084832904884,0.8970099667774086,0.9585006693440429,0.9971055888793677,0.9971055888793678
