epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,prec_class_7,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,rec_class_7,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6,auc_class_7
11,0.4342838394291261,0.2776771989938255,0.907126168224299,0.9943381757872762,0.920699948525181,0.8985439176591914,0.9038620043699785,0.7718120805369127,0.8967551622418879,1.0,0.8865546218487395,0.9823008849557522,0.9811320754716981,0.8512820512820513,0.9957627118644068,0.9426229508196722,0.9743589743589743,0.9096774193548387,0.7275862068965517,0.9098360655737705,0.7272727272727273,0.996996996996997,1.0,0.8487084870848709,0.9339477726574501,0.9527027027027027,0.7992424242424242,0.9446808510638298,0.8353413654618473,0.9183955739972337,0.9978768577494692,0.9950407258480256,0.9981456043956044,0.9989226593738993,0.9715674862990447,0.9989380348489535,0.9933858365980737,0.9987108210458464,0.9999942378887624
12,0.3947135439929478,0.34184407978971426,0.8820093457943925,0.9929764257075334,0.8907799117637902,0.8629256784188151,0.8599609176701801,0.5520361990950227,0.9367469879518072,0.9668874172185431,0.8671875,0.9861111111111112,0.9272727272727272,0.9148936170212766,0.975103734439834,1.0,0.9967948717948718,0.9419354838709677,0.7655172413793103,0.5819672131147541,0.7132867132867133,0.9039039039039038,1.0,0.7113702623906706,0.9658385093167702,0.954248366013072,0.8131868131868132,0.7319587628865979,0.8063241106719368,0.9093655589123867,0.9873949579831933,0.9965615011856892,0.9994001831501831,0.9985953135682766,0.9736286919831223,0.9985513970512424,0.9901634375821756,0.9869252864176722,0.9999855947219062
13,0.3978993224009951,0.3073590275283172,0.9001168224299065,0.9927638787406168,0.9208449868860191,0.876810663133866,0.8934172500403702,1.0,0.7994858611825193,0.9119496855345912,0.8200692041522492,0.9615384615384616,0.9224137931034483,0.9721362229102167,0.9791666666666666,0.7540983606557377,0.9967948717948718,0.9354838709677419,0.8172413793103448,0.819672131147541,0.7482517482517482,0.9429429429429429,1.0,0.8598130841121495,0.8873038516405135,0.9235668789808917,0.8186528497409327,0.8849557522123894,0.8262548262548263,0.9573170731707317,0.9894736842105263,0.9918857614187029,0.9970100732600732,0.996660244059088,0.9732285755856249,0.9965975873801423,0.9902882331180609,0.9964808898819051,0.9999596652213371
14,0.38043273230367164,0.2781077827387881,0.897196261682243,0.994940876866835,0.9078465228786285,0.8708288140377415,0.8775311745187857,0.6941176470588235,0.9766666666666667,0.9647887323943662,0.7777777777777778,0.9886363636363636,0.9887640449438202,0.9394812680115274,0.9325396825396826,0.9672131147540983,0.9391025641025641,0.8838709677419355,0.8689655172413793,0.7131147540983607,0.6153846153846154,0.978978978978979,1.0,0.8082191780821918,0.9575163398692811,0.9225589225589226,0.8208469055374593,0.8285714285714286,0.7586206896551724,0.9588235294117647,0.9650924024640657,0.9948345190225797,0.9985943223443223,0.998222387966934,0.976989669722101,0.997700793896278,0.9944198567525527,0.9987913947304811,0.999974070499431
15,0.37536431586539204,0.379004798063608,0.8755841121495327,0.990638356560233,0.8792044628936826,0.8634497167890943,0.8537177359041258,1.0,0.9860627177700348,0.7684210526315789,0.8625954198473282,0.5422222222222223,0.9327731092436975,0.95,0.9915611814345991,0.5901639344262295,0.907051282051282,0.9419354838709677,0.7793103448275862,1.0,0.7762237762237763,0.9129129129129129,1.0,0.7422680412371134,0.9449081803005008,0.8463768115942029,0.8188405797101449,0.7031700288184438,0.8473282442748091,0.9310872894333844,0.9957627118644068,0.9938911227961645,0.998415750915751,0.994758323492241,0.9575537125951793,0.9968037942055882,0.9878368922345978,0.9958558994091989,0.9999913568331437
16,0.36630483525481455,0.24728907073769613,0.9141355140186916,0.995204842156906,0.9324755223264873,0.8973928605853944,0.911823451890976,0.9145299145299145,0.9866220735785953,0.9657534246575342,0.8154362416107382,0.9716981132075472,0.9736842105263158,0.8320802005012531,1.0,0.8770491803278688,0.9455128205128205,0.9096774193548387,0.8379310344827586,0.8442622950819673,0.7762237762237763,0.996996996996997,0.9914893617021276,0.895397489539749,0.9656301145662848,0.9368770764119602,0.826530612244898,0.9035087719298246,0.8638132295719845,0.907103825136612,0.9957264957264957,0.9949015362408495,0.9993521062271061,0.9983881326786417,0.9765895533246035,0.9981132075471698,0.9960377417356385,0.9982622216124755,0.9999942378887624
17,0.3493077170482294,0.23309113711954277,0.919392523364486,0.9958846658306904,0.9060824561116196,0.926964184164295,0.9126873131195432,0.95,0.9442724458204335,0.9006211180124224,0.9432314410480349,0.7677419354838709,0.7857142857142857,0.9655172413793104,0.9915611814345991,0.9344262295081968,0.9775641025641025,0.9354838709677419,0.7448275862068966,0.9754098360655737,0.9230769230769231,0.924924924924925,1.0,0.9421487603305785,0.9606299212598425,0.9177215189873418,0.8323699421965318,0.8592057761732852,0.8488745980707395,0.9447852760736196,0.9957627118644068,0.9983039488607073,0.9987545787545787,0.9978204570410425,0.9844924584121442,0.9974636560470151,0.9931407025097274,0.9971015250203068,1.0
18,0.35671378014718785,0.32328952932469196,0.8925233644859814,0.9938900639661519,0.8834015041921501,0.9045963235304421,0.8828020187648906,0.5931372549019608,0.9771241830065359,0.971830985915493,0.9384615384615385,0.8368794326241135,0.8920863309352518,0.9538461538461539,0.9038461538461539,0.9918032786885246,0.9583333333333334,0.8903225806451613,0.6310344827586207,0.9672131147540983,0.8671328671328671,0.9309309309309309,1.0,0.7423312883435583,0.9676375404530745,0.9292929292929293,0.7546391752577319,0.8973384030418251,0.8794326241134752,0.9422492401215805,0.9494949494949495,0.9969893803484896,0.9984386446886446,0.9975801272090662,0.9723095203453126,0.9976698628724611,0.9905378241898319,0.9975980331310281,0.9999971189443811
19,0.31932090905141386,0.45220030544795725,0.8563084112149533,0.9930811036267087,0.8671306706597255,0.8603879052463773,0.8401820478717292,0.9876543209876543,0.9738562091503268,0.5460992907801419,0.9723756906077348,0.5888324873096447,0.9057971014492754,0.9791666666666666,0.9832635983263598,0.6557377049180327,0.9551282051282052,0.9935483870967742,0.6068965517241379,0.9508196721311475,0.8741258741258742,0.8468468468468469,1.0,0.7881773399014779,0.9644012944983819,0.7048054919908466,0.7473460721868365,0.7272727272727273,0.8896797153024911,0.9082125603864735,0.9915611814345991,0.9962109495824312,0.9988690476190476,0.9913274079598898,0.9780105727726853,0.9925095370656769,0.9938761047747664,0.9938480902947907,0.9999971189443811
20,0.32308718745402476,0.346369236429161,0.8878504672897196,0.9930538166914447,0.887841753290933,0.8975136617217869,0.8793447792985383,0.6205128205128205,0.996551724137931,0.9320987654320988,0.865,0.8299319727891157,1.0,0.8586387434554974,1.0,0.9918032786885246,0.9262820512820513,0.9741935483870968,0.596551724137931,1.0,0.7062937062937062,0.984984984984985,1.0,0.7634069400630915,0.9601328903654485,0.9526813880126183,0.7061224489795919,0.9070631970260223,0.8278688524590164,0.9174825174825175,1.0,0.9967006907928653,0.9985943223443224,0.9992831541218639,0.9564139870992774,0.9989483451902258,0.9967330311498572,0.997757002833145,1.0
21,0.3309927482536451,0.27917064928284313,0.9077102803738317,0.9948782928971834,0.928004349455405,0.8922445786289265,0.900276226215236,0.9905660377358491,0.9963636363636363,0.8685714285714285,0.7287671232876712,0.9133858267716536,1.0,0.9472140762463344,0.9791666666666666,0.860655737704918,0.8782051282051282,0.9806451612903225,0.9172413793103448,0.9508196721311475,0.5804195804195804,0.96996996996997,1.0,0.9210526315789473,0.9335604770017035,0.9212121212121213,0.8122137404580153,0.9317269076305221,0.7345132743362832,0.9584569732937686,0.9894736842105263,0.9991236209918548,0.9957921245421246,0.9981063666687384,0.9794994907609487,0.9976801732137334,0.9906581627422928,0.9981664042577748,1.0
22,0.30103304595711394,0.3328341049290149,0.8843457943925234,0.994283916825762,0.9009602833324971,0.8751377862616556,0.8723912648480336,0.959349593495935,0.95,0.6768558951965066,0.7769516728624535,0.9495798319327731,1.0,0.8991825613079019,0.9957627118644068,0.9672131147540983,0.9134615384615384,1.0,0.7206896551724138,0.9262295081967213,0.4825174825174825,0.990990990990991,1.0,0.963265306122449,0.9313725490196079,0.8072916666666666,0.7477638640429338,0.9377593360995851,0.6509433962264151,0.9428571428571428,0.9978768577494692,0.999474172595113,0.9964720695970697,0.9993370211531688,0.9655875648673553,0.9987524487060522,0.9963096177245316,0.9983384399628055,1.0
23,0.3047112792053006,0.21915707033928308,0.9304906542056075,0.996015886934048,0.9474216269291695,0.9283122912591106,0.9348435067143752,0.975,0.985663082437276,0.9263803680981595,0.7705882352941177,0.9915966386554622,0.990909090909091,0.9476744186046512,0.9915611814345991,0.9590163934426229,0.8814102564102564,0.9741935483870968,0.903448275862069,0.9672131147540983,0.7622377622377622,0.978978978978979,1.0,0.9669421487603306,0.9306260575296108,0.949685534591195,0.8317460317460318,0.979253112033195,0.8616600790513834,0.9630723781388478,0.9957627118644068,0.9989947417259512,0.9921817765567765,0.999117409410156,0.9822324070032493,0.9998298793690071,0.9970361060227217,0.9987347753845216,1.0
24,0.30310635336420755,0.20530954852839498,0.9217289719626168,0.9971850003755518,0.9406612677316775,0.8939172732757704,0.9082887185223103,1.0,0.9739413680781759,0.9790209790209791,0.7670454545454546,0.9015151515151515,0.9747899159663865,0.9289772727272727,1.0,0.5901639344262295,0.9583333333333334,0.9032258064516129,0.9310344827586207,0.9754098360655737,0.8111888111888111,0.9819819819819819,1.0,0.7422680412371134,0.9660743134087237,0.9395973154362416,0.8411214953271028,0.937007874015748,0.8854961832061069,0.9547445255474453,1.0,0.9982523971543459,0.998944597069597,0.999129840263534,0.9857558562490907,0.9983864315908857,0.998221663613633,0.9987892170633287,1.0
25,0.2944061589890464,0.17171212000267527,0.9427570093457944,0.9970686603129002,0.9282905034579538,0.9468767333865622,0.9359351131220071,0.9365079365079365,0.9931972789115646,0.8700564971751412,0.9433962264150944,0.8194444444444444,0.8881118881118881,0.975609756097561,1.0,0.9672131147540983,0.9358974358974359,0.9935483870967742,0.8620689655172413,0.9672131147540983,0.8881118881118881,0.960960960960961,1.0,0.9516129032258065,0.9636963696369637,0.927710843373494,0.9009009009009009,0.8872180451127819,0.8881118881118881,0.9682299546142209,1.0,0.9994226208887514,0.9991529304029304,0.9995483456605962,0.9901280372471992,0.997700793896278,0.9915852152945843,0.9990113391128619,1.0
26,0.29828787151783864,0.2794460706482424,0.8960280373831776,0.9958583241418447,0.9091691958408503,0.9014023985432336,0.8958684823912035,0.9586776859504132,0.9794520547945206,0.5746268656716418,0.9123505976095617,0.9396551724137931,0.9912280701754386,0.954248366013072,0.9631147540983607,0.9508196721311475,0.9166666666666666,0.9935483870967742,0.7896551724137931,0.8934426229508197,0.7902097902097902,0.8768768768768769,1.0,0.9547325102880658,0.9470198675496688,0.7281323877068558,0.8465804066543438,0.9159663865546218,0.8793774319066148,0.9139280125195618,0.9812108559498957,0.9993504484998453,0.9982188644688644,0.9979654836637869,0.9807095397448955,0.9978657593566347,0.997205471392852,0.9955510260078788,1.0
27,0.28097454081961815,0.2350512318939806,0.9228971962616822,0.9949834168862011,0.9270755525825047,0.9135294633566848,0.9172919280373644,0.8,0.8901734104046243,0.9927007299270073,0.8498293515358362,0.9411764705882353,0.9736842105263158,0.9690402476780186,1.0,0.9508196721311475,0.9871794871794872,0.8774193548387097,0.8586206896551725,0.9180327868852459,0.7762237762237763,0.93993993993994,1.0,0.8689138576779026,0.9361702127659575,0.9315068493150684,0.8542024013722127,0.9294605809128631,0.8638132295719845,0.9542682926829268,1.0,0.9960202082688937,0.9983516483516484,0.9977251538318106,0.9786750084873175,0.9992988967934838,0.9938359919239461,0.9959604274325087,1.0
28,0.2767388323909618,0.14643909559350146,0.9521028037383178,0.9981059660677833,0.946512723190027,0.9557330223860886,0.9502199570998242,0.8642857142857143,0.9806451612903225,0.9161676646706587,0.8982456140350877,0.9508196721311475,0.9776119402985075,0.9843260188087775,1.0,0.9918032786885246,0.9743589743589743,0.9870967741935484,0.8827586206896552,0.9508196721311475,0.916083916083916,0.9429429429429429,1.0,0.9236641221374046,0.977491961414791,0.9503105590062112,0.8904347826086957,0.9508196721311475,0.9458483754512635,0.9631901840490797,1.0,0.9996339828848335,0.9994986263736264,0.999063542378851,0.9902395848489257,0.9992834312815754,0.998034470309805,0.9990940904646488,1.0
29,0.27607207026153324,0.2729171669789564,0.9117990654205608,0.995386113312773,0.9351029120771484,0.8820589970203498,0.8882738356628304,1.0,0.9446153846153846,0.972972972972973,0.7180851063829787,0.9302325581395349,0.9246575342465754,0.9902597402597403,1.0,0.36885245901639346,0.9839743589743589,0.9290322580645162,0.9310344827586207,0.9836065573770492,0.9440559440559441,0.9159159159159159,1.0,0.5389221556886228,0.9638932496075353,0.9504950495049505,0.8108108108108109,0.9561752988047809,0.9342560553633218,0.9516380655226209,1.0,0.9921744509743272,0.9990155677655678,0.9991091221745706,0.9769993695135555,0.999267965769667,0.9982885183650002,0.9982339119394957,1.0
30,0.27332729961782853,0.13178739459993682,0.9591121495327103,0.9980283161599726,0.9632267058936853,0.960311215431374,0.9611449888591344,0.937007874015748,0.9840764331210191,0.9868421052631579,0.9389312977099237,0.9836065573770492,0.9635036496350365,0.9118457300275482,1.0,0.9754098360655737,0.9903846153846154,0.967741935483871,0.8482758620689655,0.9836065573770492,0.9230769230769231,0.993993993993994,1.0,0.9558232931726908,0.987220447284345,0.9771986970684039,0.8913043478260869,0.9836065573770492,0.9428571428571428,0.9511494252873564,1.0,0.9967883286936798,0.9998489010989011,0.9996477924876209,0.990506329113924,0.9997164656150118,0.9987030178234767,0.9990156944471665,1.0
31,0.2593562793843249,0.1997876057279444,0.9369158878504673,0.9967798594581586,0.9392389738320919,0.9348722642158882,0.9340132765763942,0.8402777777777778,0.9965397923875432,0.9666666666666667,0.8059701492537313,0.9444444444444444,0.9736842105263158,0.9905660377358491,0.9957627118644068,0.9918032786885246,0.9230769230769231,0.9354838709677419,0.9310344827586207,0.9754098360655737,0.7762237762237763,0.9459459459459459,1.0,0.9097744360902256,0.9584026622296173,0.9508196721311475,0.864,0.9596774193548387,0.8638132295719845,0.967741935483871,0.9978768577494692,0.9984431384678834,0.9990041208791209,0.9949033501149853,0.987698239487851,0.9991442416743994,0.9959887149179693,0.99905707012306,1.0
32,0.2599328100932812,0.11298865783158864,0.9661214953271028,0.998163636017587,0.9620189252478735,0.9689508524080521,0.9651795754564464,0.9435483870967742,0.9747634069400631,0.9620253164556962,0.9454545454545454,0.9242424242424242,0.9716312056737588,0.9787234042553191,0.9957627118644068,0.9590163934426229,0.9903846153846154,0.9806451612903225,0.896551724137931,1.0,0.958041958041958,0.9669669669669669,1.0,0.9512195121951219,0.9825119236883942,0.9712460063897763,0.9203539823008849,0.9606299212598425,0.9647887323943662,0.972809667673716,0.9978768577494692,0.9985256211980617,0.999878663003663,0.9998798350840118,0.991478733207236,0.9987266728528714,0.9977581373374872,0.9990614254573645,1.0
33,0.25136910210224117,0.19585152729370883,0.929322429906542,0.9973710977066959,0.9323477872557185,0.9162399045170089,0.9197275621846064,0.7828947368421053,0.9765100671140939,0.9551282051282052,0.8301282051282052,0.9887640449438202,0.9763779527559056,0.9532163742690059,0.9957627118644068,0.9754098360655737,0.9326923076923077,0.9612903225806452,0.8931034482758621,0.7213114754098361,0.8671328671328671,0.978978978978979,1.0,0.8686131386861314,0.9540983606557377,0.9581993569131833,0.8604651162790697,0.8341232227488151,0.9185185185185185,0.965925925925926,0.9978768577494692,0.9988607072894113,0.9989537545787546,0.9990676859966436,0.9860032009311801,0.9994226208887514,0.9979587015915887,0.9987021103772372,1.0
34,0.25653809002217126,0.24855789110482296,0.9211448598130841,0.9959398541260718,0.9219468496322867,0.9200531871535238,0.9145221534998821,0.7011494252873564,0.9932659932659933,0.9867549668874173,0.8807692307692307,0.9365079365079365,0.9809523809523809,0.8961748633879781,1.0,1.0,0.9455128205128205,0.9612903225806452,0.7896551724137931,0.9672131147540983,0.7202797202797203,0.984984984984985,0.9914893617021276,0.8243243243243243,0.9688013136288999,0.9738562091503268,0.8327272727272728,0.9516129032258065,0.8306451612903226,0.9384835479256081,0.9957264957264957,0.9991390865037633,0.9967948717948718,0.9992790105040711,0.9788399049420438,0.9996236725435612,0.9951285171170449,0.9987195317144556,0.9999942378887624
35,0.24451868798842724,0.18191135472783418,0.9415887850467289,0.9964102645389661,0.9320966936028636,0.9446632048832924,0.9360882001154915,0.7371794871794872,0.9713375796178344,1.0,0.932,0.9354838709677419,0.9194630872483222,0.9613095238095238,1.0,0.9426229508196722,0.9775641025641025,0.9548387096774194,0.803448275862069,0.9508196721311475,0.958041958041958,0.96996996996997,1.0,0.8273381294964028,0.9744408945686901,0.976897689768977,0.8629629629629629,0.943089430894309,0.9383561643835616,0.9656203288490284,1.0,0.9948963810702134,0.9996703296703298,0.999212712619388,0.9813424511373006,0.9993968450355707,0.9983509161329429,0.9984124806459832,1.0
36,0.2441078216275748,0.1774877817413517,0.9491822429906542,0.997437371997317,0.9396620677531005,0.9533559199305154,0.945000662962175,0.90625,0.9658385093167702,0.9259259259259259,0.9642857142857143,0.8402777777777778,0.9571428571428572,0.9575757575757575,1.0,0.9508196721311475,0.9967948717948718,0.967741935483871,0.8379310344827586,0.9918032786885246,0.9370629370629371,0.948948948948949,0.9957446808510638,0.928,0.9810725552050473,0.9463722397476341,0.8966789667896679,0.9097744360902256,0.9469964664310954,0.9532428355957768,0.997867803837953,0.99728322507475,0.9998397435897436,0.9990179625831314,0.9877709879237596,0.9994123105474791,0.9987030178234768,0.9974717284361955,1.0
37,0.24034377729848905,0.27348143126920005,0.9094626168224299,0.9968191438176812,0.8878187655671436,0.9287255150734495,0.9002055277738823,0.7919463087248322,0.9807073954983923,0.8055555555555556,0.975609756097561,0.7672955974842768,0.8245614035087719,0.9897959183673469,0.9670781893004116,0.9672131147540983,0.9775641025641025,0.9354838709677419,0.6896551724137931,1.0,0.986013986013986,0.8738738738738738,1.0,0.8708487084870848,0.9791332263242376,0.8656716417910447,0.8080808080808081,0.8683274021352313,0.8980891719745223,0.9282296650717703,0.9832635983263598,0.9979637075987215,0.9998328754578755,0.9957072119667683,0.9867622096124934,0.99993298278173,0.9966617194150655,0.9976982058200332,0.9999942378887624
38,0.2452054030416324,0.22014996019479272,0.929322429906542,0.9968544138473353,0.9259323094951353,0.9370231386492054,0.92751385496275,0.8391608391608392,0.9965034965034965,0.8850574712643678,0.9294605809128631,0.8776978417266187,1.0,0.8921832884097035,0.9873949579831933,0.9836065573770492,0.9134615384615384,0.9935483870967742,0.7724137931034483,1.0,0.8391608391608392,0.993993993993994,1.0,0.9056603773584906,0.9531772575250836,0.9361702127659575,0.8436911487758946,0.9348659003831418,0.9125475285171103,0.9403409090909091,0.9936575052854123,0.9982317764718012,0.9987889194139195,0.999564920131767,0.9822081575246132,0.9988967934838643,0.9981681798125392,0.9989852071070345,0.9999913568331437
39,0.1977068719399326,0.091862745652689,0.9649532710280374,0.9992964821381216,0.9672264673298392,0.9659184137826162,0.9660052534352215,0.9448818897637795,0.9570552147239264,0.9683544303797469,0.9581749049429658,0.9836065573770492,0.9776119402985075,0.9481268011527377,1.0,0.9836065573770492,1.0,0.9870967741935484,0.8689655172413793,0.9836065573770492,0.916083916083916,0.987987987987988,1.0,0.963855421686747,0.9780564263322884,0.9776357827476039,0.9113924050632911,0.9836065573770492,0.9458483754512635,0.9676470588235294,1.0,0.9997989483451902,0.9999358974358974,0.9999171276441461,0.9960691595130704,0.9998711207340963,0.9994829899227605,0.9992966135098115,1.0
40,0.19317658858144665,0.10944678049499744,0.9626168224299065,0.9986563079256616,0.9653321074183177,0.9585260791946475,0.9617764759997103,0.9661016949152542,0.9777777777777777,0.9741935483870968,0.9201388888888888,0.9586776859504132,0.9779411764705882,0.9478260869565217,1.0,0.9344262295081968,0.9871794871794872,0.9741935483870968,0.9137931034482759,0.9508196721311475,0.9300699300699301,0.9819819819819819,0.9957446808510638,0.95,0.9824561403508771,0.9741935483870968,0.916955017301038,0.9547325102880658,0.953405017921147,0.9646017699115044,0.997867803837953,0.9987524487060522,0.9998168498168498,0.9995814946029379,0.9933629176972695,0.9994690174244768,0.9991576301327735,0.9991158671361717,0.9999942378887624
